score_model,risk_model,rule,score_threshold,risk_threshold,gap_threshold,score_cap_threshold,coverage,abstention_rate,low_to_high_covered,low_to_high_all_treat_abstain_safe,label2_recall_covered,MAE_covered,QWK_covered,D1_hidden_pred_ge4_covered,flag_rate_on_gold_high,flag_precision_for_low,flag_recall_for_low_to_high,flag_recall_for_D1_hidden
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,5,,1,2,0.8446251129177959,0.15537488708220415,0.3181818181818182,0.24561403508771928,0.08,0.35401069518716577,0.650368922649464,0.7142857142857143,0.15661375661375662,0.0755813953488372,0.48148148148148145,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,5,,1,3,0.8446251129177959,0.15537488708220415,0.3181818181818182,0.24561403508771928,0.08,0.35401069518716577,0.650368922649464,0.7142857142857143,0.15661375661375662,0.0755813953488372,0.48148148148148145,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,5,,2,2,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,5,,2,3,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,5,,3,2,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,5,,3,3,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_pred_le,4,1,,,0.979223125564589,0.02077687443541102,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49169741697416974,0.5041391018778093,0.8,0.02328042328042328,0.043478260869565216,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_pred_le,4,2,,,0.94579945799458,0.05420054200542006,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.4899713467048711,0.5078683997679758,0.7916666666666666,0.05502645502645503,0.03333333333333333,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_pred_le,4,3,,,0.8464317976513098,0.15356820234869015,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4951974386339381,0.5328184633572778,0.7368421052631579,0.15343915343915343,0.047058823529411764,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_ge,4,,1,,0.7841011743450768,0.21589882565492322,0.24444444444444444,0.19298245614035087,0.2222222222222222,0.4735023041474654,0.5632826475849733,0.6875,0.21904761904761905,0.0502092050209205,0.5217391304347826,0.38461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_ge,4,,2,,0.9259259259259259,0.07407407407407407,0.32,0.2807017543859649,0.1875,0.48097560975609754,0.5264173985032918,0.75,0.07301587301587302,0.08536585365853659,0.30434782608695654,0.23076923076923078
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_ge,4,,3,,0.9656729900632339,0.03432700993676603,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.4939195509822264,0.5037454368973011,0.8,0.0380952380952381,0.02631578947368421,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,score_cap_le,4,,,2,0.94579945799458,0.05420054200542006,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.4899713467048711,0.5078683997679758,0.7916666666666666,0.05502645502645503,0.03333333333333333,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,score_cap_le,4,,,3,0.8482384823848238,0.15176151761517614,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4952076677316294,0.5324163707430742,0.7368421052631579,0.15132275132275133,0.047619047619047616,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,4,1,,2,0.94579945799458,0.05420054200542006,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.4899713467048711,0.5078683997679758,0.7916666666666666,0.05502645502645503,0.03333333333333333,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,4,1,,3,0.8482384823848238,0.15176151761517614,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4952076677316294,0.5324163707430742,0.7368421052631579,0.15132275132275133,0.047619047619047616,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,4,2,,2,0.94579945799458,0.05420054200542006,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.4899713467048711,0.5078683997679758,0.7916666666666666,0.05502645502645503,0.03333333333333333,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,4,2,,3,0.8482384823848238,0.15176151761517614,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4952076677316294,0.5324163707430742,0.7368421052631579,0.15132275132275133,0.047619047619047616,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,4,3,,2,0.8464317976513098,0.15356820234869015,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4951974386339381,0.5328184633572778,0.7368421052631579,0.15343915343915343,0.047058823529411764,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,4,3,,3,0.8464317976513098,0.15356820234869015,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4951974386339381,0.5328184633572778,0.7368421052631579,0.15343915343915343,0.047058823529411764,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,1,1,,0.979223125564589,0.02077687443541102,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49169741697416974,0.5041391018778093,0.8,0.02328042328042328,0.043478260869565216,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,1,2,,0.979223125564589,0.02077687443541102,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49169741697416974,0.5041391018778093,0.8,0.02328042328042328,0.043478260869565216,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,1,3,,0.979223125564589,0.02077687443541102,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49169741697416974,0.5041391018778093,0.8,0.02328042328042328,0.043478260869565216,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,2,1,,0.94579945799458,0.05420054200542006,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.4899713467048711,0.5078683997679758,0.7916666666666666,0.05502645502645503,0.03333333333333333,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,2,2,,0.94579945799458,0.05420054200542006,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.4899713467048711,0.5078683997679758,0.7916666666666666,0.05502645502645503,0.03333333333333333,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,2,3,,0.9656729900632339,0.03432700993676603,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.4939195509822264,0.5037454368973011,0.8,0.0380952380952381,0.02631578947368421,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,3,1,,0.8464317976513098,0.15356820234869015,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4951974386339381,0.5328184633572778,0.7368421052631579,0.15343915343915343,0.047058823529411764,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,3,2,,0.9259259259259259,0.07407407407407407,0.32,0.2807017543859649,0.1875,0.48097560975609754,0.5264173985032918,0.75,0.07301587301587302,0.08536585365853659,0.30434782608695654,0.23076923076923078
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,4,3,3,,0.9656729900632339,0.03432700993676603,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.4939195509822264,0.5037454368973011,0.8,0.0380952380952381,0.02631578947368421,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,4,,1,2,0.7841011743450768,0.21589882565492322,0.24444444444444444,0.19298245614035087,0.2222222222222222,0.4735023041474654,0.5632826475849733,0.6875,0.21904761904761905,0.0502092050209205,0.5217391304347826,0.38461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,4,,1,3,0.7841011743450768,0.21589882565492322,0.24444444444444444,0.19298245614035087,0.2222222222222222,0.4735023041474654,0.5632826475849733,0.6875,0.21904761904761905,0.0502092050209205,0.5217391304347826,0.38461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,4,,2,2,0.9259259259259259,0.07407407407407407,0.32,0.2807017543859649,0.1875,0.48097560975609754,0.5264173985032918,0.75,0.07301587301587302,0.08536585365853659,0.30434782608695654,0.23076923076923078
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,4,,2,3,0.8473351400180669,0.15266485998193316,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4946695095948827,0.5328655280009345,0.7368421052631579,0.1523809523809524,0.047337278106508875,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,4,,3,2,0.94579945799458,0.05420054200542006,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.4899713467048711,0.5078683997679758,0.7916666666666666,0.05502645502645503,0.03333333333333333,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,4,,3,3,0.8482384823848238,0.15176151761517614,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4952076677316294,0.5324163707430742,0.7368421052631579,0.15132275132275133,0.047619047619047616,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_pred_le,5,1,,,0.9846431797651309,0.015356820234869015,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.48990825688073397,0.5039614615897094,0.8,0.016931216931216932,0.058823529411764705,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_pred_le,5,2,,,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_pred_le,5,3,,,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_ge,5,,1,,0.8888888888888888,0.1111111111111111,0.2765957446808511,0.22807017543859648,0.20689655172413793,0.4634146341463415,0.5496706387388054,0.7222222222222222,0.11534391534391535,0.08130081300813008,0.43478260869565216,0.3076923076923077
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_ge,5,,2,,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_ge,5,,3,,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,score_cap_le,5,,,2,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,score_cap_le,5,,,3,0.952122854561879,0.04787714543812105,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.4838709677419355,0.521298964083841,0.7619047619047619,0.04867724867724868,0.11320754716981132,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,5,1,,2,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,5,1,,3,0.952122854561879,0.04787714543812105,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.4838709677419355,0.521298964083841,0.7619047619047619,0.04867724867724868,0.11320754716981132,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,5,2,,2,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,5,2,,3,0.952122854561879,0.04787714543812105,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.4838709677419355,0.521298964083841,0.7619047619047619,0.04867724867724868,0.11320754716981132,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,5,3,,2,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_or_score_cap,5,3,,3,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,1,1,,0.9846431797651309,0.015356820234869015,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.48990825688073397,0.5039614615897094,0.8,0.016931216931216932,0.058823529411764705,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,1,2,,0.9846431797651309,0.015356820234869015,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.48990825688073397,0.5039614615897094,0.8,0.016931216931216932,0.058823529411764705,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,1,3,,0.9846431797651309,0.015356820234869015,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.48990825688073397,0.5039614615897094,0.8,0.016931216931216932,0.058823529411764705,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,2,1,,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,2,2,,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,2,3,,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,3,1,,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,3,2,,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,risk_and_gap,5,3,3,,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,5,,1,2,0.8888888888888888,0.1111111111111111,0.2765957446808511,0.22807017543859648,0.20689655172413793,0.4634146341463415,0.5496706387388054,0.7222222222222222,0.11534391534391535,0.08130081300813008,0.43478260869565216,0.3076923076923077
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,5,,1,3,0.8888888888888888,0.1111111111111111,0.2765957446808511,0.22807017543859648,0.20689655172413793,0.4634146341463415,0.5496706387388054,0.7222222222222222,0.11534391534391535,0.08130081300813008,0.43478260869565216,0.3076923076923077
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,5,,2,2,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,5,,2,3,0.9512195121951219,0.04878048780487805,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.48338081671415006,0.5217206988721919,0.7619047619047619,0.04973544973544974,0.1111111111111111,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,5,,3,2,0.971093044263776,0.028906955736224028,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49209302325581394,0.5035579027375539,0.8,0.031746031746031744,0.03125,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5f2_real_only_from_r2c,gap_or_score_cap,5,,3,3,0.952122854561879,0.04787714543812105,0.3333333333333333,0.2982456140350877,0.18181818181818182,0.4838709677419355,0.521298964083841,0.7619047619047619,0.04867724867724868,0.11320754716981132,0.2608695652173913,0.19230769230769232
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,4,1,,,0.981029810298103,0.018970189701897018,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49079189686924496,0.5047194694697268,0.8,0.021164021164021163,0.047619047619047616,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,4,2,,,0.9494128274616079,0.05058717253839205,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.489058039961941,0.5083472210040054,0.7916666666666666,0.050793650793650794,0.03571428571428571,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,4,3,,,0.8608852755194218,0.13911472448057813,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4910807974816369,0.5328378526152258,0.7368421052631579,0.1365079365079365,0.05194805194805195,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,4,,1,,0.8012646793134598,0.1987353206865402,0.24444444444444444,0.19298245614035087,0.2222222222222222,0.4689966178128523,0.5633130669074187,0.6875,0.19894179894179895,0.05454545454545454,0.5217391304347826,0.38461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,4,,2,,0.931345980126468,0.06865401987353206,0.32,0.2807017543859649,0.1875,0.47914645974781767,0.5274682264799944,0.75,0.06666666666666667,0.09210526315789473,0.30434782608695654,0.23076923076923078
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,4,,3,,0.969286359530262,0.03071364046973803,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.4930102516309413,0.5042413969784996,0.8,0.033862433862433865,0.029411764705882353,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,score_cap_le,4,,,2,0.9494128274616079,0.05058717253839205,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.489058039961941,0.5083472210040054,0.7916666666666666,0.050793650793650794,0.03571428571428571,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,score_cap_le,4,,,3,0.8617886178861789,0.13821138211382114,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4916142557651992,0.5323899217129021,0.7368421052631579,0.13544973544973546,0.05228758169934641,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,4,1,,2,0.9494128274616079,0.05058717253839205,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.489058039961941,0.5083472210040054,0.7916666666666666,0.050793650793650794,0.03571428571428571,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,4,1,,3,0.8617886178861789,0.13821138211382114,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4916142557651992,0.5323899217129021,0.7368421052631579,0.13544973544973546,0.05228758169934641,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,4,2,,2,0.9494128274616079,0.05058717253839205,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.489058039961941,0.5083472210040054,0.7916666666666666,0.050793650793650794,0.03571428571428571,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,4,2,,3,0.8617886178861789,0.13821138211382114,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4916142557651992,0.5323899217129021,0.7368421052631579,0.13544973544973546,0.05228758169934641,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,4,3,,2,0.8608852755194218,0.13911472448057813,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4910807974816369,0.5328378526152258,0.7368421052631579,0.1365079365079365,0.05194805194805195,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,4,3,,3,0.8608852755194218,0.13911472448057813,0.30612244897959184,0.2631578947368421,0.1935483870967742,0.4910807974816369,0.5328378526152258,0.7368421052631579,0.1365079365079365,0.05194805194805195,0.34782608695652173,0.2692307692307692
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,4,1,1,,0.981029810298103,0.018970189701897018,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49079189686924496,0.5047194694697268,0.8,0.021164021164021163,0.047619047619047616,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,4,1,2,,0.981029810298103,0.018970189701897018,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49079189686924496,0.5047194694697268,0.8,0.021164021164021163,0.047619047619047616,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,4,1,3,,0.981029810298103,0.018970189701897018,0.39285714285714285,0.38596491228070173,0.16216216216216217,0.49079189686924496,0.5047194694697268,0.8,0.021164021164021163,0.047619047619047616,0.043478260869565216,0.038461538461538464
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,4,2,1,,0.9494128274616079,0.05058717253839205,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.489058039961941,0.5083472210040054,0.7916666666666666,0.050793650793650794,0.03571428571428571,0.08695652173913043,0.07692307692307693
r5g_a3_real_only_s50_b0p05_lr5em6,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,4,2,2,,0.9494128274616079,0.05058717253839205,0.38181818181818183,0.3684210526315789,0.16666666666666666,0.489058039961941,0.5083472210040054,0.7916666666666666,0.050793650793650794,0.03571428571428571,0.08695652173913043,0.07692307692307693
