split,unit,family,contrast,baseline,treatment,metric,delta_treatment_minus_baseline,paired_seed_sample_sd,delta_seed_42,delta_seed_43,delta_seed_44,ci95_low,ci95_high,valid_replicates,undefined_replicates,minimum_valid_met,p_centered_bootstrap_approx,endpoint_role,family_holm_p,pooled_test_holm_sensitivity_p
dev,qa,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Label_4_Recall,-3.700743415417188e-17,0.007308231255564922,-0.0042194092827004814,-0.0042194092827004814,0.008438818565400852,-0.015362112586970242,0.01508295625942683,10000,0,True,0.9856014398560144,exploratory,,
dev,qa,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Label_5_Recall,-0.004830917874396083,0.003346958082258702,-0.0028985507246376274,-0.008695652173912993,-0.0028985507246376274,-0.009389671361502335,-0.0009718172983479064,10000,0,True,0.027197280271972803,exploratory,,
dev,qa,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,forced_completion_rate,0.001506024096385547,0.017368317160648798,0.021084337349397603,-0.012048192771084335,-0.004518072289156627,-0.013909587680079475,0.01692351768809168,10000,0,True,0.8527147285271472,exploratory,,
dev,qa,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Exact,0.03664658634538154,0.04671912337671682,0.08433734939759041,0.034638554216867457,-0.009036144578313254,0.02008032128514055,0.052710843373493965,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,MAE,-0.04668674698795183,0.05275385508475002,-0.09337349397590367,-0.05722891566265065,0.010542168674698815,-0.06827309236947791,-0.02409638554216866,10000,0,True,9.999000099990002e-05,primary,0.0005999400059994001,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Signed_Bias,0.009538152610441766,0.07831807986360519,0.08734939759036145,-0.06927710843373495,0.010542168674698801,-0.014056224899598395,0.031124497991967873,10000,0,True,0.4176582341765823,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,absolute_Signed_Bias,0.009538152610441766,0.07831807986360519,0.08734939759036145,-0.06927710843373495,0.010542168674698801,-0.014558232931726903,0.030622489959839364,10000,0,True,0.41215878412158785,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Kendall_tau_b,0.06819743979067573,0.08020516565143944,0.1486391178726562,0.06772230388462963,-0.011769102385258634,0.04003336602254281,0.0965395662569007,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,QWK,0.10309752511589747,0.12631457306728286,0.18619390185300955,0.1653598155008993,-0.042261142006216446,0.05333110427815282,0.153560672068372,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,L2H_rate,-0.21666666666666667,0.23094010767585027,-0.35,-0.35000000000000003,0.04999999999999993,-0.3611111111111111,-0.0888888888888889,10000,0,True,0.0036996300369963003,primary,0.0184981501849815,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,H2L_rate,0.001718213058419244,0.001718213058419244,0.003436426116838488,0.001718213058419244,0.0,-0.0011534025374855825,0.006152383772300863,10000,0,True,0.42905709429057093,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Label_1_Recall,0.27777777777777773,0.5357583756107198,0.5,0.6666666666666666,-0.33333333333333337,0.07777777777777782,0.5,9977,23,True,0.027259971938264183,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Label_2_Recall,0.023809523809523808,0.041239304942116126,0.0,0.0,0.07142857142857142,0.0,0.08333333333333333,10000,0,True,0.5355464453554645,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Label_3_Recall,0.03763440860215054,0.040590507716509405,0.03225806451612903,0.08064516129032258,0.0,0.0,0.07909604519774012,10000,0,True,0.0710928907109289,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Label_4_Recall,-0.0014064697609001235,0.07433029683107634,-0.08016877637130804,0.06751054852320681,0.008438818565400852,-0.035089569916352134,0.031292676695091226,10000,0,True,0.9443055694430557,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,Label_5_Recall,0.05893719806763283,0.12488459981527547,0.2028985507246377,-0.005797101449275366,-0.020289855072463836,0.039999025341130603,0.07793577621719172,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,forced_completion_rate,0.16014056224899598,0.08005100106537207,0.20933734939759036,0.0677710843373494,0.2033132530120482,0.14156626506024098,0.178714859437751,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,SFT_DEV,SFT_VS_SCORE,S0,R3,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Exact,-0.0025100401606425273,0.004841190141060717,-0.004518072289156572,-0.0060240963855421326,0.003012048192771122,-0.012048192771084376,0.007530120481927656,10000,0,True,0.6408359164083591,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,MAE,0.002510040160642546,0.0037900775277463525,0.0060240963855421326,0.0030120481927710663,-0.001506024096385561,-0.009538152610441775,0.015060240963855406,10000,0,True,0.7028297170282972,primary,1.0,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Signed_Bias,-0.00953815261044177,0.0008695034174542465,-0.009036144578313254,-0.009036144578313268,-0.010542168674698787,-0.023594377510040163,0.0035140562248995957,10000,0,True,0.17228277172282772,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,absolute_Signed_Bias,-0.00953815261044177,0.0008695034174542465,-0.009036144578313254,-0.009036144578313268,-0.010542168674698787,-0.023594377510040163,0.0035140562248995957,10000,0,True,0.17228277172282772,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Kendall_tau_b,0.0035444483765144272,0.010771056109880725,0.0013857566581342295,-0.005983782644570557,0.015231371115979608,-0.011995768671905157,0.019790955845094563,10000,0,True,0.6591340865913409,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,QWK,-0.001725934552617862,0.021835696817884803,0.014463682396706146,0.006919026469287437,-0.02656051252384717,-0.023458220859642987,0.019714954376756733,10000,0,True,0.8683131686831317,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,L2H_rate,-1.850371707708594e-17,0.08660254037844385,-0.050000000000000044,-0.04999999999999999,0.09999999999999998,-0.04761904761904764,0.047619047619047616,10000,0,True,0.9722027797220278,primary,1.0,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,H2L_rate,0.001718213058419244,0.001718213058419244,0.003436426116838488,0.0,0.001718213058419244,0.0,0.004629629629629629,10000,0,True,0.24077592240775922,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Label_1_Recall,-0.05555555555555556,0.2545875386086578,0.16666666666666669,0.0,-0.33333333333333337,-0.16666666666666666,0.0,9977,23,True,0.5127280016035277,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Label_2_Recall,0.0,0.07142857142857142,-0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Label_3_Recall,0.00537634408602151,0.024637503736321714,0.03225806451612903,0.0,-0.016129032258064502,-0.024691358024691367,0.03896103896103897,10000,0,True,0.7783221677832217,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Label_4_Recall,0.002812939521800321,0.033843064459960555,-0.029535864978902926,0.0,0.03797468354430389,-0.01785837268791815,0.024320457796852657,10000,0,True,0.8067193280671933,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,Label_5_Recall,-0.006763285024154612,0.0109737359339136,0.005797101449275366,-0.011594202898550732,-0.01449275362318847,-0.01754385964912279,0.003755868544600935,10000,0,True,0.208979102089791,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,forced_completion_rate,-0.01204819277108434,0.14891372527690505,0.016566265060240948,-0.17319277108433734,0.12048192771084337,-0.032128514056224904,0.008032128514056219,10000,0,True,0.23877612238776122,exploratory,,
dev,record,SFT_DEV,CONSISTENT_VS_ALL,R1,R3,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Exact,0.005522088353413686,0.008695034174542536,0.010542168674698815,0.010542168674698815,-0.004518072289156572,-0.0070281124497992105,0.01807228915662651,10000,0,True,0.37916208379162086,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,MAE,-0.01305220883534138,0.017584618361583353,-0.016566265060241003,-0.028614457831325324,0.006024096385542188,-0.028112449799196765,0.0015060240963855425,10000,0,True,0.0831916808319168,primary,0.2495750424957504,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Signed_Bias,-0.030120481927710843,0.017368317160648798,-0.046686746987951805,-0.031626506024096404,-0.01204819277108432,-0.04769076305220884,-0.013554216867469882,10000,0,True,0.0011998800119988001,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,absolute_Signed_Bias,-0.030120481927710843,0.017368317160648798,-0.046686746987951805,-0.031626506024096404,-0.01204819277108432,-0.04769076305220884,-0.013554216867469882,10000,0,True,0.0011998800119988001,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Kendall_tau_b,0.02006528666518274,0.018788812127746173,0.023322004360087245,0.037012847810116156,-0.00013899217465518365,-0.00020957666982415721,0.04107170351814011,10000,0,True,0.0565943405659434,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,QWK,0.04594433808733167,0.07048192635748665,0.07286415660897672,0.09899904730345332,-0.03403018965043503,0.014910499843971246,0.07884139879699972,10000,0,True,0.005699430056994301,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,L2H_rate,-0.13333333333333336,0.1607275126832159,-0.25,-0.2,0.04999999999999993,-0.2424242424242424,-0.041666666666666664,10000,0,True,0.0108989101089891,primary,0.0435956404359564,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,H2L_rate,0.001145475372279496,0.001984021543606961,0.003436426116838488,0.0,0.0,0.0,0.002898550724637681,10000,0,True,0.23077692230776922,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Label_1_Recall,0.16666666666666666,0.4409585518440985,0.33333333333333337,0.5,-0.33333333333333337,0.0,0.3333333333333333,9977,23,True,0.09611144517939467,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Label_2_Recall,0.023809523809523808,0.041239304942116126,0.0,0.0,0.07142857142857142,0.0,0.08333333333333333,10000,0,True,0.5355464453554645,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Label_3_Recall,0.0,0.04267340824297728,0.04838709677419356,-0.01612903225806453,-0.03225806451612903,-0.0358974358974359,0.03809523809523809,10000,0,True,1.0,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Label_4_Recall,0.021097046413502185,0.014616462511129781,0.0042194092827004814,0.029535864978903037,0.029535864978903037,-0.005823054725605875,0.04820980599027019,10000,0,True,0.1272872712728727,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,Label_5_Recall,-0.007729468599033858,0.011714353287905462,0.0028985507246376274,-0.005797101449275366,-0.020289855072463836,-0.0214424951267056,0.0056497175141242435,10000,0,True,0.26677332266773324,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,forced_completion_rate,-0.09086345381526106,0.1162698721354786,-0.036144578313253045,-0.2243975903614458,-0.012048192771084348,-0.11696787148594379,-0.06526104417670682,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,SFT_DEV,ALIGNED_VS_SHUFFLED,R2,R3,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Exact,0.00652610441767069,0.005701715206626788,0.0,0.009036144578313254,0.010542168674698815,-0.0005020080321284833,0.0135542168674699,10000,0,True,0.0684931506849315,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,MAE,-0.0055220883534136496,0.010251294104750081,0.006024096385542188,-0.009036144578313254,-0.013554216867469882,-0.015562248995983963,0.004016064257028125,10000,0,True,0.29427057294270575,primary,1.0,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Signed_Bias,-0.024598393574297193,0.006791038784371824,-0.018072289156626523,-0.02409638554216867,-0.03162650602409639,-0.035140562248995984,-0.015060240963855423,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,absolute_Signed_Bias,-0.024598393574297193,0.006791038784371824,-0.018072289156626523,-0.02409638554216867,-0.03162650602409639,-0.035140562248995984,-0.015060240963855423,10000,0,True,9.999000099990002e-05,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Kendall_tau_b,0.006752107935902825,0.011109504660132954,-0.005881951094947935,0.011143908089083387,0.014994366813573023,-0.003028530497796752,0.017143405988499814,10000,0,True,0.19148085191480851,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,QWK,0.018078851232962528,0.02856576036110245,-0.014731024286010141,0.03154495991778827,0.03742261806710945,-0.0052745486233702465,0.04512070812387867,10000,0,True,0.1546845315468453,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,L2H_rate,-0.06666666666666667,0.05773502691896258,0.0,-0.10000000000000003,-0.09999999999999998,-0.15384615384615385,0.0,10000,0,True,0.11288871112888711,primary,0.7902209779022098,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,H2L_rate,0.002290950744558992,0.0009920107718034807,0.001718213058419244,0.003436426116838488,0.001718213058419244,0.0005602240896358544,0.004670169293636894,10000,0,True,0.05779422057794221,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Label_1_Recall,0.11111111111111112,0.09622504486493764,0.0,0.16666666666666674,0.16666666666666666,0.0,0.26666666666666666,9977,23,True,0.2026458208057727,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Label_2_Recall,0.023809523809523808,0.041239304942116126,0.0,0.07142857142857142,0.0,0.0,0.08333333333333333,10000,0,True,0.5445455454454554,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Label_3_Recall,0.04838709677419354,0.04267340824297726,0.0,0.06451612903225806,0.08064516129032256,0.01257861635220126,0.09047619047619047,10000,0,True,0.014698530146985302,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Label_4_Recall,0.008438818565400815,0.007308231255564858,0.012658227848101222,0.0,0.012658227848101222,-0.005376344086021501,0.023088023088023085,10000,0,True,0.24767523247675233,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,Label_5_Recall,-0.004830917874396119,0.00442760936710707,-0.008695652173912993,0.0,-0.005797101449275366,-0.009470371449538125,-0.0009746588693957022,10000,0,True,0.027197280271972803,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,forced_completion_rate,0.024096385542168683,0.020261481998604995,0.04066265060240967,0.001506024096385547,0.03012048192771083,0.00903614457831325,0.039658634538152604,10000,0,True,0.0020997900209979003,exploratory,,
dev,record,PREFERENCE_DEV,DEV_FIELD,R3,P1_FIELD_DPO,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Exact,-0.0020080321285140443,0.0048411901410607165,0.001506024096385561,-0.0075301204819276935,0.0,-0.00652610441767069,0.0025100401606426015,10000,0,True,0.44215578442155784,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,MAE,0.0020080321285140625,0.006791038784371829,-0.004518072289156627,0.009036144578313254,0.001506024096385561,-0.003012048192771103,0.007028112449799229,10000,0,True,0.4637536246375362,primary,1.0,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Signed_Bias,-0.00602409638554217,0.00543004710160239,-0.004518072289156627,-0.012048192771084335,-0.001506024096385547,-0.01204819277108434,-0.0005020080321285134,10000,0,True,0.04609539046095391,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,absolute_Signed_Bias,-0.00602409638554217,0.00543004710160239,-0.004518072289156627,-0.012048192771084335,-0.001506024096385547,-0.01204819277108434,-0.0005020080321285134,10000,0,True,0.04609539046095391,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Kendall_tau_b,-0.0014978239103637565,0.005611251872281326,0.0044841885676144555,-0.006644704127387158,-0.0023329561713185676,-0.007169579847281851,0.003894102803628149,10000,0,True,0.5786421357864213,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,QWK,0.004731691282163737,0.010203185202753935,0.016234616455867767,-0.0032259042602966748,0.0011863616509201202,-0.002930308166377903,0.013925396028143383,10000,0,True,0.260973902609739,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,L2H_rate,-0.016666666666666663,0.02886751345948128,-0.04999999999999999,0.0,0.0,-0.05555555555555556,0.0,10000,0,True,0.537046295370463,primary,1.0,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,H2L_rate,0.001145475372279496,0.0009920107718034807,0.0,0.001718213058419244,0.001718213058419244,0.0,0.0028885037550548816,10000,0,True,0.23217678232176783,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_1_Recall,0.05555555555555556,0.09622504486493764,0.0,0.0,0.16666666666666669,0.0,0.16666666666666666,9977,23,True,0.5150330727600722,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_2_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_3_Recall,0.016129032258064512,0.016129032258064516,0.03225806451612903,0.016129032258064502,0.0,-0.005847953216374269,0.04093567251461988,10000,0,True,0.20007999200079993,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_4_Recall,-0.008438818565400815,0.007308231255564922,-0.00421940928270037,-0.016877637130801704,-0.00421940928270037,-0.018361859958183218,0.0013442220626007028,10000,0,True,0.09459054094590541,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,Label_5_Recall,-0.0019323671497584554,0.003346958082258702,0.0,-0.005797101449275366,0.0,-0.00591715976331364,0.0018726591760299671,10000,0,True,0.3685631436856314,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,forced_completion_rate,-0.005522088353413658,0.011502449033523713,-0.018072289156626536,0.004518072289156627,-0.0030120481927710663,-0.020080321285140566,0.009538152610441766,10000,0,True,0.46305369463053697,exploratory,,
dev,record,PREFERENCE_DEV,DEV_OFFSET,P1_FIELD_DPO,P2_SORC_SCORE,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Exact,0.0005020080321285203,0.0008695034174542665,0.001506024096385561,0.0,0.0,-0.004518072289156609,0.0055220883534136496,10000,0,True,0.8700129987001299,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,MAE,-0.0025100401606425646,0.001739006834908517,-0.004518072289156627,-0.0015060240963855054,-0.001506024096385561,-0.009036144578313254,0.0035140562248996052,10000,0,True,0.47005299470052997,primary,1.0,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Signed_Bias,-0.0005020080321285156,0.004600979613409479,-0.004518072289156627,-0.001506024096385547,0.004518072289156627,-0.009036144578313254,0.007028112449799201,10000,0,True,0.9031096890310969,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,absolute_Signed_Bias,-0.0005020080321285156,0.004600979613409479,-0.004518072289156627,-0.001506024096385547,0.004518072289156627,-0.009036144578313254,0.007028112449799201,10000,0,True,0.903009699030097,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Kendall_tau_b,0.004811621527624266,0.002972140700008914,0.00715675186541731,0.00580905477225746,0.0014690579451980268,-0.0027683352979563057,0.013490229909300029,10000,0,True,0.24197580241975802,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,QWK,0.010379697810302199,0.01376475181746012,0.02621783264351818,0.0036154058480248885,0.0013058549393635266,-0.003739129126563254,0.030505376349093834,10000,0,True,0.24327567243275672,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,L2H_rate,-0.016666666666666663,0.02886751345948128,-0.04999999999999999,0.0,0.0,-0.05555555555555556,0.0,10000,0,True,0.5344465553444655,primary,1.0,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,H2L_rate,0.0,0.001718213058419244,0.001718213058419244,0.0,-0.001718213058419244,-0.0017152658662092622,0.0017065575683323116,10000,0,True,1.0,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Label_1_Recall,0.11111111111111112,0.1924500897298753,0.33333333333333337,0.0,0.0,0.0,0.26666666666666666,9977,23,True,0.21196632591701745,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Label_2_Recall,0.023809523809523808,0.041239304942116126,0.0,0.07142857142857142,0.0,0.0,0.0784313725490196,10000,0,True,0.5357464253574643,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Label_3_Recall,-0.021505376344086013,0.024637503736321714,0.0,-0.04838709677419353,-0.016129032258064502,-0.047619047619047616,9.25185853854297e-18,10000,0,True,0.11208879112088792,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Label_4_Recall,-3.700743415417188e-17,0.012658227848101278,-0.012658227848101333,0.012658227848101222,0.0,-0.008658008658008663,0.008771929824561358,10000,0,True,0.9756024397560243,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,Label_5_Recall,0.0019323671497584922,0.00442760936710707,0.005797101449275366,-0.0028985507246376274,0.0028985507246377384,-0.0028409090909090615,0.00670546391069596,10000,0,True,0.45235476452354767,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,forced_completion_rate,-0.01706827309236948,0.015085320483249726,-0.0015060240963855331,-0.01807228915662651,-0.03162650602409639,-0.03263052208835341,-0.0020080321285140487,10000,0,True,0.030296970302969704,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT,P2_SORC_SCORE,P3_JOINT_SORC,strict_parse_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,True,1.0,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Exact,0.005020080321285166,0.004841190141060717,0.003012048192771122,0.001506024096385561,0.010542168674698815,-0.0025100401606424913,0.01204819277108434,10000,0,True,0.17068293170682933,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,MAE,-0.006024096385542151,0.006564606842681756,-0.0030120481927710663,-0.0015060240963855054,-0.013554216867469882,-0.019578313253012052,0.005522088353413668,10000,0,True,0.35776422357764226,primary,1.0,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Signed_Bias,-0.03112449799196788,0.005701715206626771,-0.027108433734939777,-0.03765060240963855,-0.02861445783132531,-0.04518072289156627,-0.019076305220883525,10000,0,True,0.00019998000199980003,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,absolute_Signed_Bias,-0.03112449799196788,0.005701715206626771,-0.027108433734939777,-0.03765060240963855,-0.02861445783132531,-0.04518072289156627,-0.019076305220883525,10000,0,True,0.00019998000199980003,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Kendall_tau_b,0.010065905553163335,0.004190998389862716,0.005758989338083831,0.01030825873395369,0.014130468587452483,-0.0012577984913137328,0.023418736954826345,10000,0,True,0.10978902109789021,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,QWK,0.033190240325428465,0.006192943261442742,0.027721424813375806,0.03193446150551649,0.039914834657393095,0.0006135551357868974,0.07602988902921914,10000,0,True,0.0776922307769223,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,L2H_rate,-0.09999999999999999,3.254629732262919e-17,-0.09999999999999998,-0.10000000000000003,-0.09999999999999998,-0.20833333333333334,-0.01587301587301589,10000,0,True,0.05219478052194781,primary,0.41755824417558246,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,H2L_rate,0.0034364261168384883,0.0017182130584192437,0.003436426116838488,0.005154639175257732,0.001718213058419244,0.0005747126436781609,0.006968945156916038,10000,0,True,0.03899610038996101,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Label_1_Recall,0.27777777777777785,0.0962250448649376,0.33333333333333337,0.16666666666666674,0.33333333333333337,0.0,0.5555555555555556,9977,23,True,0.07215874924834637,exploratory,,
dev,record,PREFERENCE_DEV,DEV_JOINT_VS_SFT,R3,P3_JOINT_SORC,Label_2_Recall,0.047619047619047616,0.08247860988423225,0.0,0.14285714285714285,0.0,0.0,0.12121212121212122,10000,0,True,0.22667733226677333,exploratory,,
