split,unit,arm,metric,mean,seed_sample_sd,ci95_low,ci95_high,valid_replicates,undefined_replicates,minimum_valid_met
test,qa,P1_FIELD_DPO,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,qa,P2_SORC_SCORE,Exact,0.729936880072137,0.004347903859780429,0.708563053895159,0.7507327723526985,10000,0,True
test,qa,P2_SORC_SCORE,MAE,0.3292756236850015,0.015594252428735534,0.2986201276657462,0.3618286817958835,10000,0,True
test,qa,P2_SORC_SCORE,Signed_Bias,0.12037871956717765,0.015081811256697683,0.08329464591538317,0.15832638910485772,10000,0,True
test,qa,P2_SORC_SCORE,absolute_Signed_Bias,0.12037871956717765,0.015081811256697683,0.08329464591538317,0.15832638910485772,10000,0,True
test,qa,P2_SORC_SCORE,Kendall_tau_b,0.6134939967065582,0.015104701810376318,0.5806537415104237,0.64547864787,10000,0,True
test,qa,P2_SORC_SCORE,QWK,0.6393967032987541,0.06013401436413813,0.5846745544481174,0.691081250781531,10000,0,True
test,qa,P2_SORC_SCORE,L2H_rate,0.4498381877022654,0.10290040838566113,0.33673299319727895,0.5524712212212212,10000,0,True
test,qa,P2_SORC_SCORE,H2L_rate,0.0015616866215512754,0.001377278142147106,0.0005109796790338551,0.0029269972451790634,10000,0,True
test,qa,P2_SORC_SCORE,Label_1_Recall,0.6190476190476191,0.21453358679690596,0.48484848484848486,0.747622265122265,10000,0,True
test,qa,P2_SORC_SCORE,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.04938271604938271,10000,0,True
test,qa,P2_SORC_SCORE,Label_3_Recall,0.24742268041237114,0.018585315852907153,0.1912013536379019,0.3093922651933702,10000,0,True
test,qa,P2_SORC_SCORE,Label_4_Recall,0.7208333333333333,0.014500425706820221,0.6852940474183944,0.7557085487502673,10000,0,True
test,qa,P2_SORC_SCORE,Label_5_Recall,0.8465167915625867,0.006304644291757172,0.8232441384904853,0.8690575773461167,10000,0,True
test,qa,P2_SORC_SCORE,forced_completion_rate,0.15554553651938685,0.0841835168042114,0.1443636211875608,0.16742567432692068,10000,0,True
test,qa,P2_SORC_SCORE,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,qa,P3_JOINT_SORC,Exact,0.7311391644123836,0.006901690714280144,0.7096567135385408,0.7518013835190176,10000,0,True
test,qa,P3_JOINT_SORC,MAE,0.32296363089870755,0.0192148162096444,0.2934679895332617,0.3541675788091068,10000,0,True
test,qa,P3_JOINT_SORC,Signed_Bias,0.11887586414186956,0.01810363873499009,0.08373931673409929,0.1550640106809755,10000,0,True
test,qa,P3_JOINT_SORC,absolute_Signed_Bias,0.11887586414186956,0.01810363873499009,0.08373931673409929,0.1550640106809755,10000,0,True
test,qa,P3_JOINT_SORC,Kendall_tau_b,0.6202391942257685,0.01654847666112433,0.5871168496631026,0.6520156019858235,10000,0,True
test,qa,P3_JOINT_SORC,QWK,0.658619286063115,0.07013397865734683,0.6072054995344439,0.7057321158946119,10000,0,True
test,qa,P3_JOINT_SORC,L2H_rate,0.4174757281553398,0.12165013675865698,0.3104575163398693,0.5170648927504751,10000,0,True
test,qa,P3_JOINT_SORC,H2L_rate,0.0012146451500954364,0.0010836366473014746,0.00017711654268508679,0.0024639536944220846,10000,0,True
test,qa,P3_JOINT_SORC,Label_1_Recall,0.6726190476190476,0.2614308482856875,0.5602765957446808,0.7777777777777778,10000,0,True
test,qa,P3_JOINT_SORC,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.04938271604938271,10000,0,True
test,qa,P3_JOINT_SORC,Label_3_Recall,0.2268041237113402,0.027275786712006075,0.1712707182320442,0.28735778794276334,10000,0,True
test,qa,P3_JOINT_SORC,Label_4_Recall,0.7236111111111111,0.012729376930432905,0.6882624904615942,0.7579543658278097,10000,0,True
test,qa,P3_JOINT_SORC,Label_5_Recall,0.8479045240077713,0.007081515860212605,0.8244403956947641,0.8702856383823562,10000,0,True
test,qa,P3_JOINT_SORC,forced_completion_rate,0.14577697625488428,0.08418512653940997,0.13482063576099187,0.1571005570153262,10000,0,True
test,qa,P3_JOINT_SORC,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,qa,R3_TOKENAVG,Exact,0.7057409077246769,0.005340954506737834,0.6848695929577587,0.7263546865373468,10000,0,True
test,qa,R3_TOKENAVG,MAE,0.3874361286444244,0.025924582792207017,0.35125510254347997,0.42501193394951853,10000,0,True
test,qa,R3_TOKENAVG,Signed_Bias,0.1701232341448753,0.03228062088129816,0.12519556366362833,0.21533851731436415,10000,0,True
test,qa,R3_TOKENAVG,absolute_Signed_Bias,0.1701232341448753,0.03228062088129816,0.12519556366362833,0.21533851731436415,10000,0,True
test,qa,R3_TOKENAVG,Kendall_tau_b,0.539813521995833,0.026301304988943914,0.5015381148458875,0.577975049485074,10000,0,True
test,qa,R3_TOKENAVG,QWK,0.46838542182814713,0.11709104884445125,0.4128252270233357,0.5242807115052343,10000,0,True
test,qa,R3_TOKENAVG,L2H_rate,0.6763754045307443,0.18326983993226884,0.577319587628866,0.7628221649484536,10000,0,True
test,qa,R3_TOKENAVG,H2L_rate,0.0,0.0,0.0,0.0,10000,0,True
test,qa,R3_TOKENAVG,Label_1_Recall,0.24404761904761907,0.3073988412779847,0.15999543378995434,0.3263888888888889,10000,0,True
test,qa,R3_TOKENAVG,Label_2_Recall,0.02127659574468085,0.0,0.0,0.07407407407407407,10000,0,True
test,qa,R3_TOKENAVG,Label_3_Recall,0.2697594501718213,0.04292094844260067,0.21286965560962876,0.3310987064762232,10000,0,True
test,qa,R3_TOKENAVG,Label_4_Recall,0.6731481481481482,0.02837324712230477,0.635339034292131,0.7104925391153611,10000,0,True
test,qa,R3_TOKENAVG,Label_5_Recall,0.8440188731612546,0.005667659688221544,0.8197464251631646,0.8670632424087253,10000,0,True
test,qa,R3_TOKENAVG,forced_completion_rate,0.239404869251578,0.18337897077302884,0.22789104034877491,0.2511032841465344,10000,0,True
test,qa,R3_TOKENAVG,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,qa,P1_FULLSEQ,Exact,0.723775172828374,0.010681909013475698,0.7027106551241659,0.7440722644523354,10000,0,True
test,qa,P1_FULLSEQ,MAE,0.35076645626690706,0.026378002662416734,0.317335608103772,0.3862625059580767,10000,0,True
test,qa,P1_FULLSEQ,Signed_Bias,0.16050495942290352,0.0282460867586602,0.12065047763087948,0.20194143235081943,10000,0,True
test,qa,P1_FULLSEQ,absolute_Signed_Bias,0.16050495942290352,0.0282460867586602,0.12065047763087948,0.20194143235081943,10000,0,True
test,qa,P1_FULLSEQ,Kendall_tau_b,0.5902621714503096,0.01772117884653578,0.5552411622673314,0.6239953774543604,10000,0,True
test,qa,P1_FULLSEQ,QWK,0.5559675394544948,0.09811928814554313,0.496637407788575,0.61473423597869,10000,0,True
test,qa,P1_FULLSEQ,L2H_rate,0.5857605177993528,0.18658298129967085,0.4761808755760368,0.6821723538361225,10000,0,True
test,qa,P1_FULLSEQ,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0,0.0013867221355520888,10000,0,True
test,qa,P1_FULLSEQ,Label_1_Recall,0.41071428571428564,0.3051429909041975,0.2833333333333334,0.5463000910746812,10000,0,True
test,qa,P1_FULLSEQ,Label_2_Recall,0.0070921985815602835,0.012284048280630334,0.0,0.024691358024691357,10000,0,True
test,qa,P1_FULLSEQ,Label_3_Recall,0.20446735395189006,0.04899167501506271,0.15336384976525821,0.2610244480934136,10000,0,True
test,qa,P1_FULLSEQ,Label_4_Recall,0.7199074074074074,0.009036676525899567,0.6841111273202912,0.7543142597638511,10000,0,True
test,qa,P1_FULLSEQ,Label_5_Recall,0.8526228143213989,0.005459982118486236,0.8299145108534047,0.8747672470719077,10000,0,True
test,qa,P1_FULLSEQ,forced_completion_rate,0.20183348361887585,0.10448239593927329,0.1896840889933087,0.21404377798127797,10000,0,True
test,qa,P1_FULLSEQ,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,qa,P1_SYN_LR5E6,Exact,0.725278028253682,0.01091718702955455,0.7039042424404026,0.7457730671100057,10000,0,True
test,qa,P1_SYN_LR5E6,MAE,0.35031559963931463,0.028446873858155728,0.31677160336175786,0.38591953770223325,10000,0,True
test,qa,P1_SYN_LR5E6,Signed_Bias,0.17838893898406974,0.031836778208102975,0.1389522461843661,0.21962618508166917,10000,0,True
test,qa,P1_SYN_LR5E6,absolute_Signed_Bias,0.17838893898406974,0.031836778208102975,0.1389522461843661,0.21962618508166917,10000,0,True
test,qa,P1_SYN_LR5E6,Kendall_tau_b,0.5909396905309497,0.0223158308767499,0.5561152385366225,0.6252780492970885,10000,0,True
test,qa,P1_SYN_LR5E6,QWK,0.5518380748479084,0.11063346334300087,0.49280849007061545,0.6107240979125549,10000,0,True
test,qa,P1_SYN_LR5E6,L2H_rate,0.5792880258899676,0.18455116413441106,0.47162493731642663,0.6746666666666666,10000,0,True
test,qa,P1_SYN_LR5E6,H2L_rate,0.0006940829429116779,0.0007951719061176193,0.0,0.001597465366016398,10000,0,True
test,qa,P1_SYN_LR5E6,Label_1_Recall,0.4166666666666666,0.32159387283904994,0.29457041343669255,0.5500096899224804,10000,0,True
test,qa,P1_SYN_LR5E6,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.04938271604938271,10000,0,True
test,qa,P1_SYN_LR5E6,Label_3_Recall,0.16494845360824742,0.027275786712006093,0.11701895585013554,0.21794871794871795,10000,0,True
test,qa,P1_SYN_LR5E6,Label_4_Recall,0.7101851851851851,0.008138146218169853,0.6736988764919422,0.7455013742368808,10000,0,True
test,qa,P1_SYN_LR5E6,Label_5_Recall,0.8670552317513183,0.010866928643048501,0.8451482431585021,0.8883147082589664,10000,0,True
test,qa,P1_SYN_LR5E6,forced_completion_rate,0.13510670273519687,0.07515298998747051,0.12466859667996874,0.14576938272074932,10000,0,True
test,qa,P1_SYN_LR5E6,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,record,P0_R3_SFT,Exact,0.7218214607754735,0.010191753431431316,0.7040877667568379,0.7398557258791704,10000,0,True
test,record,P0_R3_SFT,MAE,0.35692816351067025,0.02705640670987151,0.33107905019537126,0.38352870453862337,10000,0,True
test,record,P0_R3_SFT,Signed_Bias,0.1672678088367899,0.030458693875661913,0.13826269912834385,0.1971746318004208,10000,0,True
test,record,P0_R3_SFT,absolute_Signed_Bias,0.1672678088367899,0.030458693875661913,0.13826269912834385,0.1971746318004208,10000,0,True
test,record,P0_R3_SFT,Kendall_tau_b,0.5853566153016693,0.019006007874781034,0.5561346191453924,0.6148740651672028,10000,0,True
test,record,P0_R3_SFT,QWK,0.5336400733289749,0.1064404237426474,0.4949735812769401,0.5714614425806761,10000,0,True
test,record,P0_R3_SFT,L2H_rate,0.6310679611650486,0.18750687296920351,0.5578198587127159,0.7033976773383551,10000,0,True
test,record,P0_R3_SFT,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0,0.0012127669791476342,10000,0,True
test,record,P0_R3_SFT,Label_1_Recall,0.36309523809523814,0.34178279095132363,0.2866666666666667,0.43790849673202614,10000,0,True
test,record,P0_R3_SFT,Label_2_Recall,0.0,0.0,0.0,0.0,10000,0,True
test,record,P0_R3_SFT,Label_3_Recall,0.18213058419243988,0.046772019205553954,0.13368055555555555,0.23369565217391305,10000,0,True
test,record,P0_R3_SFT,Label_4_Recall,0.725462962962963,0.010424379860368262,0.6938581638627817,0.7560438846262261,10000,0,True
test,record,P0_R3_SFT,Label_5_Recall,0.8517901748542881,0.004635940352064976,0.8327738348406374,0.8706106612046549,10000,0,True
test,record,P0_R3_SFT,forced_completion_rate,0.15163811241358582,0.08608567868523627,0.14201983769161405,0.16125638713555757,10000,0,True
test,record,P0_R3_SFT,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,record,P1_FIELD_DPO,Exact,0.7285843101893598,0.006198253870544453,0.7108506161707244,0.7463180042079952,10000,0,True
test,record,P1_FIELD_DPO,MAE,0.33243162007814847,0.0179060667371283,0.30808536218815746,0.3570784490532011,10000,0,True
test,record,P1_FIELD_DPO,Signed_Bias,0.12744214006612564,0.01593593765171212,0.10054102795311091,0.15554553651938682,10000,0,True
test,record,P1_FIELD_DPO,absolute_Signed_Bias,0.12744214006612564,0.01593593765171212,0.10054102795311091,0.15554553651938682,10000,0,True
test,record,P1_FIELD_DPO,Kendall_tau_b,0.6116842985812502,0.01605830996684265,0.5834713862976572,0.6400496277269813,10000,0,True
test,record,P1_FIELD_DPO,QWK,0.6289625977228265,0.06396517983297856,0.5880121630727104,0.6671065650626794,10000,0,True
test,record,P1_FIELD_DPO,L2H_rate,0.46925566343042074,0.10912437087435187,0.3879266361717101,0.5525124439508001,10000,0,True
test,record,P1_FIELD_DPO,H2L_rate,0.0013881658858233559,0.001310052825832162,0.00035328511957914384,0.0025974025974025974,10000,0,True
test,record,P1_FIELD_DPO,Label_1_Recall,0.5833333333333334,0.22469745343067704,0.4827463927610662,0.6836231248782386,10000,0,True
test,record,P1_FIELD_DPO,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.047619047619047616,10000,0,True
test,record,P1_FIELD_DPO,Label_3_Recall,0.218213058419244,0.025944448231170966,0.1658684250200354,0.2730203730976926,10000,0,True
test,record,P1_FIELD_DPO,Label_4_Recall,0.7245370370370371,0.014850939752171714,0.6925919264588328,0.7558892986542443,10000,0,True
test,record,P1_FIELD_DPO,Label_5_Recall,0.8481820704968083,0.007736530593819803,0.8289875783524313,0.8671622487119623,10000,0,True
test,record,P1_FIELD_DPO,forced_completion_rate,0.15900210399759543,0.08528979285299976,0.14923354373309286,0.1689209498046288,10000,0,True
test,record,P1_FIELD_DPO,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,record,P2_SORC_SCORE,Exact,0.729936880072137,0.004347903859780429,0.7123497144574691,0.7478208596333031,10000,0,True
test,record,P2_SORC_SCORE,MAE,0.3292756236850015,0.015594252428735534,0.305380222422603,0.3537721671175233,10000,0,True
test,record,P2_SORC_SCORE,Signed_Bias,0.12037871956717765,0.015081811256697683,0.09362789299669372,0.14803125939284642,10000,0,True
test,record,P2_SORC_SCORE,absolute_Signed_Bias,0.12037871956717765,0.015081811256697683,0.09362789299669372,0.14803125939284642,10000,0,True
test,record,P2_SORC_SCORE,Kendall_tau_b,0.6134939967065582,0.015104701810376318,0.5853777300758854,0.6417843927732726,10000,0,True
test,record,P2_SORC_SCORE,QWK,0.6393967032987541,0.06013401436413813,0.5988720260092258,0.6769941939384817,10000,0,True
test,record,P2_SORC_SCORE,L2H_rate,0.4498381877022654,0.10290040838566113,0.369635170038743,0.5319896209804467,10000,0,True
test,record,P2_SORC_SCORE,H2L_rate,0.0015616866215512754,0.001377278142147106,0.0005211047420531526,0.0027937838309760785,10000,0,True
test,record,P2_SORC_SCORE,Label_1_Recall,0.6190476190476191,0.21453358679690596,0.5191256830601093,0.717948717948718,10000,0,True
test,record,P2_SORC_SCORE,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.047619047619047616,10000,0,True
test,record,P2_SORC_SCORE,Label_3_Recall,0.24742268041237114,0.018585315852907153,0.1929824561403509,0.30541033709024323,10000,0,True
test,record,P2_SORC_SCORE,Label_4_Recall,0.7208333333333333,0.014500425706820221,0.6892804850937914,0.7519282374083798,10000,0,True
test,record,P2_SORC_SCORE,Label_5_Recall,0.8465167915625867,0.006304644291757172,0.8270780732142162,0.865700443246517,10000,0,True
test,record,P2_SORC_SCORE,forced_completion_rate,0.15554553651938685,0.0841835168042114,0.14547640516982266,0.1657649534114818,10000,0,True
test,record,P2_SORC_SCORE,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,record,P3_JOINT_SORC,Exact,0.7311391644123836,0.006901690714280144,0.7134054703937481,0.748872858431019,10000,0,True
test,record,P3_JOINT_SORC,MAE,0.32296363089870755,0.0192148162096444,0.29996994289149387,0.34656221821460775,10000,0,True
test,record,P3_JOINT_SORC,Signed_Bias,0.11887586414186956,0.01810363873499009,0.09287646528403969,0.14577697625488428,10000,0,True
test,record,P3_JOINT_SORC,absolute_Signed_Bias,0.11887586414186956,0.01810363873499009,0.09287646528403969,0.14577697625488428,10000,0,True
test,record,P3_JOINT_SORC,Kendall_tau_b,0.6202391942257685,0.01654847666112433,0.592186849057202,0.6478862062313421,10000,0,True
test,record,P3_JOINT_SORC,QWK,0.658619286063115,0.07013397865734683,0.6215783669443734,0.692760760518284,10000,0,True
test,record,P3_JOINT_SORC,L2H_rate,0.4174757281553398,0.12165013675865698,0.33968253968253964,0.49718868508629344,10000,0,True
test,record,P3_JOINT_SORC,H2L_rate,0.0012146451500954364,0.0010836366473014746,0.00034524426031417227,0.0022951977401129945,10000,0,True
test,record,P3_JOINT_SORC,Label_1_Recall,0.6726190476190476,0.2614308482856875,0.5847953216374269,0.7569473870056498,10000,0,True
test,record,P3_JOINT_SORC,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.047619047619047616,10000,0,True
test,record,P3_JOINT_SORC,Label_3_Recall,0.2268041237113402,0.027275786712006075,0.17361008382642995,0.2833333333333333,10000,0,True
test,record,P3_JOINT_SORC,Label_4_Recall,0.7236111111111111,0.012729376930432905,0.6918219635374993,0.7545328753601642,10000,0,True
test,record,P3_JOINT_SORC,Label_5_Recall,0.8479045240077713,0.007081515860212605,0.8287837415785481,0.8670036225218357,10000,0,True
test,record,P3_JOINT_SORC,forced_completion_rate,0.14577697625488428,0.08418512653940997,0.13615870153291254,0.1552449654343252,10000,0,True
test,record,P3_JOINT_SORC,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,record,R3_TOKENAVG,Exact,0.7057409077246769,0.005340954506737834,0.6880072137060415,0.7239254583709047,10000,0,True
test,record,R3_TOKENAVG,MAE,0.3874361286444244,0.025924582792207017,0.35978358881875555,0.41568981064021643,10000,0,True
test,record,R3_TOKENAVG,Signed_Bias,0.1701232341448753,0.03228062088129816,0.13826269912834385,0.20273519687406072,10000,0,True
test,record,R3_TOKENAVG,absolute_Signed_Bias,0.1701232341448753,0.03228062088129816,0.13826269912834385,0.20273519687406072,10000,0,True
test,record,R3_TOKENAVG,Kendall_tau_b,0.539813521995833,0.026301304988943914,0.5091048316938227,0.5704968739014231,10000,0,True
test,record,R3_TOKENAVG,QWK,0.46838542182814713,0.11709104884445125,0.42810180679443344,0.5083013800307294,10000,0,True
test,record,R3_TOKENAVG,L2H_rate,0.6763754045307443,0.18326983993226884,0.6047180489812718,0.7477515330456506,10000,0,True
test,record,R3_TOKENAVG,H2L_rate,0.0,0.0,0.0,0.0,10000,0,True
test,record,R3_TOKENAVG,Label_1_Recall,0.24404761904761907,0.3073988412779847,0.18367100463373753,0.30601092896174864,10000,0,True
test,record,R3_TOKENAVG,Label_2_Recall,0.02127659574468085,0.0,0.0,0.07142857142857142,10000,0,True
test,record,R3_TOKENAVG,Label_3_Recall,0.2697594501718213,0.04292094844260067,0.21180507596685086,0.33148173726212393,10000,0,True
test,record,R3_TOKENAVG,Label_4_Recall,0.6731481481481482,0.02837324712230477,0.6407045346792379,0.705525124843945,10000,0,True
test,record,R3_TOKENAVG,Label_5_Recall,0.8440188731612546,0.005667659688221544,0.8244183717127329,0.8633126639948367,10000,0,True
test,record,R3_TOKENAVG,forced_completion_rate,0.239404869251578,0.18337897077302884,0.22948226630598134,0.24962428614367296,10000,0,True
test,record,R3_TOKENAVG,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,record,P1_FULLSEQ,Exact,0.723775172828374,0.010681909013475698,0.7060414788097384,0.74165915238954,10000,0,True
test,record,P1_FULLSEQ,MAE,0.35076645626690706,0.026378002662416734,0.3253681995792005,0.37721671175232946,10000,0,True
test,record,P1_FULLSEQ,Signed_Bias,0.16050495942290352,0.0282460867586602,0.1319507063420499,0.19011496844003603,10000,0,True
test,record,P1_FULLSEQ,absolute_Signed_Bias,0.16050495942290352,0.0282460867586602,0.1319507063420499,0.19011496844003603,10000,0,True
test,record,P1_FULLSEQ,Kendall_tau_b,0.5902621714503096,0.01772117884653578,0.561183650483858,0.61955540459162,10000,0,True
test,record,P1_FULLSEQ,QWK,0.5559675394544948,0.09811928814554313,0.5143624330511508,0.5957437780208548,10000,0,True
test,record,P1_FULLSEQ,L2H_rate,0.5857605177993528,0.18658298129967085,0.5097992081447964,0.6631944444444445,10000,0,True
test,record,P1_FULLSEQ,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0,0.0012127669791476342,10000,0,True
test,record,P1_FULLSEQ,Label_1_Recall,0.41071428571428564,0.3051429909041975,0.3249946581196581,0.4972699280076329,10000,0,True
test,record,P1_FULLSEQ,Label_2_Recall,0.0070921985815602835,0.012284048280630334,0.0,0.023809523809523808,10000,0,True
test,record,P1_FULLSEQ,Label_3_Recall,0.20446735395189006,0.04899167501506271,0.1550782085561497,0.2568027210884354,10000,0,True
test,record,P1_FULLSEQ,Label_4_Recall,0.7199074074074074,0.009036676525899567,0.6882804995196926,0.7506887052341598,10000,0,True
test,record,P1_FULLSEQ,Label_5_Recall,0.8526228143213989,0.005459982118486236,0.8336074448873622,0.8714368039385818,10000,0,True
test,record,P1_FULLSEQ,forced_completion_rate,0.20183348361887585,0.10448239593927329,0.19101292455665764,0.2128043282236249,10000,0,True
test,record,P1_FULLSEQ,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,record,P1_SYN_LR5E6,Exact,0.725278028253682,0.01091718702955455,0.7075443342350466,0.7430117222723175,10000,0,True
test,record,P1_SYN_LR5E6,MAE,0.35031559963931463,0.028446873858155728,0.32491734295160807,0.3769161406672678,10000,0,True
test,record,P1_SYN_LR5E6,Signed_Bias,0.17838893898406974,0.031836778208102975,0.1496844003606853,0.2076946197775774,10000,0,True
test,record,P1_SYN_LR5E6,absolute_Signed_Bias,0.17838893898406974,0.031836778208102975,0.1496844003606853,0.2076946197775774,10000,0,True
test,record,P1_SYN_LR5E6,Kendall_tau_b,0.5909396905309497,0.0223158308767499,0.5619864672413086,0.6197080141659878,10000,0,True
test,record,P1_SYN_LR5E6,QWK,0.5518380748479084,0.11063346334300087,0.5113133159533187,0.5912097829849035,10000,0,True
test,record,P1_SYN_LR5E6,L2H_rate,0.5792880258899676,0.18455116413441106,0.5032679738562091,0.6550774185556795,10000,0,True
test,record,P1_SYN_LR5E6,H2L_rate,0.0006940829429116779,0.0007951719061176193,0.0001718213058419244,0.0014020329477742726,10000,0,True
test,record,P1_SYN_LR5E6,Label_1_Recall,0.4166666666666666,0.32159387283904994,0.3333333333333333,0.5,10000,0,True
test,record,P1_SYN_LR5E6,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.047619047619047616,10000,0,True
test,record,P1_SYN_LR5E6,Label_3_Recall,0.16494845360824742,0.027275786712006093,0.11794871794871793,0.21493624772313294,10000,0,True
test,record,P1_SYN_LR5E6,Label_4_Recall,0.7101851851851851,0.008138146218169853,0.6782368798285271,0.7411556480268114,10000,0,True
test,record,P1_SYN_LR5E6,Label_5_Recall,0.8670552317513183,0.010866928643048501,0.8489997031800457,0.8850574712643677,10000,0,True
test,record,P1_SYN_LR5E6,forced_completion_rate,0.13510670273519687,0.07515298998747051,0.12593928464081755,0.144424406372107,10000,0,True
test,record,P1_SYN_LR5E6,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
