sample_id,original_label,primary_score,primary_confidence,routed,route_reasons,reference_status
fa9408c9be0c8fa6409415562712eb08cb36da0b,4,4,0.8,False,,teacher_routing_metadata_not_human_review
1cfa3a2ca4c81cccd362e8b08e265edb112b7aa8,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
e3280b73733b31b7e46f74ea488dc0e1dd863bad,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
00c28d2d88357c532e8c684f3320e37e3a84b3b5,3,5,1.0,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
6a420a6c90fdb92f644fb06c6bb646a6282fbfbb,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3fee2a253c18f9f9b27ace74b1b8fdeee90bb6cc,3,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
9117791a5253e2e8d0066701a72d746c11d6e476,3,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
54083196dd5b4645582eaf5fecde611e7a2d5482,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3907c930ba7248b85d6dd46cfae6776f9c4bd138,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
0e6e9a1e8ae1d3ba48ddeda26e73268a6f98c6fe,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
388e9e0e3a8a5171dbcf0a15d479b210c51feed3,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
1e3b48329e7844caec5c605e3db3e01650e5bd12,4,4,0.85,False,,teacher_routing_metadata_not_human_review
ff628933980e577a4c61fa52d464ac5f04df475b,3,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
3411bb207091af4cbeb97438aedd7ee15c1b52f6,3,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
39239d917b93c20a996cb5577cbb667d74013b76,3,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
6e3408daf6dc33ce879b078fa7e134d4ffffa456,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
cd63948c28174674b09c1bed2f6fa389c8ec4a34,3,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3d58d2275fa85f29612bbef5ede9feac61a3fdf0,5,5,1.0,False,,teacher_routing_metadata_not_human_review
fc625dc9b1515e60aab2320ba9adaacc77ae59b1,3,5,0.95,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
b7b85075d059b05b089dda6f2e886cc99576e2c3,3,5,1.0,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
27bfdf1ca4b7fc76f2e6d3c246077d78b9bbfc5f,3,5,0.95,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
966a072cac82408dc8f27226807c2e838d0aaa6d,3,5,0.95,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
0e2a102fe1028a7e945835ad6ac72dcf8cbbe661,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
cbb5e1f5434a9ef4e4f337b2232d9eedf51d9dac,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
4e52889ec38df9622ae4e3de9beb3ddf375a8b6e,3,5,1.0,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
3fbd7c40d950e261e6c4c94549e71154c8dbc980,3,5,0.95,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
856f3a4626ca0dc17f8b4ec6d661a77abf820577,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
2459ef7911fea4bd8895841029ec6004259ab1dd,3,5,1.0,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
361cc61cc8ae2f17a02e9156a64f14bbf6394000,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
0da1b642eeaa124d1b0d16fa2d589fbc7e75a0d8,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
b3e30c35b7bfd4b436d12e0ebed0fe9d0c541597,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
bc0606eb2d7685bad9364233922bd9f723c5f962,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3a08a602bb9bc7851375417faf6c7bdea9130ce1,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
4c736477229262c4ee5d920f7a7d9c495137a138,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
ec3a883a9b659d9d21aaeab961f6e82858fc9570,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
921444735c0340dbcf82209bbcfeabd3af5b15af,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
883f453017a4f3bc2898615096990585b5608617,5,5,1.0,False,,teacher_routing_metadata_not_human_review
23672e86c67cd40d5b9abe87545ad4a8262d1a9d,5,5,1.0,False,,teacher_routing_metadata_not_human_review
fab6da8b2e93d4b9b86952814b91085880ca67df,4,4,0.82,False,,teacher_routing_metadata_not_human_review
b4117735234c2ae52e8da1eed927ef89749d8b67,4,4,0.85,False,,teacher_routing_metadata_not_human_review
9b85c25ce0b435f523b38e1a90cfc0535d8e6cf5,4,4,0.85,False,,teacher_routing_metadata_not_human_review
8859bda98ffdac3abedfcd7093a4b4117555c53e,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
d168415fa3e1c11ee6d064eb370cc205efdabfa4,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
aed4f878bbbcb257053213f9a54c0c8603a4b954,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
e3641af57ab8c0011dc02d26a41935b2379cad0f,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
38adc0432e393a432ecf81ec8d0e7ff8ea9a6a21,4,4,0.85,False,,teacher_routing_metadata_not_human_review
72dac3c68a61d2424688e1008e1291e0a2a0f675,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
ebecfd2dc6562833d920c7c70c1619691629bb3f,5,5,1.0,False,,teacher_routing_metadata_not_human_review
6464cbde05a6f739e7eb4ffbbdfc6f986454b305,5,5,0.95,False,,teacher_routing_metadata_not_human_review
6bf33aca38180391c7c9e5c6f6964dad109b8fbc,5,5,1.0,False,,teacher_routing_metadata_not_human_review
534f27b85a50b532432f5e0f876714524f54f654,5,5,0.95,False,,teacher_routing_metadata_not_human_review
1798f9cc636fb1ce1071fa9ceb81fbb383dc4832,5,5,1.0,False,,teacher_routing_metadata_not_human_review
cb1c7906abb2f87d3c712506a1ceed09619289ff,5,5,1.0,False,,teacher_routing_metadata_not_human_review
c59549929c8107f772e82ebcc8c4dfe9c69c8a16,5,5,0.95,False,,teacher_routing_metadata_not_human_review
cdc3033a828d62474bb9460887ac600490ec79fc,5,5,1.0,False,,teacher_routing_metadata_not_human_review
0fb5d1f2993ec7e5eeb9711205c1dd42c95bdead,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
a946dd1383a9bc9d8d7173bbc7904918d5f24633,4,4,0.85,True,primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
4569b3f1a76774a37b95cae2b14c2655c265d101,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
5ed1d127c1b2e9ede42ede2d8620fcf294dac475,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
a78dd91898a89053703078e26068e3535560a778,3,5,0.95,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
abbf8d48dac23e2a07fd47d5e1bd865b3265e2a1,3,4,0.82,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
aa913cd84a11f253fb0156e2ec5eefc27d6f16bf,5,5,0.95,False,,teacher_routing_metadata_not_human_review
cfad48feef774dfad26af54d19a5eb5635fe92b4,5,5,1.0,False,,teacher_routing_metadata_not_human_review
1c11a3da3b82d73e0c8e568790f46ce6cd7e2fc5,5,5,0.95,False,,teacher_routing_metadata_not_human_review
0b24303ee333541742acab0e6ac342abe677c221,5,5,0.95,False,,teacher_routing_metadata_not_human_review
f2bb56fb3fc9f75cef1397957987f1a120e8a728,3,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
12640229bd0d384a87c86d5d9da604311873bbc2,3,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
c518c988591c6c9aeda1b9883fb12b8b7293e3f3,5,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
ffd828ec844e0189e1334086824d38d50b1f9eac,4,4,0.85,False,,teacher_routing_metadata_not_human_review
8ed284cce17710f14d935ba939162dbbff8ea231,4,4,0.85,False,,teacher_routing_metadata_not_human_review
c18c7cc6ad5cdfb538f6b6d09b70bb8616e88e4d,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
9bde0f90fc00329d7e8005ea46471a049360aa6d,4,4,0.8,False,,teacher_routing_metadata_not_human_review
b11210996d9d39c4b2df8cba01a2329f162ddbd4,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
403b295a556416042607128d18d370c0818301c1,5,5,0.95,False,,teacher_routing_metadata_not_human_review
d966e3a80e7b4a71ce4100e4a77752a9b8bedde2,3,5,0.95,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
d848ee6d1d4057f6158c0e7bb1993f7934636f37,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
ddc939d6b4ce5140f5a2f9e274d8c42750324b65,5,5,1.0,False,,teacher_routing_metadata_not_human_review
302305f5444e1ac0dc68d37d52566734942ef44b,5,5,0.95,False,,teacher_routing_metadata_not_human_review
29f2064d41a8eb92f3cc05f78caf896ef93dc595,5,5,0.95,False,,teacher_routing_metadata_not_human_review
8ebade06973f5ef215a59951c5feb5f063657b22,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
e4c5dbaa87ff2a465eaf98ca3ade46a0da729158,4,4,0.9,False,,teacher_routing_metadata_not_human_review
21c6d46bd1343541e19dc593f5713bcf2ad15939,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
799468f64955f9a467792bb379eb64b2dece1452,5,5,0.95,False,,teacher_routing_metadata_not_human_review
9f9b2232be05763f8f5033dd5ba61db7e0c8f575,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
61f9f3b70683fe1f90ced52ed53a37046e809aa8,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
7e7c5d49aa193798e707c4f13c5e8082244bcbc7,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
e5db1dfa1bb2033d8956ce954da6e7b215286318,3,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
50de2f0548f11969c4ac2ab539cedd794553dcd1,5,5,1.0,False,,teacher_routing_metadata_not_human_review
b73dc72299a21638741c30bf26324ced7c901a2c,5,5,1.0,False,,teacher_routing_metadata_not_human_review
4bc5d554ec0ee6b28528fe98b9c21a6bc10853bd,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
d7edb129a89ec4395d1e392290148fb73729815c,4,4,0.85,False,,teacher_routing_metadata_not_human_review
7caac849459b7c559fded7587661b8890d26dfa2,4,3,0.78,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
43e451fbfa148300c82398ca68537386d5a9fe44,3,2,0.95,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
ca7ee32165e51741e5856409780f907471b6b6d3,5,5,1.0,False,,teacher_routing_metadata_not_human_review
d10fa7465823ca8a71cbf8a13209d6f936be1dfe,5,5,0.92,False,,teacher_routing_metadata_not_human_review
fcffc0ff80052fbcc51ba54460599d531f2a82bb,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
af3a1b0bf4ee07ba2ea32a5f163d180d8d63c3b9,4,2,0.85,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
2de05bdc40242686c8f207e6c7717bcf07cfe5d5,3,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3ea05cd6d3e5532a228585d13cb11d09322c22c4,5,3,0.85,True,primary_original_disagreement|large_score_gap|primary_score_cap,teacher_routing_metadata_not_human_review
4404f6ecf9b499d797d28d203cc2269b5bb0337f,5,5,0.95,False,,teacher_routing_metadata_not_human_review
100c087c6f1ff74a5506aedabbae869a7077f8d5,5,5,0.95,True,locked_high_score_control,teacher_routing_metadata_not_human_review
ea2b4b4c80f34005e4eca7f480ecc09c9772a8eb,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
f5dbe00c4a0fb5c4c818e8c652cdcdec09c3d65a,2,2,0.9,True,original_low_score|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
8862dd4bf20f04d3027e9c3a720565d9600b0c34,5,5,1.0,False,,teacher_routing_metadata_not_human_review
4563d64582ffcbf323bca278c9d038a899c358f7,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
eef8558532048e28a32f7da8c28e7dbe7398c531,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
d6e5c9d4d75b7779b1f08e765978b6251974f56d,5,5,0.95,True,locked_high_score_control,teacher_routing_metadata_not_human_review
db2102b907e21623f166f5605840ba4b14ab8108,4,3,0.75,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
63b1dc3c7e0c97d737f8ecf8c645813bd1095cc2,3,2,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
d029479372a20e022a1ee6a259d6eac178a30a1a,5,5,1.0,False,,teacher_routing_metadata_not_human_review
b7014b5ad0f7f5e57779621c6e26a29fa7217e6a,5,5,1.0,True,locked_high_score_control,teacher_routing_metadata_not_human_review
928a07e42131a7a7ae63d6d9d9f5893ea971fca5,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
7c77de8a8132bd12859609046ad6d367c2f40980,3,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
ae6542ae5b4bcf667ac81842b48ed6cab5c1c398,4,4,0.82,False,,teacher_routing_metadata_not_human_review
76df0731052f7ebc44638eb28eab1d2cc99b2e9d,4,2,0.95,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
5dae917ce9c547b3426ad08f3ed26568e65e1f4a,3,2,0.85,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
1a8f9e815deea759df9aaa1b09ca5948bb2f901c,3,2,0.85,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
5746487bccdd54c50a84d07f4d6db98cbab593b6,5,3,0.75,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
ece79778fc1b917c433638f3fcdfa47342e748ea,5,5,1.0,False,,teacher_routing_metadata_not_human_review
7f52dd1d97f054bbb35033cf92a6e23ba1f65fdc,5,5,1.0,False,,teacher_routing_metadata_not_human_review
64d4f4ad6093e728396fd824f61301a40e779052,4,3,0.85,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
d3248584ef5a38c2a825893c0850144159967595,5,5,0.98,False,,teacher_routing_metadata_not_human_review
1aa26fecede8b995ea8e6adb30f99d967cba464c,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
8643d5e766e61e091b7bbdbf4c8b085333b7b506,3,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3850183ca37325e321b607f1203c6f0df49ec158,5,5,1.0,False,,teacher_routing_metadata_not_human_review
7c50bd9259591ac34e0fc974158d08133401202e,5,5,1.0,False,,teacher_routing_metadata_not_human_review
1984238c1be22432112f5ee0ab50ce6e85f54b31,5,5,0.95,True,locked_high_score_control,teacher_routing_metadata_not_human_review
875dd51330dd61049c37077ff02549344b52acdf,4,4,0.85,True,locked_high_score_control,teacher_routing_metadata_not_human_review
33e5c31d8dc8c7004592350ed7abbf25a64b2923,4,3,0.75,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
166166ce6441be62c7ce88043136ae78bb3f58f6,5,4,0.72,True,primary_original_disagreement|low_primary_confidence,teacher_routing_metadata_not_human_review
3db65f33fe29922756cd9c47fb4056975051d67e,5,5,0.95,False,,teacher_routing_metadata_not_human_review
339a66ee0bd53e1a68d1e0bac803e1f16682109a,5,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
687496c467980d9c0db49fc5c2d11772506b75fc,5,5,0.9,False,,teacher_routing_metadata_not_human_review
698ecb19fc9293e32d5f31cb9d388d250119e167,5,5,0.95,False,,teacher_routing_metadata_not_human_review
0347526cae737a75caf2cfaa5723714c406643db,5,2,0.85,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
b808060cb1fe05d281d54def3be8ee3b259eaafe,5,5,1.0,False,,teacher_routing_metadata_not_human_review
1d348f88718d515bc616eb037a0ce56a92137f42,5,5,1.0,False,,teacher_routing_metadata_not_human_review
a55f153d62442f0a369148a329af6c0e302ceeed,5,5,1.0,False,,teacher_routing_metadata_not_human_review
2fc4d36c011181db2f8e3db31fb68b08968f6c5b,4,2,1.0,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
71346ccee4fc1b46a70548a2fe16d1e40b70ea1a,5,5,0.95,False,,teacher_routing_metadata_not_human_review
9d3b2b8d6b6adfc788a87619b264dbacc0eb7852,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
67f3671958f0b9b40491946f5ef9c1b3f9aad194,5,5,0.95,False,,teacher_routing_metadata_not_human_review
b7725db4dda11088d3c100640eb2b3a8f434c4ad,5,5,0.95,False,,teacher_routing_metadata_not_human_review
f0c923e09065792432b0f588a7eb74ea86409797,2,2,0.9,True,original_low_score|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
5743cb96cd3cf99b379f61fa802f6c96c50ceee6,5,5,0.98,False,,teacher_routing_metadata_not_human_review
c3713e98d463049a7de8d4819906d65ec23c74ad,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
7dcedd8f98604d19a3acf65e46bd4c2e5fbd38d5,5,5,0.98,False,,teacher_routing_metadata_not_human_review
45de97431a6606fde435b162e8b01965058d4af0,5,5,1.0,True,locked_high_score_control,teacher_routing_metadata_not_human_review
fc4febeaadd9371b96bbc14f9697953ea8c8c15b,5,5,1.0,False,,teacher_routing_metadata_not_human_review
fb020849a54a1bd23bf2d63606f8a6f905f5a46f,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
2e554ec2c59cb3b033dbee60a7a8107a806d4fba,5,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
68a546db5c1d067019a92ad755bc0f0ce393ec77,4,4,0.9,False,,teacher_routing_metadata_not_human_review
e672495d56064181e3436211c0c24480e1e149ae,5,3,0.85,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
ae2c7b919ab25e8ef658ac7768179a76e0b7c99a,5,5,0.95,False,,teacher_routing_metadata_not_human_review
88898b282f7c1d8583c5de1bdfbed681729281e7,5,5,1.0,False,,teacher_routing_metadata_not_human_review
6009f7ba98dbc1184c2f2eb3e689b8cbaf272369,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
09202b8fad82a0e2d357f9671cae70d0a8b29349,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
1e72cb0157cea2c2bdb251c7efd439670814810f,5,5,1.0,False,,teacher_routing_metadata_not_human_review
eb7a40947c3a04f9f42fafeeedc81f45b001a04a,5,5,1.0,False,,teacher_routing_metadata_not_human_review
6754a8636ce3e8ccd64682888d97500059a2886a,5,2,0.85,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
598c6fda617fa5ee5efde7ee78fc13d7dc62d4a7,5,5,1.0,False,,teacher_routing_metadata_not_human_review
9063906ab1fc26a10bc268f9e270a5b67c4a873a,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
f11637d2be744b07911aacf651840f1e1be6f192,5,4,0.75,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3afab15d627985e440e9d44560a2034507b5a072,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
382bd312bc6c53d195d2c8bcbf63c85e1a505cda,5,4,0.72,True,primary_original_disagreement|low_primary_confidence,teacher_routing_metadata_not_human_review
bfe29a18588854476c486114720fc6861def3795,5,2,0.95,True,primary_original_disagreement|large_score_gap|primary_score_cap,teacher_routing_metadata_not_human_review
9f9410bfb373350db01cf4cdbcc608abbe83715d,5,5,0.95,False,,teacher_routing_metadata_not_human_review
fe50370f3d64544552a1467285904e6052e158b5,5,5,1.0,False,,teacher_routing_metadata_not_human_review
13e30f6f382a157140477a7aa3272b65bd2f4039,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
886f1071eca8a2f560afea18c7497558b09b2c89,5,5,0.98,False,,teacher_routing_metadata_not_human_review
71d49c6cbf632ef30427ad997d97d4fd7bb76b8e,4,3,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
bf1f17b1412ba569c644319dcbd0940a2ed063f5,5,5,1.0,False,,teacher_routing_metadata_not_human_review
bf6e63afcfa8a50396246d1afa4d6247ba644877,5,2,0.72,True,primary_original_disagreement|large_score_gap|low_primary_confidence|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
17272f6be2a95eb70ca99de3d538d004a6684148,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
531c9b3a5a17b19d0208d992b0c1d98aaccfad8f,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
13d04f08a0d70c9f135178c8257a87a5dbeb4f4a,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
cf33a5a802896d24137162e1b3e625c66808bcc9,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
89ef5f0faa9aaa8fd44eaef5b5fad661997ac14d,4,4,0.85,False,,teacher_routing_metadata_not_human_review
4d70270f412508661f3c713976cf60c8b9a56524,3,2,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
087082db59a7b616086f9aa2aff87f0be358db44,5,5,1.0,False,,teacher_routing_metadata_not_human_review
a0a407bd50c2058f7b66318aa6327701db7ec6a2,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
5d7276d3ac3870fcfc888935b034ef1adf22ebab,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
38cc95730cc2251c071db82ea51aebeb5e090c37,5,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
324ab668a0b3ba563ff9aee3f7da403775c69581,3,3,0.95,True,primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
68e322393bf6c2d05ea9ea8381829494307c98c5,3,3,0.9,True,primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
f044eb05a673fbb126ad431bce2c858ef9f7ae96,4,2,0.95,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
5546f1ea2b064f7348025fe8a8b6478851600ca6,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
2a8ef546ff2c3d25ca4e45bcf3b852abf7c0626e,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
e48c98ab26a08c7f86d4b7f2dc4269335bd6decb,3,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
5a0f35bdef022300a97a99e8332c40462658cc4b,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
dac5a0f7798aecb7db25da0f4c1d9df4d0daa08c,4,4,0.9,True,locked_high_score_control,teacher_routing_metadata_not_human_review
ecbe7edcbc88231ceccc608d2e70996e411113bf,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
4543320628f35f7b59725b052912213d0d9d37e8,4,4,0.85,False,,teacher_routing_metadata_not_human_review
0f30a08a3db42747887f952301a99c74ef5eed72,5,5,0.95,False,,teacher_routing_metadata_not_human_review
1564dd97c837673324b306b66b34777b56da86f6,5,5,0.95,False,,teacher_routing_metadata_not_human_review
87b3a2a48fc68b2489fed696a5c4842a13a6babf,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
db9bfb4f5e692a9a1bcb6a43ff4783f1a4b1d78e,5,5,1.0,False,,teacher_routing_metadata_not_human_review
36f613ca2fbdea974b72379bd536f885dae2d5c3,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
71c8880d6c29e6352cf72842f645ad00f1095caf,3,2,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
fd3852cd29110b0b60e2d65167f9d239770c5bab,3,3,0.75,False,,teacher_routing_metadata_not_human_review
987fb20c98d4a17934dc88537cee78be59e35d95,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
cc4c8efa19bdc756ca5f0167aa3a81387e769469,3,5,1.0,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
c8a1efcad715d08e751cd15300d6d9b2481aa016,5,5,1.0,False,,teacher_routing_metadata_not_human_review
e65ead9b8db46e67959d6480e415bd955e79b7f0,5,5,1.0,False,,teacher_routing_metadata_not_human_review
da150cbdb9fbadf4a5b4fc0aaa31f7345b5c8d5c,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
57151a809ec6aaa4aad98596e5f8b07cc3c6b312,5,2,0.95,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
d8141b763275085efd0372393d2d17d28133a9dd,5,5,1.0,False,,teacher_routing_metadata_not_human_review
1a7a36c92de4f136483ad971e5b86c2d0c00c9b1,5,5,1.0,False,,teacher_routing_metadata_not_human_review
624638322c193009aabdfb1ad6342d3be306413c,5,3,0.75,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
d96a3d270250116cc885b047a8e377b2d1dd2ee8,5,5,0.95,False,,teacher_routing_metadata_not_human_review
d53a7fed557a04914a856d8d293c5721e6aa6140,5,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
c6310dd67ec0fd9401c8b12382884a55fa66c7ac,4,3,0.75,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
315527ee49c0fec165e98157dc714ea734333b75,5,5,1.0,False,,teacher_routing_metadata_not_human_review
f8abceaa5f2951bec81757f8a16604d324f2fbb2,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
a8210e66c678f446bac5aed9ad02161d49f6b0ee,4,4,0.9,True,primary_score_cap,teacher_routing_metadata_not_human_review
