variant,split,boundary_key,n,question_key_count,metric_count,std_tau1,std_tau2,std_tau3,std_tau4,mean_abs_tau_diff,p50_abs_tau_diff,p90_abs_tau_diff,p95_abs_tau_diff,p99_abs_tau_diff,max_abs_tau_diff,max_diff_tau_index,example_sample_ids,example_question_keys,example_metrics
qmr,dev,f5f12ca567a47148d4c24dad80bceaac5d60d51f,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""0a2b551b462f6f24d7bd7929223e546e494d419c"", ""5a8d33f601817e4daf95adc4073c5d3b9cfc4645"", ""6c54d0ed649e8ac8ff20206c988c6acc1febd8ed"", ""9d5b55f0ac81fc3ff4b36d4409e2408686e53aaa"", ""eb5f62b247c05933d3b30e45de071994c1fffb35""]","[""b523d065b505435167aeeb8ac570753d31f61486"", ""b523d065b505435167aeeb8ac570753d31f61486"", ""b523d065b505435167aeeb8ac570753d31f61486"", ""b523d065b505435167aeeb8ac570753d31f61486"", ""b523d065b505435167aeeb8ac570753d31f61486""]","[""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration""]"
qmr,dev,f64a37eb62a4ed4fbf3aaf3a5495c817369e91a4,5,1,1,0.0006731228536443451,0.004616141742201108,0.0040445187601196525,0.004044577160506053,0.004096269607543945,0.0013740062713623047,0.009422659873962402,0.009422659873962402,0.009422659873962402,0.009422659873962402,tau2,"[""241f608505c2c42c6ab9ad2668fc95b4e4ebda1d"", ""504d54b92c1d0c638a58b810bfbc7bacf92dff06"", ""7652a04eb797da08ed75f2614c5a912a76b26b19"", ""c10f8ca6b6c436776aee40326328ff0a6bbd9fe1"", ""caa315858ac7eaa9b33ad3d4f8a75f6e6c49366d""]","[""b62e6f2789e2f37733ad215d58a732b9fd77c233"", ""b62e6f2789e2f37733ad215d58a732b9fd77c233"", ""b62e6f2789e2f37733ad215d58a732b9fd77c233"", ""b62e6f2789e2f37733ad215d58a732b9fd77c233"", ""b62e6f2789e2f37733ad215d58a732b9fd77c233""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
qmr,dev,f6dcc522a646c286afcb83b7c7eb637305b543d0,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""079ea342cccf68aed2ef06f1585d82aab1079558"", ""6b12d1a8edcc430e1f1e5bd7aa3057b931f825d8"", ""8f8e641739964bb19eb80e88977c4e9dc3c9c9e1"", ""cefc3b28c1e9b3ba02ca11c478f52ba01bd1b7d5"", ""f8b5e811eb5f1dc75efacdfd58201bb7d7588594""]","[""8f1c5aeed95abdf2d61b5100731052698e7f33a9"", ""8f1c5aeed95abdf2d61b5100731052698e7f33a9"", ""8f1c5aeed95abdf2d61b5100731052698e7f33a9"", ""8f1c5aeed95abdf2d61b5100731052698e7f33a9"", ""8f1c5aeed95abdf2d61b5100731052698e7f33a9""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,dev,fbc67f8ee403dd6a70e323166c912efa687175e7,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""32c9b97ca3f57f01c47b348a8c6e66fdec4bc8d7"", ""43a9c3acf8d0294710159ad663920972e6214e81"", ""79c93e933d6ec54be05b7d9732a0dd50971aac3b"", ""cdbaf1e12d79a7aa4971888eff19f88d4e0d6bb0"", ""d4ca700a5f3fd3f9c1585f284e585fc10ad528be""]","[""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009""]","[""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision""]"
qmr,dev,fceee85b21ba9bc77dafbd82394bd29eab3b5443,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""574212794931a862e5706314d6706ff53823a374"", ""72e833bd7aa39813d50ab9ddd6c15f9ea603d939"", ""79ddbe8e3c99a05bbb70d66c8beecbb3be1024ff"", ""8d3e3f58f3253f93e1c1e9a90e18fbdfb941b6ca"", ""bd4f785926cfe2f36f1081e1f0168c17702513e9""]","[""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009"", ""e4d01b85df4567e5140f2b386f947d196784e009""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,dev,fd96f5ef96d8f02de14972cf38db7cf44d6e4bed,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""27609c94a5bd2cd2dcacbd764f2d834df9d0bd83"", ""595ad2f7159ac18f38534303b13a476abbbb4f51"", ""6442e6a2ff5144c096a3c01cf2f4c3cf062c519f"", ""6ba37c4d830f3851a0b554022e6520886dd894a8"", ""be99fc5c194acd065de431a73eab09f1d7e86947""]","[""35926f81037efd0b4c59ccf56bbc2c9f7d71e0e2"", ""35926f81037efd0b4c59ccf56bbc2c9f7d71e0e2"", ""35926f81037efd0b4c59ccf56bbc2c9f7d71e0e2"", ""35926f81037efd0b4c59ccf56bbc2c9f7d71e0e2"", ""35926f81037efd0b4c59ccf56bbc2c9f7d71e0e2""]","[""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration""]"
qmr,dev,fdedba3a0327543b4c861789ac64d3ef85b13a5d,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""050f125c5e01db36bfdf94540457c87a0724bdff"", ""2ebfd3b72f91ecc8ab0f33c950550d5cb7a900dc"", ""588c6ef26d7976e58f0eeed1401f2ceb9995c378"", ""58ae036ffe33095ebda2507c619a73b8d5ab1182"", ""cb14b4c71cf459e9f2beecb98fe996141c03425a""]","[""9dcad11d15cc245e5dabc70ec2358208f1139f70"", ""9dcad11d15cc245e5dabc70ec2358208f1139f70"", ""9dcad11d15cc245e5dabc70ec2358208f1139f70"", ""9dcad11d15cc245e5dabc70ec2358208f1139f70"", ""9dcad11d15cc245e5dabc70ec2358208f1139f70""]","[""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor"", ""Reasoning Process Rigor""]"
qmr,dev,fef01d9c26ff1bf7cd01531bd7177ce93ce86d08,5,1,1,0.0005512237548828125,0.0015880584716796875,0.002918624877929688,0.005280017852783203,0.0025844812393188477,0.0,0.007886910438537606,0.013200044631958008,0.013200044631958008,0.013200044631958008,tau4,"[""01d0b075c22a91eb1bf30d05c97ab4256ed7d960"", ""59b131903b405f6903cc727c4109ce7d2d208a68"", ""9b9ee2e1500f7071f755ec9db5b2e5ddfc811b03"", ""e102fe04ee7ab89d5257f99fb7aafc0eb440280c"", ""e3f2ee7444bfa8e8b102675788e59656fb51625e""]","[""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99"", ""bea4c701b5b8016ddc3f538300508271dc4dda99""]","[""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy"", ""Basic Factual Accuracy""]"
qmr,test,01890873592c08bc773d7d9b94bd720c22d346da,5,1,1,0.0,0.0,0.0,0.003306162674866707,0.0010123014450073241,0.0,0.006748676300048828,0.006748676300048828,0.006748676300048828,0.006748676300048828,tau4,"[""0a38bad5d90c4c3108a2138c1e252ac6cc4ac970"", ""53f3a455315e1baa99c18794e4297f4bc9d8599a"", ""62d595b3e113a119beaef3f726ae6d8b045a998b"", ""96bfa11882e103edd5125ea68a46134bfbad17e2"", ""ce06e34042d5a7c26c1302cd7ac795b360a2ae68""]","[""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""394a5e6d4f924f8dee0aa354155ba986481815e7"", ""394a5e6d4f924f8dee0aa354155ba986481815e7""]","[""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision""]"
qmr,test,020265a4670f894c7e355395dfdd75fc4a3e47b9,5,1,1,0.0,0.0,0.002329444885253906,0.008135223388671875,0.0026161670684814453,0.0,0.0072750568389892785,0.020338058471679688,0.020338058471679688,0.020338058471679688,tau4,"[""12647eb931d3dcca56a7587fb5412c9d38d7feb7"", ""3ea05cd6d3e5532a228585d13cb11d09322c22c4"", ""50785cf4e1b7540e9087cc9b64f6b47ca7d83750"", ""5746487bccdd54c50a84d07f4d6db98cbab593b6"", ""765ea54d345ef30e6bf86d680d69aca24f99636a""]","[""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a""]","[""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration""]"
qmr,test,02dc4b2893873d19ed2666e96d364426b72e13a5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""15f5e4bb63b750db049f4e2e99f0b0ea016703fd"", ""4b912f48d0e77051719062c2d3338adc0a7b1098"", ""64af73869ae68ff240abd8579cb01de9846dc7ac"", ""cb0adbb00b545a25976826f13754e39985d97921"", ""dba0c306f6edb66ef4c62a373374c7edc21043f5""]","[""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6"", ""e8922027d8310e6add3557cc6124b73e059813c6""]","[""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency"", ""Role & Tone Consistency""]"
qmr,test,03bd586327b7f4264ba19391d5b0b970a4a9fe3d,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""12989990f27adf85b18570b8c1c5a6230b3c46e3"", ""309d6102759f3e49e639d5dc5eda16820cca7df1"", ""67b0a5de626f78730be50b89b88bb08feee95841"", ""d6523b4ceb8558db74f35af8bdbd8a481238254a"", ""ef4692f0c6822561ea5203d0b2e9698b88af5762""]","[""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5"", ""d00539f664d8114bd356fa92c00c5e44acb566b5""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,test,06d4e9b487aeef0afca03d9bd39c2e8e0aba817c,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""567a38113c9dc8cd9b6492ce8588349b87e3abf1"", ""713ed03067a96a256882d8d3300edfdc371e9b32"", ""e3327b95e4f9fc521ff3732c717c9af5be3f052a"", ""e358f36afaef100f04b8ccbc486aec603c8e2ec5"", ""ff721310719270fa9b8377f8ed6d7ed4bd088f76""]","[""c1c804bdb6a2f3ca740bccf33842b8241ac10b72"", ""c1c804bdb6a2f3ca740bccf33842b8241ac10b72"", ""c1c804bdb6a2f3ca740bccf33842b8241ac10b72"", ""c1c804bdb6a2f3ca740bccf33842b8241ac10b72"", ""c1c804bdb6a2f3ca740bccf33842b8241ac10b72""]","[""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration""]"
qmr,test,07288b9c9c799b0c520947d7954609e85e2b41ba,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""098d51e04fdee9b04216db2c4cc4c61aacf8bd41"", ""72915cba1c62f0de11cff28473c0f0ba781e0049"", ""9193a8f3b382aa48efeb1a3a012da4dfc5934fd8"", ""d697c93e879bc7728381b4ccda7e4c565f5ce53f"", ""f79baf283b09c5841b53c47e3d0c9c01b63b5b2e""]","[""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6""]","[""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration""]"
qmr,test,0759f51e6c82b7260682ea7fd61396b4aad0daad,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""0079b701dcca5c05742158464604e17b2351f5a0"", ""8c8737cdcbf0b4f8b85275a1dfde1b734f2415d7"", ""ac32ed3d362efaaf4ecb6315d0f712962de7dd21"", ""b9ba77a1931b489436232417842ddb04a4bf2174"", ""d5c5b15ef7f556c3385c164616040955b0f631cd""]","[""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,test,0779508e4e4327b9d38c122b1e313a2e60c9f52e,5,1,1,0.000719451904296875,0.000719451904296875,0.000719451904296875,0.000719451904296875,0.000719451904296875,0.0,0.0017986297607421875,0.0017986297607421875,0.0017986297607421875,0.0017986297607421875,tau1,"[""4692d1c438a88e9f780d4b7eb07333c908ba751e"", ""4a4470e147d96f786ec16cf27be7d8b41c3bbce9"", ""61f2e12030741d0bcaa44103da04802c53ad5edf"", ""70308e536b2709dda0dbdb2bc7806748ff1517cd"", ""dbdfada59371d59195748d31f0b9c2b699c37f29""]","[""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9"", ""02ce58cfa46bbe8455359e7783c8e7014804cae9""]","[""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support""]"
qmr,test,07f53f462223ee523bdec32c642cb567ca37efcc,5,1,1,0.0005466461181640625,0.0018749237060546875,0.0004885673522949218,0.0004884719848632812,0.0008496522903442382,0.0,0.001698684692382817,0.004687309265136719,0.004687309265136719,0.004687309265136719,tau2,"[""6a4ebe90fa4e2f3bfb27ef382a8b7fb68a2f9f41"", ""7584124b15fc9690c26a0b61e314941a9fe52150"", ""c92530491ec6e41d13fc157c04671b85b7ae62ff"", ""cd06e6b193a60ebf01704d416850a4aa7165fdaa"", ""e569f46694a678c41737b12759c9b791832b37ce""]","[""eeb9e03e578824a711cc218dc603c483247401c5"", ""eeb9e03e578824a711cc218dc603c483247401c5"", ""eeb9e03e578824a711cc218dc603c483247401c5"", ""eeb9e03e578824a711cc218dc603c483247401c5"", ""eeb9e03e578824a711cc218dc603c483247401c5""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,test,08b86a3dc74ac9537e89e45c446de7e904833982,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""4652f2704f28cae62eb3da011929a1b1f0d7fc47"", ""7719f29bf1fbb50238913b7546558c1454877c6d"", ""7b89fdc72f6ec6da4375dffe78523b2d24b33e9e"", ""c7c8d5016ba9322728cc5fadf34746062f568f44"", ""cf168d4cab4838617351f7b22f518f88a30c3f4e""]","[""79fdfb756f474701ec773130d79d5faed04b45b9"", ""79fdfb756f474701ec773130d79d5faed04b45b9"", ""79fdfb756f474701ec773130d79d5faed04b45b9"", ""79fdfb756f474701ec773130d79d5faed04b45b9"", ""79fdfb756f474701ec773130d79d5faed04b45b9""]","[""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support"", ""Personalization, Adaptation & Learning Support""]"
qmr,test,09387c50a1c0f41b6ae60e20802754a3b7ff9387,5,1,1,0.0,0.0030387878417968747,0.0006638526916503906,0.00066375732421875,0.001091599464416504,0.0,0.002253365516662606,0.0075969696044921875,0.0075969696044921875,0.0075969696044921875,tau2,"[""02072d13e99d6ee933d8a792fccced69a4c70245"", ""08a9142da49385dca639ae4c695ec55981e8d48b"", ""1321f578327c33f641a633c97cc429f8a65e0936"", ""91830582c8338f05ce10e75765d2c0829b534969"", ""cd69b2dfbf12fdcc84f41cd495bdf15422630196""]","[""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3"", ""1f8ede9b3a0b464a2781f4d0bd56f46d69f05fb3""]","[""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration""]"
qmr,test,0af66bf969eca85567771f0d45452d9d688359ef,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""29c6654c8a0480309100e57d88a1706118c9a47b"", ""817a46081b51361bf959be44379f0bf9d5541645"", ""9a4bd68bc7e295cac55ded0a2977f38d114fb764"", ""9b5877b1690d5cf1a3056fa06c3d0fe442eaa855"", ""c43daf5e7c2ff7fe3169458fbfc6a87d5f439148""]","[""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd"", ""b4067996b9bebf12858dc3f15816a40ff06a86dd""]","[""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision""]"
qmr,test,0b10acf47fb8de09ea18c6754751c97623d150ae,5,1,1,0.0003948211669921875,0.0017944335937500003,0.0007829666137695312,0.003395557403564453,0.001591944694519043,0.0,0.004886364936828619,0.008488893508911133,0.008488893508911133,0.008488893508911133,tau4,"[""322739dad9742cfff5fccb659b5c9aa7f7c4b493"", ""67e81aa08c63ee229302928bcdd9d786f8f1e121"", ""b6a6d18d7fd314b4d5f74b303bb0b08841fa3ecc"", ""cc1d1f6694031cc53f66368b3816f5ae8b2cae66"", ""e11fe8ddee24acfcccff6a13c74f8d3f474cc7a7""]","[""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,test,0c3feba6591314d5df01caab967d5df0f431140a,5,1,1,0.0005392691680159537,0.0035473562706979703,0.0006443898635356329,0.0006440394612172339,0.0016457676887512208,0.001100778579711914,0.007241010665893555,0.007241010665893555,0.007241010665893555,0.007241010665893555,tau2,"[""87b3a2a48fc68b2489fed696a5c4842a13a6babf"", ""ad6f8cf79b1452afd6db6e29d66d835719cbcb11"", ""d50f5217a463c284043d84a0760d7e3dc427b725"", ""da150cbdb9fbadf4a5b4fc0aaa31f7345b5c8d5c"", ""e92dfdc8e653e991f3ad6a13a2b70bfb88ad34dc""]","[""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06"", ""30db5e431237f6e3090cb5d1c53ed338a4416c06""]","[""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration""]"
qmr,test,0f83f099e9f3b1b9f8c76d93adfec63a3fe2d430,5,1,1,0.0005941390991210938,0.0005941390991210938,0.0005940437316894531,0.0005941390991210938,0.0005941152572631836,0.0,0.0014853477478027344,0.0014853477478027344,0.0014853477478027344,0.0014853477478027344,tau1,"[""0223bd1c2d7665814971876f43ae66e94c946fb3"", ""1bba5f08f7dd30272b9b20f499cf0842cc9d124e"", ""5b79bcc147404057ad17bffe488d2a6170d67ef0"", ""c9a482975cf5c2957997596f7f376e3bb01c5b34"", ""de07bd3d79d0500e95e821609df4bcc7e08b8e56""]","[""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a"", ""8d6f3489f6b2e6537bde56dfdfb795a23952cc5a""]","[""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion"", ""Instruction Following & Task Completion""]"
qmr,test,11f2b6cd20dbea1292abd8ee1b2268f9a258b2d7,5,1,1,0.0007894564233527898,0.004753908253718287,0.001812981595396065,0.001812981595396065,0.0028075218200683595,0.001611471176147461,0.009703874588012695,0.009703874588012695,0.009703874588012695,0.009703874588012695,tau2,"[""0053a747f0d3f45e344e197939ac6ebd9acd4646"", ""11d3d8bc87ba2d1179e4be6db48e714453279a9d"", ""26df3f681793575e777775d6d94b2ccc276bb7c5"", ""37cecef28b154e240f87f987d320749a4c7940bb"", ""9883b7d3eccd46aee7351759d16eb3fa8100c808""]","[""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11"", ""f49a1d4cc6adf1cf50dd56680011679103746f11""]","[""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration"", ""Clarity, Simplicity & Inspiration""]"
qmr,test,12a940524bfe48af74e1db926d6cf951535d1b6a,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""15c3f25a9017ab7b4bbad2d60757970813074dcd"", ""3da349d181819e4832e94792415b024c986e7ebd"", ""75c6c5c4c286e5218af4bb1ecb0260998fa72e05""]","[""203bd2376a2790af648dc36797a32ca8bc98b71f"", ""203bd2376a2790af648dc36797a32ca8bc98b71f"", ""203bd2376a2790af648dc36797a32ca8bc98b71f""]","[""Error Identification & Correction Precision"", ""Error Identification & Correction Precision"", ""Error Identification & Correction Precision""]"
qmr,test,1358e3eb3af182aa7dc399e77f75457430567c32,5,1,1,0.0004429817199707031,0.0031650543212890622,0.0031650543212890627,0.0031650543212890627,0.0024845361709594726,0.0,0.007912635803222656,0.007912635803222656,0.007912635803222656,0.007912635803222656,tau2,"[""048200bea6c368f3b04ecaf2d9369ee225df1bf7"", ""446283202d97e5386518b6755470cfea67e40211"", ""6df3094419921817c63fca4271bd89541b9e47e5"", ""b79e95ac25320b3dc3b73b653596a61a84c295ca"", ""f3f38fe27327d6d36046d01941baa56f843020c9""]","[""64fd4f38da6640198ce3c95dd0add573d9d8674c"", ""64fd4f38da6640198ce3c95dd0add573d9d8674c"", ""64fd4f38da6640198ce3c95dd0add573d9d8674c"", ""64fd4f38da6640198ce3c95dd0add573d9d8674c"", ""64fd4f38da6640198ce3c95dd0add573d9d8674c""]","[""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration"", ""Scenario Element Integration""]"
qmr,test,138a0df5d5b7f56d3f57aa35cdcc27317a518a9f,5,1,1,0.0005389187656975548,0.0038406430111978754,0.00427782830378694,0.001090452014857471,0.002984654903411865,0.0011000633239746094,0.008732080459594727,0.008732080459594727,0.008732080459594727,0.008732080459594727,tau3,"[""3b37d1c85a23af70dd42739cff8cac01b3f2ab05"", ""4221fafad3930136747f49f68852dd06867016bd"", ""577e895948ec1e8d16afe44a40218a107caa78d7"", ""dee950f98c2d7319141278fffe6b77e27b142c91"", ""f64b8eeca4bb3d52d08fce979f8cf0504606f1b9""]","[""686a24cf882246e86e1cfc3ebb53a39c6f8a86e9"", ""686a24cf882246e86e1cfc3ebb53a39c6f8a86e9"", ""686a24cf882246e86e1cfc3ebb53a39c6f8a86e9"", ""686a24cf882246e86e1cfc3ebb53a39c6f8a86e9"", ""686a24cf882246e86e1cfc3ebb53a39c6f8a86e9""]","[""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control"", ""Content Relevance & Scope Control""]"
qmr,test,17454f4d4896fbae636fac739e49d2e2289c7421,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tau1,"[""2e533daecce92deab296a633b2babeb29fa31495"", ""a2be182596b313731784b98f212f3bd43655b628"", ""f52c44c6b04be4839e2877651f6e434b8124fa45"", ""f691ca3731b0455df57f101bcef62903835382c6"", ""fbe6359043f6798133aa3b1d74001a5e3970e64d""]","[""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6"", ""37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6""]","[""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy"", ""Domain Knowledge Accuracy""]"
