file_path,exists,file_type,num_records,top_level_keys,score_like_fields,judge_name_candidates,question_like_fields,answer_like_fields,metric_like_fields,record_id_like_fields,triple_key_like_fields,language_fields,likely_evaluator,likely_role,usable_for_exp01,notes
download_raw/deepseek-r1_merged.jsonl,True,jsonl,990,"[""model"", ""question"", ""response"", ""score""]","[""score"", ""score.Instruction Following & Task Completion"", ""score.Personalization, Adaptation & Learning Support"", ""score.Scenario Element Integration""]","[""DeepSeek-R1""]","[""question"", ""score.Instruction Following & Task Completion""]","[""response"", ""score.Instruction Following & Task Completion""]",[],[],[],[],DeepSeek-R1,llm_judge_output,maybe,known evaluator but alignment fields are incomplete
download_raw/deepseek-r1_pointwise_filtered_en_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""DeepSeek-R1""]","[""question""]","[""response""]",[],[],[],[],DeepSeek-R1,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
download_raw/deepseek-r1_pointwise_filtered_zh_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""DeepSeek-R1""]","[""question""]","[""response""]",[],[],[],[],DeepSeek-R1,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
download_raw/deepseek-v3_merged.jsonl,True,jsonl,990,"[""model"", ""question"", ""response"", ""score""]","[""score"", ""score.个性化适应与学习支持"", ""score.促进高阶思维与能力发展"", ""score.内容相关性与范围控制"", ""score.场景要素融合度"", ""score.指令遵循与任务完成""]","[""DeepSeek-V3""]","[""question""]","[""response""]",[],[],[],[],DeepSeek-V3,llm_judge_output,maybe,known evaluator but alignment fields are incomplete
download_raw/deepseek-v3_pointwise_filtered_en_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""DeepSeek-V3""]","[""question""]","[""response""]",[],[],[],[],DeepSeek-V3,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
download_raw/deepseek-v3_pointwise_filtered_zh_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""DeepSeek-V3""]","[""question""]","[""response""]",[],[],[],[],DeepSeek-V3,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
download_raw/gpt-4o_merged.jsonl,True,jsonl,990,"[""model"", ""question"", ""response"", ""score""]","[""score"", ""score.Instruction Following & Task Completion"", ""score.Personalization, Adaptation & Learning Support"", ""score.Scenario Element Integration""]","[""GPT-4o""]","[""question"", ""score.Instruction Following & Task Completion""]","[""response"", ""score.Instruction Following & Task Completion""]",[],[],[],[],GPT-4o,llm_judge_output,maybe,known evaluator but alignment fields are incomplete
download_raw/gpt-4o_pointwise_filtered_en_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""GPT-4o""]","[""question""]","[""response""]",[],[],[],[],GPT-4o,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
download_raw/gpt-4o_pointwise_filtered_zh_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""GPT-4o""]","[""question""]","[""response""]",[],[],[],[],GPT-4o,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
download_raw/grouped_by_metric.jsonl,True,jsonl,240,"[""average_score"", ""eval_model"", ""gen_model"", ""metrics""]","[""average_score""]",[],[],[],"[""metrics""]",[],[],[],unknown,score_like_unknown_evaluator,false,score-like fields found but no usable alignment key
download_raw/qwq-plus_merged.jsonl,True,jsonl,990,"[""model"", ""question"", ""response"", ""score""]","[""score"", ""score.Instruction Following & Task Completion"", ""score.Personalization, Adaptation & Learning Support"", ""score.Scenario Element Integration""]","[""QwQ-plus""]","[""question"", ""score.Instruction Following & Task Completion""]","[""response"", ""score.Instruction Following & Task Completion""]",[],[],[],[],QwQ-plus,llm_judge_output,maybe,known evaluator but alignment fields are incomplete
download_raw/qwq-plus_pointwise_filtered_en_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""QwQ-plus""]","[""question""]","[""response""]",[],[],[],[],QwQ-plus,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
download_raw/qwq-plus_pointwise_filtered_zh_data_sampled.jsonl,True,jsonl,495,"[""model"", ""question"", ""response"", ""score""]","[""score""]","[""QwQ-plus""]","[""question""]","[""response""]",[],[],[],[],QwQ-plus,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
edu-data-synthesis-main/data/criteria/metrics_en_whiten.json,True,json,12,"[""__key__"", ""description"", ""name"", ""rules""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
edu-data-synthesis-main/data/criteria/metrics_map.json,True,json,9,"[""__key__"", ""__value__""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
edu-data-synthesis-main/data/criteria/metrics_old.json,True,json,3,"[""description"", ""metric"", ""sub_metrics""]",[],[],[],[],"[""metric"", ""sub_metrics"", ""sub_metrics[]"", ""sub_metrics[].description"", ""sub_metrics[].levels"", ""sub_metrics[].levels[]"", ""sub_metrics[].metric""]",[],[],[],unknown,unknown,false,no judge score fields detected
edu-data-synthesis-main/data/criteria/metrics_zh_whiten.json,True,json,12,"[""__key__"", ""description"", ""name"", ""rules""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
edu-data-synthesis-main/data/eval_data/eval_samples.jsonl,True,jsonl,3100,"[""eval"", ""gen"", ""id"", ""language"", ""message"", ""scores"", ""task""]","[""scores"", ""scores[]"", ""scores[].criterion"", ""scores[].reason"", ""scores[].score""]",[],[],[],"[""scores[].criterion""]","[""id""]",[],"[""language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
edu-data-synthesis-main/data/eval_data/train_eval_data.jsonl,True,jsonl,1782,"[""eval"", ""gen"", ""id"", ""language"", ""message"", ""scores"", ""task""]","[""scores"", ""scores[]"", ""scores[].criterion"", ""scores[].reason"", ""scores[].score""]",[],[],[],"[""scores[].criterion""]","[""id""]",[],"[""language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
edu-data-synthesis-main/data/eval_data/val_eval_data.jsonl,True,jsonl,1188,"[""eval"", ""gen"", ""id"", ""language"", ""message"", ""scores"", ""task""]","[""scores"", ""scores[]"", ""scores[].criterion"", ""scores[].reason"", ""scores[].score""]",[],[],[],"[""scores[].criterion""]","[""id""]",[],"[""language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
edu-data-synthesis-main/data/zh/cjeval.jsonl,True,jsonl,26136,"[""analysis"", ""answer"", ""difficulty"", ""knowledges"", ""level"", ""question"", ""source"", ""subject"", ""type""]",[],[],"[""question""]","[""answer"", ""answer[]""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
edu-data-synthesis-main/init_workflows/init_evaluation_workflow_1_1.json,True,json,4,"[""__key__"", ""__value__"", ""evaluate_0"", ""input"", ""output""]","[""evaluate_0"", ""evaluate_0.class_module"", ""evaluate_0.class_name"", ""evaluate_0.model_name"", ""evaluate_0.name""]",[],[],"[""output"", ""output.class_module"", ""output.class_name"", ""output.model_name"", ""output.name""]",[],[],[],[],unknown,score_like_unknown_evaluator,false,score-like fields found but no usable alignment key
groupby_metric_qwq_eval_en.jsonl,True,jsonl,2709,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""QwQ-plus""]","[""question""]","[""response""]","[""principle""]",[],[],[],QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
groupby_metric_qwq_eval_zh.jsonl,True,jsonl,2732,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""QwQ-plus""]","[""question""]","[""response""]","[""principle""]",[],[],[],QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
groupby_metric_r1_eval_en.jsonl,True,jsonl,2767,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""DeepSeek-R1""]","[""question""]","[""response""]","[""principle""]",[],[],[],DeepSeek-R1,llm_judge_output,true,known evaluator and usable alignment fields
groupby_metric_r1_eval_zh.jsonl,True,jsonl,2624,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""DeepSeek-R1""]","[""question""]","[""response""]","[""principle""]",[],[],[],DeepSeek-R1,llm_judge_output,true,known evaluator and usable alignment fields
groupby_metric_v3_eval_en.jsonl,True,jsonl,2785,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""DeepSeek-V3""]","[""question""]","[""response""]","[""principle""]",[],[],[],DeepSeek-V3,llm_judge_output,true,known evaluator and usable alignment fields
groupby_metric_v3_eval_zh.jsonl,True,jsonl,2805,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]","[""DeepSeek-V3""]","[""question""]","[""response""]","[""principle""]",[],[],[],DeepSeek-V3,llm_judge_output,true,known evaluator and usable alignment fields
human_sampled_eval_sft_criteria_test.json,True,json,3274,"[""input"", ""instruction"", ""output""]",[],[],"[""instruction""]","[""output""]",[],[],[],[],unknown,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
merge_design.json,True,json,18,"[""__key__"", ""higher education"", ""k12 level""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
merge_human_metric.jsonl,True,jsonl,7549,"[""eval"", ""model"", ""principle"", ""question"", ""reason"", ""response"", ""score"", ""score_mean""]","[""score"", ""score_mean""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,human_annotation,false,human labels only; not an automatic judge source
merge_human_metric_strict_en.jsonl,True,jsonl,2202,"[""eval"", ""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,human_annotation,false,human labels only; not an automatic judge source
merge_human_metric_strict_zh.jsonl,True,jsonl,2585,"[""eval"", ""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,human_annotation,false,human labels only; not an automatic judge source
merge_model_metric.jsonl,True,jsonl,6661,"[""eval"", ""model"", ""principle"", ""question"", ""reason"", ""response"", ""score"", ""score_mean""]","[""score"", ""score_mean""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
metrics_map.json,True,json,9,"[""__key__"", ""__value__""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
qwen_output/en_judge_20251109_205311.jsonl,True,jsonl,0,[],[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/cat_s2_edu_eval_difficulty.csv,True,csv,6,"[""EduBenchEvaluator_bias"", ""EduBenchEvaluator_mae"", ""deepseek-r1_bias"", ""deepseek-r1_mae"", ""deepseek-v3_bias"", ""deepseek-v3_mae"", ""gpt-4o_bias"", ""gpt-4o_mae"", ""group"", ""n"", ""qwq-plus_bias"", ""qwq-plus_mae""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/cat_s2_subject_eval_difficulty.csv,True,csv,25,"[""EduBenchEvaluator_bias"", ""EduBenchEvaluator_mae"", ""deepseek-r1_bias"", ""deepseek-r1_mae"", ""deepseek-v3_bias"", ""deepseek-v3_mae"", ""gpt-4o_bias"", ""gpt-4o_mae"", ""group"", ""n"", ""qwq-plus_bias"", ""qwq-plus_mae""]",[],[],[],[],[],[],[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/cat_s5_eval_by_edu.csv,True,csv,30,"[""education_level"", ""evaluator"", ""exact_match_rate"", ""kendall_tau"", ""mae"", ""n""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
report/deep_analysis_outputs/cat_s5_eval_by_qtype.csv,True,csv,40,"[""bias"", ""evaluator"", ""mae"", ""n"", ""question_type""]",[],"[""EduBenchEvaluator""]","[""question_type""]",[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
report/deep_analysis_outputs/cat_s5_eval_by_subject.csv,True,csv,125,"[""evaluator"", ""exact_match_rate"", ""kendall_tau"", ""mae"", ""n"", ""subject""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
report/deep_analysis_outputs/cat_s5_low_score_detection_by_subject.csv,True,csv,15,"[""EduBenchEvaluator_detection_rate"", ""deepseek-r1_detection_rate"", ""deepseek-v3_detection_rate"", ""gpt-4o_detection_rate"", ""low_score_count"", ""qwq-plus_detection_rate"", ""subject""]","[""low_score_count""]",[],[],[],[],[],[],[],unknown,score_like_unknown_evaluator,false,score-like fields found but no usable alignment key
report/deep_analysis_outputs/s1_metric_dist.csv,True,csv,12,"[""human_mean"", ""metric"", ""n"", ""n_tasks""]",[],[],[],[],"[""metric""]",[],[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s1_score_distribution.csv,True,csv,40,"[""count"", ""evaluator"", ""pct"", ""score""]","[""score""]","[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,llm_judge_output,maybe,known evaluator but alignment fields are incomplete
report/deep_analysis_outputs/s1_task_metric_map.csv,True,csv,9,"["" Adaptation & Learning Support"", "" Guidance & Positive Feedback"", "" Simplicity & Inspiration"", ""Basic Factual Accuracy"", ""Clarity"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation"", ""Personalization"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""task""]",[],[],"[""Instruction Following & Task Completion""]","[""Instruction Following & Task Completion""]",[],"["" Guidance & Positive Feedback"", ""Error Identification & Correction Precision""]",[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s2_eval_difficulty_metric.csv,True,csv,60,"[""bias"", ""evaluator"", ""mae"", ""metric"", ""n""]",[],"[""EduBenchEvaluator"", ""DeepSeek-R1"", ""DeepSeek-V3""]",[],[],"[""metric""]",[],[],[],EduBenchEvaluator; DeepSeek-R1; DeepSeek-V3,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s2_eval_difficulty_task.csv,True,csv,45,"[""bias"", ""evaluator"", ""mae"", ""n"", ""task""]",[],"[""EduBenchEvaluator"", ""DeepSeek-R1"", ""DeepSeek-V3""]",[],[],[],[],[],[],EduBenchEvaluator; DeepSeek-R1; DeepSeek-V3,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s2_metric_discrim.csv,True,csv,12,"[""human_mean"", ""metric"", ""model_range"", ""model_spread"", ""n""]",[],[],[],[],"[""metric""]",[],[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s3_metric_effects.csv,True,csv,12,"[""boot_std"", ""ci_hi"", ""ci_lo"", ""effect"", ""mean"", ""metric""]",[],[],[],[],"[""metric""]",[],[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s4_metric_model.csv,True,csv,60,"[""mean"", ""metric"", ""model"", ""n"", ""std""]",[],[],[],[],"[""metric""]",[],[],[],unknown,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s5_evaluator_ranking.csv,True,csv,5,"[""binned_agreement"", ""evaluator"", ""exact_match"", ""kendall_tau"", ""mae"", ""n"", ""signed_bias""]",[],"[""EduBenchEvaluator"", ""DeepSeek-R1"", ""DeepSeek-V3""]",[],[],[],[],[],[],EduBenchEvaluator; DeepSeek-R1; DeepSeek-V3,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s5_metric_accuracy.csv,True,csv,60,"[""accuracy"", ""bias"", ""evaluator"", ""mae"", ""metric"", ""n""]",[],"[""EduBenchEvaluator""]",[],[],"[""metric""]",[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
report/deep_analysis_outputs/s5_score_bin_accuracy.csv,True,csv,30,"[""accuracy"", ""evaluator"", ""n"", ""score_bin""]","[""score_bin""]","[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,llm_judge_output,maybe,known evaluator but alignment fields are incomplete
report/results_merge_enriched.jsonl,True,jsonl,5536,"[""answer"", ""education_level"", ""education_level_unified"", ""evaluate"", ""is_test_set"", ""language"", ""levels"", ""metric"", ""metric_unified"", ""model"", ""question"", ""question_type_EN"", ""question_type_ZH"", ""subject"", ""subject_unified"", ""task""]","[""evaluate"", ""evaluate.EduBenchEvaluator"", ""evaluate.deepseek-r1"", ""evaluate.deepseek-v3"", ""evaluate.gpt-4o"", ""evaluate.human_1"", ""evaluate.human_2"", ""evaluate.human_3"", ""evaluate.qwq-plus""]","[""EduBenchEvaluator"", ""GPT-4o"", ""DeepSeek-R1"", ""DeepSeek-V3"", ""QwQ-plus""]","[""question"", ""question_type_EN"", ""question_type_ZH""]","[""answer""]","[""metric"", ""metric_unified""]",[],[],"[""language""]",EduBenchEvaluator; GPT-4o; DeepSeek-R1; DeepSeek-V3; QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
report/results_test.jsonl,True,jsonl,2218,"[""answer"", ""education_level"", ""education_level_unified"", ""evaluate"", ""is_test_set"", ""language"", ""levels"", ""metric"", ""metric_unified"", ""model"", ""question"", ""question_type_EN"", ""question_type_ZH"", ""subject"", ""subject_unified"", ""task""]","[""evaluate"", ""evaluate.EduBenchEvaluator"", ""evaluate.deepseek-r1"", ""evaluate.deepseek-v3"", ""evaluate.gpt-4o"", ""evaluate.human_1"", ""evaluate.human_2"", ""evaluate.human_3"", ""evaluate.qwq-plus""]","[""EduBenchEvaluator"", ""GPT-4o"", ""DeepSeek-R1"", ""DeepSeek-V3"", ""QwQ-plus""]","[""question"", ""question_type_EN"", ""question_type_ZH""]","[""answer""]","[""metric"", ""metric_unified""]",[],[],"[""language""]",EduBenchEvaluator; GPT-4o; DeepSeek-R1; DeepSeek-V3; QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
report/results_train.jsonl,True,jsonl,3318,"[""answer"", ""education_level"", ""education_level_unified"", ""evaluate"", ""is_test_set"", ""language"", ""levels"", ""metric"", ""metric_unified"", ""model"", ""question"", ""question_type_EN"", ""question_type_ZH"", ""subject"", ""subject_unified"", ""task""]","[""evaluate"", ""evaluate.EduBenchEvaluator"", ""evaluate.deepseek-r1"", ""evaluate.deepseek-v3"", ""evaluate.gpt-4o"", ""evaluate.human_1"", ""evaluate.human_2"", ""evaluate.human_3"", ""evaluate.qwq-plus""]","[""EduBenchEvaluator"", ""GPT-4o"", ""DeepSeek-R1"", ""DeepSeek-V3"", ""QwQ-plus""]","[""question"", ""question_type_EN"", ""question_type_ZH""]","[""answer""]","[""metric"", ""metric_unified""]",[],[],"[""language""]",EduBenchEvaluator; GPT-4o; DeepSeek-R1; DeepSeek-V3; QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
results_merge.jsonl,True,jsonl,5536,"[""answer"", ""evaluate"", ""levels"", ""metric"", ""model"", ""question"", ""task""]","[""evaluate"", ""evaluate.EduBenchEvaluator"", ""evaluate.deepseek-r1"", ""evaluate.deepseek-v3"", ""evaluate.gpt-4o"", ""evaluate.human_1"", ""evaluate.human_2"", ""evaluate.human_3"", ""evaluate.qwq-plus""]","[""EduBenchEvaluator"", ""GPT-4o"", ""DeepSeek-R1"", ""DeepSeek-V3"", ""QwQ-plus""]","[""question""]","[""answer""]","[""metric""]",[],[],[],EduBenchEvaluator; GPT-4o; DeepSeek-R1; DeepSeek-V3; QwQ-plus,llm_judge_output,true,known evaluator and usable alignment fields
sampled_merge_50_new.json,True,json,6000,"[""input"", ""instruction"", ""output""]",[],[],"[""instruction""]","[""output""]",[],[],[],[],unknown,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
sampled_merge_50_new_swift.json,True,json,6000,"[""messages"", ""solution""]",[],[],[],[],[],[],[],[],unknown,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
thesis_exp/.cache/official_edubench/data/all_data/en_data/AG.jsonl,True,jsonl,1042,"[""Level"", ""Personalized Feedback"", ""Question"", ""Question Type"", ""Score"", ""Scoring Details"", ""Student's Answer"", ""Subject"", ""answer"", ""question""]","[""Score""]",[],"[""Question"", ""Question Type"", ""question""]","[""Student's Answer"", ""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,score_like_unknown_evaluator,false,score-like fields found but no usable alignment key
thesis_exp/.cache/official_edubench/data/all_data/en_data/EC.jsonl,True,jsonl,1301,"[""Corrected Answer"", ""Correction Explanation"", ""Difficulty"", ""Generation Index"", ""Generation Time"", ""Original Answer"", ""Question"", ""Question Type"", ""Subject"", ""Total Attempts"", ""answer"", ""question""]",[],[],"[""Question"", ""Question Type"", ""question""]","[""Corrected Answer"", ""Original Answer"", ""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/en_data/ES.jsonl,True,jsonl,1061,"[""Anxiety Level"", ""Comfort and Advice"", ""Dialogue with Student"", ""Education Level"", ""Emotional State Analysis"", ""Subject"", ""answer"", ""question""]",[],[],"[""question""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/en_data/IP.jsonl,True,jsonl,1301,"[""Difficulty"", ""Generation Index"", ""Generation Time"", ""Guidance Provided"", ""Question"", ""Question Type"", ""Subject"", ""Total Attempts"", ""answer"", ""question""]",[],[],"[""Question"", ""Question Type"", ""question""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],"[""Guidance Provided""]",[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/en_data/PCC.jsonl,True,jsonl,252,"[""Generation Index"", ""Generation Time"", ""Learning Path Planning"", ""Level"", ""Personalized Recommendations"", ""Student Profile"", ""Subject"", ""Total Attempts"", ""answer"", ""question""]",[],[],"[""question""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/en_data/PLS.jsonl,True,jsonl,448,"[""Education Level"", ""Generation Index"", ""Generation Time"", ""Personalized Learning Content/Task"", ""Student Profile"", ""Subject"", ""answer"", ""question""]","[""Student Profile.Grade""]",[],"[""question""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],"[""Personalized Learning Content/Task.Other.Differentiated Ability Evaluation.Individual Student"", ""Personalized Learning Content/Task.Other.Individual Evaluation"", ""Personalized Learning Content/Task.Other.Individual Evaluation.Skills"", ""Personalized Learning Content/Task.Other.Individual Evaluation.Tools"", ""Personalized Learning Content/Task.Other.Individual Student Evaluation"", ""Personalized Learning Content/Task.Other.Individual Student Evaluation.Listening Comprehension"", ""Personalized Learning Content/Task.Other.Individual Student Evaluation.Reading Skills"", ""Personalized Learning Content/Task.Other.Individual Student Evaluation.Speaking Skills"", ""Personalized Learning Content/Task.Other.Individual Student Evaluation.Writing Skills""]",[],"[""Student Profile.Chinese Language Proficiency"", ""Student Profile.Language Proficiency"", ""Student Profile.Language Proficiency.Listening"", ""Student Profile.Language Proficiency.Reading"", ""Student Profile.Language Proficiency.Speaking"", ""Student Profile.Language Proficiency.Writing""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
thesis_exp/.cache/official_edubench/data/all_data/en_data/Q&A.jsonl,True,jsonl,1285,"[""Answer"", ""Education Level"", ""Question"", ""Question Type"", ""Subject"", ""answer"", ""question""]",[],[],"[""Question"", ""Question Type"", ""question""]","[""Answer"", ""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/en_data/QG.jsonl,True,jsonl,1288,"[""Answer"", ""Education Level"", ""Knowledge Point"", ""Question"", ""Question Type"", ""Solution Guidance"", ""Subject"", ""answer"", ""question""]",[],[],"[""Question"", ""Question Type"", ""question""]","[""Answer"", ""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],"[""Solution Guidance""]",[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/en_data/TMG.jsonl,True,jsonl,1185,"[""Knowledge Point"", ""Level"", ""Question Type"", ""Subject"", ""Teaching Materials"", ""answer"", ""question""]",[],[],"[""Question Type"", ""question""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]",[],[],[],[],unknown,unknown,false,no judge score fields detected
thesis_exp/.cache/official_edubench/data/all_data/model_eval_score/model_sampled_eval_scores.csv,True,csv,3960,"["""", ""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""metrics"", ""question"", ""question_id"", ""response"", ""task""]",[],[],"[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion"", ""response""]","[""metrics""]","[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",unknown,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
thesis_exp/.cache/official_edubench/data/all_data/sampled_data/en_data_sampled.jsonl,True,jsonl,99,"[""Generation Index"", ""Generation Time"", ""Learning Path Planning"", ""Level"", ""Personalized Recommendations"", ""Student Profile"", ""Subject"", ""Total Attempts"", ""answer"", ""evaluation_metrics"", ""question"", ""question_type_EN"", ""question_type_ZH""]","[""Student Profile.Grade""]",[],"[""question"", ""question_type_EN"", ""question_type_ZH""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]","[""evaluation_metrics"", ""evaluation_metrics[]""]",[],[],[],unknown,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
thesis_exp/.cache/official_edubench/data/all_data/sampled_data/zh_data_sampled.jsonl,True,jsonl,99,"[""answer"", ""evaluation_metrics"", ""question"", ""question_type_EN"", ""question_type_ZH"", ""个性化学习内容/任务"", ""学生的画像"", ""学科"", ""难度""]",[],[],"[""question"", ""question_type_EN"", ""question_type_ZH"", ""个性化学习内容/任务.练习题[].题目""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response""]","[""evaluation_metrics"", ""evaluation_metrics[]""]",[],[],[],unknown,synthetic_or_sampled,false,synthetic/sample/augmentation source excluded
thesis_exp/.cache/official_edubench/data/all_data/zh_data/AG.jsonl,True,jsonl,931,"[""answer"", ""question"", ""个性化反馈"", ""学制级别"", ""学生的答案"", ""学科"", ""评分"", ""评分细节"", ""问题"", ""题型""]","[""评分"", ""评分细节"", ""评分细节.正确答案"", ""评分细节.错误原因""]",[],"[""question"", ""问题"", ""问题.选项"", ""问题.选项[]"", ""问题.题目""]","[""answer"", ""answer[]"", ""answer[].model"", ""answer[].reasoning"", ""answer[].response"", ""学生的答案"", ""学生的答案[]"", ""评分细节.正确答案""]",[],[],[],[],unknown,score_like_unknown_evaluator,false,score-like fields found but no usable alignment key
