sample_id,question_key,protocol_subset,original_label,language,metric,subject,human_agreement,legacy_exp27_train_annotation_available,primary_teacher_required,secondary_teacher_route_initial
62ee5e704ae78654177bfcff5ce35cae5e371aed,0d15c361c4d8191bd918c895893f7acb5b4970f8,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Aquaculture,adjacent,False,True,False
53cdff8c4467d55190955f1267bdc92bc28d0533,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,4,zh,Instruction Following & Task Completion,Clinical Medicine,adjacent,False,True,False
58aa20246f343e3da9be6bac4475f689113621a5,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,5,zh,Content Relevance & Scope Control,Clinical Medicine,adjacent,False,True,False
2d158cfc8317641f3ea72b506020d151dd243a29,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",Clinical Medicine,adjacent,False,True,False
7996dd4c4aa987284f8e8e95ad2f7b236f20bc87,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,4,zh,Content Relevance & Scope Control,Chinese,unanimous,False,True,False
24554d879791e4acbff51ad16a5eafbb00ef9015,5a7b2f18ce6931feaaba02ce67a2309b10580098,full_annotation_pool,5,zh,Content Relevance & Scope Control,Biology,unanimous,False,True,False
b3c16623190729a5c2e3892980a0430beadf884a,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,5,zh,Instruction Following & Task Completion,Public Administration,unanimous,False,True,False
8646a5e993de5a511e646ca6556f3d97fee98e36,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,5,zh,Higher-Order Thinking & Skill Development,Public Administration,unanimous,False,True,False
25889bcf0480098995c0bf48c080efc48c935604,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,5,zh,Instruction Following & Task Completion,Chinese,unanimous,False,True,False
a5743d8f697e100616891fb708243f9bc10e2efb,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,5,zh,Content Relevance & Scope Control,Chinese,unanimous,False,True,False
94dc734a397b2743214908adf108ff4d2fe56f64,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,5,zh,Scenario Element Integration,Chinese,unanimous,False,True,False
efd306e8730035ff7c62f9bc323257d73a3c56a5,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,5,zh,Higher-Order Thinking & Skill Development,Chinese,unanimous,False,True,False
e92f6b54d8e360de4165070b952e131fb4007b47,5a7b2f18ce6931feaaba02ce67a2309b10580098,full_annotation_pool,4,zh,Content Relevance & Scope Control,Biology,adjacent,False,True,False
fa9408c9be0c8fa6409415562712eb08cb36da0b,5a7b2f18ce6931feaaba02ce67a2309b10580098,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",Biology,unanimous,False,True,False
1cfa3a2ca4c81cccd362e8b08e265edb112b7aa8,0d15c361c4d8191bd918c895893f7acb5b4970f8,full_annotation_pool,4,zh,Instruction Following & Task Completion,Aquaculture,adjacent,False,True,False
e3280b73733b31b7e46f74ea488dc0e1dd863bad,0d15c361c4d8191bd918c895893f7acb5b4970f8,full_annotation_pool,4,zh,Scenario Element Integration,Aquaculture,adjacent,False,True,False
00c28d2d88357c532e8c684f3320e37e3a84b3b5,0d15c361c4d8191bd918c895893f7acb5b4970f8,full_annotation_pool,3,zh,"Personalization, Adaptation & Learning Support",Aquaculture,adjacent,False,True,True
6a420a6c90fdb92f644fb06c6bb646a6282fbfbb,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,4,zh,Content Relevance & Scope Control,Public Administration,unanimous,False,True,False
3fee2a253c18f9f9b27ace74b1b8fdeee90bb6cc,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,3,zh,Scenario Element Integration,Public Administration,adjacent,False,True,False
9117791a5253e2e8d0066701a72d746c11d6e476,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,3,zh,"Personalization, Adaptation & Learning Support",Public Administration,adjacent,False,True,True
54083196dd5b4645582eaf5fecde611e7a2d5482,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Public Administration,unanimous,False,True,False
3907c930ba7248b85d6dd46cfae6776f9c4bd138,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,4,zh,Instruction Following & Task Completion,Clinical Medicine,unanimous,True,True,False
0e6e9a1e8ae1d3ba48ddeda26e73268a6f98c6fe,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,4,zh,Scenario Element Integration,Clinical Medicine,adjacent,False,True,True
388e9e0e3a8a5171dbcf0a15d479b210c51feed3,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",Clinical Medicine,adjacent,False,True,False
1e3b48329e7844caec5c605e3db3e01650e5bd12,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,4,zh,Content Relevance & Scope Control,Chinese,adjacent,False,True,False
ff628933980e577a4c61fa52d464ac5f04df475b,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,3,zh,Scenario Element Integration,Chinese,adjacent,False,True,False
3411bb207091af4cbeb97438aedd7ee15c1b52f6,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,3,zh,Higher-Order Thinking & Skill Development,Chinese,unanimous,False,True,False
39239d917b93c20a996cb5577cbb667d74013b76,5a7b2f18ce6931feaaba02ce67a2309b10580098,sealed_qualification,3,zh,Scenario Element Integration,Biology,unanimous,False,True,False
6e3408daf6dc33ce879b078fa7e134d4ffffa456,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,4,zh,Content Relevance & Scope Control,Public Administration,unanimous,False,True,False
cd63948c28174674b09c1bed2f6fa389c8ec4a34,414ba6d9775b2d468e4fbb2fbc213cbff8960997,full_annotation_pool,3,zh,Scenario Element Integration,Public Administration,adjacent,True,True,False
3d58d2275fa85f29612bbef5ede9feac61a3fdf0,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,5,zh,Instruction Following & Task Completion,Clinical Medicine,unanimous,False,True,False
fc625dc9b1515e60aab2320ba9adaacc77ae59b1,65ad2514e326632aed11da0c1bba1c5d71ade9d7,full_annotation_pool,3,zh,Higher-Order Thinking & Skill Development,Physics,adjacent,False,True,False
b7b85075d059b05b089dda6f2e886cc99576e2c3,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,3,zh,Scenario Element Integration,Clinical Medicine,adjacent,False,True,True
27bfdf1ca4b7fc76f2e6d3c246077d78b9bbfc5f,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,3,zh,"Personalization, Adaptation & Learning Support",Clinical Medicine,adjacent,False,True,False
966a072cac82408dc8f27226807c2e838d0aaa6d,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,3,zh,"Personalization, Adaptation & Learning Support",General Pedagogy,unanimous,False,True,False
0e2a102fe1028a7e945835ad6ac72dcf8cbbe661,0d15c361c4d8191bd918c895893f7acb5b4970f8,full_annotation_pool,4,zh,Instruction Following & Task Completion,Aquaculture,adjacent,False,True,False
cbb5e1f5434a9ef4e4f337b2232d9eedf51d9dac,0d15c361c4d8191bd918c895893f7acb5b4970f8,full_annotation_pool,4,zh,Scenario Element Integration,Aquaculture,adjacent,False,True,False
4e52889ec38df9622ae4e3de9beb3ddf375a8b6e,0d15c361c4d8191bd918c895893f7acb5b4970f8,full_annotation_pool,3,zh,"Personalization, Adaptation & Learning Support",Aquaculture,adjacent,False,True,False
3fbd7c40d950e261e6c4c94549e71154c8dbc980,c367d1e3134b022584248f014a7b59640f1df7fb,full_annotation_pool,3,zh,Scenario Element Integration,Clinical Medicine,adjacent,False,True,False
856f3a4626ca0dc17f8b4ec6d661a77abf820577,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,4,zh,Content Relevance & Scope Control,Chinese,adjacent,False,True,False
2459ef7911fea4bd8895841029ec6004259ab1dd,a2379456812389b04ce627ac88f3dea5d7c6f674,full_annotation_pool,3,zh,Scenario Element Integration,Chinese,adjacent,False,True,False
361cc61cc8ae2f17a02e9156a64f14bbf6394000,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,4,zh,Content Relevance & Scope Control,Computer Science,adjacent,False,True,True
0da1b642eeaa124d1b0d16fa2d589fbc7e75a0d8,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,4,zh,Scenario Element Integration,Computer Science,unanimous,False,True,True
b3e30c35b7bfd4b436d12e0ebed0fe9d0c541597,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",Computer Science,adjacent,False,True,False
bc0606eb2d7685bad9364233922bd9f723c5f962,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Computer Science,adjacent,False,True,False
3a08a602bb9bc7851375417faf6c7bdea9130ce1,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,4,zh,Instruction Following & Task Completion,Computer Science,adjacent,False,True,False
4c736477229262c4ee5d920f7a7d9c495137a138,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,4,zh,Instruction Following & Task Completion,General Pedagogy,unanimous,False,True,False
ec3a883a9b659d9d21aaeab961f6e82858fc9570,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,4,zh,Scenario Element Integration,General Pedagogy,unanimous,False,True,False
921444735c0340dbcf82209bbcfeabd3af5b15af,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",General Pedagogy,adjacent,False,True,False
883f453017a4f3bc2898615096990585b5608617,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,5,zh,Instruction Following & Task Completion,General Pedagogy,adjacent,False,True,False
23672e86c67cd40d5b9abe87545ad4a8262d1a9d,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,5,zh,Content Relevance & Scope Control,General Pedagogy,adjacent,False,True,False
fab6da8b2e93d4b9b86952814b91085880ca67df,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,4,zh,Scenario Element Integration,General Pedagogy,adjacent,False,True,False
b4117735234c2ae52e8da1eed927ef89749d8b67,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",General Pedagogy,unanimous,False,True,False
9b85c25ce0b435f523b38e1a90cfc0535d8e6cf5,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,General Pedagogy,adjacent,False,True,False
8859bda98ffdac3abedfcd7093a4b4117555c53e,65ad2514e326632aed11da0c1bba1c5d71ade9d7,full_annotation_pool,4,zh,Instruction Following & Task Completion,Physics,unanimous,False,True,False
d168415fa3e1c11ee6d064eb370cc205efdabfa4,65ad2514e326632aed11da0c1bba1c5d71ade9d7,full_annotation_pool,4,zh,Content Relevance & Scope Control,Physics,unanimous,False,True,False
aed4f878bbbcb257053213f9a54c0c8603a4b954,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,protocol_development,4,zh,Content Relevance & Scope Control,Mathematics,adjacent,False,True,True
e3641af57ab8c0011dc02d26a41935b2379cad0f,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,4,zh,Scenario Element Integration,Mathematics,unanimous,False,True,False
38adc0432e393a432ecf81ec8d0e7ff8ea9a6a21,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",Mathematics,adjacent,False,True,False
72dac3c68a61d2424688e1008e1291e0a2a0f675,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Mathematics,unanimous,False,True,False
ebecfd2dc6562833d920c7c70c1619691629bb3f,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,5,zh,Content Relevance & Scope Control,General Pedagogy,unanimous,False,True,False
6464cbde05a6f739e7eb4ffbbdfc6f986454b305,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,5,zh,Scenario Element Integration,General Pedagogy,unanimous,False,True,False
6bf33aca38180391c7c9e5c6f6964dad109b8fbc,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,5,zh,"Personalization, Adaptation & Learning Support",General Pedagogy,unanimous,False,True,False
534f27b85a50b532432f5e0f876714524f54f654,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,5,zh,Content Relevance & Scope Control,Computer Science,unanimous,False,True,False
1798f9cc636fb1ce1071fa9ceb81fbb383dc4832,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,5,zh,Scenario Element Integration,Computer Science,unanimous,False,True,True
cb1c7906abb2f87d3c712506a1ceed09619289ff,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,5,zh,Higher-Order Thinking & Skill Development,Computer Science,unanimous,False,True,False
c59549929c8107f772e82ebcc8c4dfe9c69c8a16,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,5,zh,Scenario Element Integration,General Pedagogy,adjacent,False,True,False
cdc3033a828d62474bb9460887ac600490ec79fc,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,5,zh,"Personalization, Adaptation & Learning Support",General Pedagogy,adjacent,False,True,False
0fb5d1f2993ec7e5eeb9711205c1dd42c95bdead,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,5,zh,Higher-Order Thinking & Skill Development,General Pedagogy,unanimous,False,True,False
a946dd1383a9bc9d8d7173bbc7904918d5f24633,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,4,zh,Instruction Following & Task Completion,General Pedagogy,adjacent,False,True,False
4569b3f1a76774a37b95cae2b14c2655c265d101,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,4,zh,Content Relevance & Scope Control,General Pedagogy,unanimous,False,True,False
5ed1d127c1b2e9ede42ede2d8620fcf294dac475,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,4,zh,Scenario Element Integration,General Pedagogy,adjacent,False,True,True
a78dd91898a89053703078e26068e3535560a778,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,3,zh,"Personalization, Adaptation & Learning Support",General Pedagogy,adjacent,False,True,False
abbf8d48dac23e2a07fd47d5e1bd865b3265e2a1,f9a3b1ea300bc14ffd7aaea8a710311b094d2ca2,full_annotation_pool,3,zh,Higher-Order Thinking & Skill Development,General Pedagogy,adjacent,True,True,False
aa913cd84a11f253fb0156e2ec5eefc27d6f16bf,65ad2514e326632aed11da0c1bba1c5d71ade9d7,full_annotation_pool,5,zh,"Personalization, Adaptation & Learning Support",Physics,unanimous,False,True,False
cfad48feef774dfad26af54d19a5eb5635fe92b4,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,5,zh,Instruction Following & Task Completion,Mathematics,adjacent,False,True,False
1c11a3da3b82d73e0c8e568790f46ce6cd7e2fc5,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,5,zh,Scenario Element Integration,Mathematics,unanimous,False,True,False
0b24303ee333541742acab0e6ac342abe677c221,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,5,zh,Higher-Order Thinking & Skill Development,Mathematics,unanimous,False,True,False
f2bb56fb3fc9f75cef1397957987f1a120e8a728,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,3,zh,Instruction Following & Task Completion,Computer Science,adjacent,False,True,False
12640229bd0d384a87c86d5d9da604311873bbc2,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,3,zh,Scenario Element Integration,Computer Science,adjacent,False,True,False
c518c988591c6c9aeda1b9883fb12b8b7293e3f3,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,5,zh,Content Relevance & Scope Control,Military Science,adjacent,False,True,False
ffd828ec844e0189e1334086824d38d50b1f9eac,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",Military Science,adjacent,False,True,False
8ed284cce17710f14d935ba939162dbbff8ea231,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Military Science,adjacent,False,True,False
c18c7cc6ad5cdfb538f6b6d09b70bb8616e88e4d,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,4,zh,Instruction Following & Task Completion,General Pedagogy,adjacent,False,True,True
9bde0f90fc00329d7e8005ea46471a049360aa6d,5716978a3618c9e286a620853ddab7a187290c08,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,General Pedagogy,unanimous,False,True,False
b11210996d9d39c4b2df8cba01a2329f162ddbd4,0f7aa5ab3270c4198e2520df8b356b3bd79ac250,full_annotation_pool,4,zh,Content Relevance & Scope Control,Computer Science,adjacent,False,True,False
403b295a556416042607128d18d370c0818301c1,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,5,zh,Content Relevance & Scope Control,Mathematics,adjacent,False,True,False
d966e3a80e7b4a71ce4100e4a77752a9b8bedde2,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,protocol_development,3,zh,Scenario Element Integration,Mathematics,adjacent,False,True,True
d848ee6d1d4057f6158c0e7bb1993f7934636f37,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,4,zh,"Personalization, Adaptation & Learning Support",Military Science,adjacent,False,True,False
ddc939d6b4ce5140f5a2f9e274d8c42750324b65,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,5,zh,Instruction Following & Task Completion,Military Science,unanimous,False,True,False
302305f5444e1ac0dc68d37d52566734942ef44b,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,5,zh,Scenario Element Integration,Military Science,unanimous,False,True,True
29f2064d41a8eb92f3cc05f78caf896ef93dc595,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,5,zh,"Personalization, Adaptation & Learning Support",Military Science,unanimous,False,True,False
8ebade06973f5ef215a59951c5feb5f063657b22,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,4,zh,Reasoning Process Rigor,Computer Science,unanimous,False,True,False
e4c5dbaa87ff2a465eaf98ca3ade46a0da729158,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,sealed_qualification,4,zh,"Clarity, Simplicity & Inspiration",Computer Science,adjacent,False,True,False
21c6d46bd1343541e19dc593f5713bcf2ad15939,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,4,zh,Content Relevance & Scope Control,Military Science,adjacent,True,True,False
799468f64955f9a467792bb379eb64b2dece1452,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,5,zh,Content Relevance & Scope Control,Mathematics,adjacent,False,True,False
9f9b2232be05763f8f5033dd5ba61db7e0c8f575,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,protocol_development,4,zh,Scenario Element Integration,Mathematics,adjacent,False,True,True
61f9f3b70683fe1f90ced52ed53a37046e809aa8,146b2dc09c3ee483b0b899e1eff2aed8f9f80520,full_annotation_pool,4,zh,Higher-Order Thinking & Skill Development,Mathematics,adjacent,False,True,True
7e7c5d49aa193798e707c4f13c5e8082244bcbc7,65ad2514e326632aed11da0c1bba1c5d71ade9d7,full_annotation_pool,4,zh,Content Relevance & Scope Control,Physics,adjacent,False,True,False
e5db1dfa1bb2033d8956ce954da6e7b215286318,65ad2514e326632aed11da0c1bba1c5d71ade9d7,full_annotation_pool,3,zh,"Personalization, Adaptation & Learning Support",Physics,adjacent,False,True,False
50de2f0548f11969c4ac2ab539cedd794553dcd1,4cfe6cf5c0f826d38b6a22898e51a72f140e9f28,full_annotation_pool,5,zh,Instruction Following & Task Completion,General Pedagogy,unanimous,True,True,False
b73dc72299a21638741c30bf26324ced7c901a2c,4cfe6cf5c0f826d38b6a22898e51a72f140e9f28,full_annotation_pool,5,zh,Error Identification & Correction Precision,General Pedagogy,adjacent,False,True,False
4bc5d554ec0ee6b28528fe98b9c21a6bc10853bd,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,4,zh,Reasoning Process Rigor,Computer Science,adjacent,False,True,False
d7edb129a89ec4395d1e392290148fb73729815c,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,4,zh,Instruction Following & Task Completion,History,unanimous,False,True,False
7caac849459b7c559fded7587661b8890d26dfa2,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,4,zh,Scenario Element Integration,History,unanimous,False,True,False
43e451fbfa148300c82398ca68537386d5a9fe44,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,3,zh,"Motivation, Guidance & Positive Feedback",History,unanimous,False,True,False
ca7ee32165e51741e5856409780f907471b6b6d3,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,5,zh,Instruction Following & Task Completion,Aquaculture,unanimous,False,True,False
d10fa7465823ca8a71cbf8a13209d6f936be1dfe,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,5,zh,Basic Factual Accuracy,Aquaculture,unanimous,False,True,False
fcffc0ff80052fbcc51ba54460599d531f2a82bb,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,4,zh,Reasoning Process Rigor,Aquaculture,adjacent,False,True,False
af3a1b0bf4ee07ba2ea32a5f163d180d8d63c3b9,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",Aquaculture,adjacent,False,True,False
2de05bdc40242686c8f207e6c7717bcf07cfe5d5,b06d28e5864bc255da6f173e9c0968968b7c4bae,full_annotation_pool,3,zh,Higher-Order Thinking & Skill Development,Military Science,adjacent,True,True,False
3ea05cd6d3e5532a228585d13cb11d09322c22c4,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,Scenario Element Integration,Computer Science,unanimous,False,True,False
4404f6ecf9b499d797d28d203cc2269b5bb0337f,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,Basic Factual Accuracy,Computer Science,unanimous,False,True,False
100c087c6f1ff74a5506aedabbae869a7077f8d5,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,Error Identification & Correction Precision,Computer Science,unanimous,False,True,False
ea2b4b4c80f34005e4eca7f480ecc09c9772a8eb,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",Computer Science,unanimous,False,True,False
f5dbe00c4a0fb5c4c818e8c652cdcdec09c3d65a,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,2,zh,"Motivation, Guidance & Positive Feedback",History,adjacent,True,True,True
8862dd4bf20f04d3027e9c3a720565d9600b0c34,4cfe6cf5c0f826d38b6a22898e51a72f140e9f28,full_annotation_pool,5,zh,Error Identification & Correction Precision,General Pedagogy,adjacent,True,True,False
4563d64582ffcbf323bca278c9d038a899c358f7,4cfe6cf5c0f826d38b6a22898e51a72f140e9f28,full_annotation_pool,4,zh,"Motivation, Guidance & Positive Feedback",General Pedagogy,unanimous,False,True,False
eef8558532048e28a32f7da8c28e7dbe7398c531,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,4,zh,Instruction Following & Task Completion,Aquaculture,adjacent,False,True,False
d6e5c9d4d75b7779b1f08e765978b6251974f56d,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,5,zh,Basic Factual Accuracy,Aquaculture,unanimous,False,True,False
db2102b907e21623f166f5605840ba4b14ab8108,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,4,zh,Error Identification & Correction Precision,Aquaculture,adjacent,False,True,False
63b1dc3c7e0c97d737f8ecf8c645813bd1095cc2,8dbbdc416b94778b6562e10ea62ae70dc2861047,full_annotation_pool,3,zh,"Motivation, Guidance & Positive Feedback",Aquaculture,adjacent,False,True,False
d029479372a20e022a1ee6a259d6eac178a30a1a,ac5843a5b2798e8500cac73be37d8147d820498f,full_annotation_pool,5,zh,Error Identification & Correction Precision,Public Administration,adjacent,False,True,False
b7014b5ad0f7f5e57779621c6e26a29fa7217e6a,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,Error Identification & Correction Precision,Computer Science,unanimous,False,True,False
928a07e42131a7a7ae63d6d9d9f5893ea971fca5,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,"Clarity, Simplicity & Inspiration",Computer Science,unanimous,False,True,False
7c77de8a8132bd12859609046ad6d367c2f40980,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,3,zh,Scenario Element Integration,History,adjacent,False,True,False
ae6542ae5b4bcf667ac81842b48ed6cab5c1c398,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,4,zh,Error Identification & Correction Precision,History,unanimous,False,True,True
76df0731052f7ebc44638eb28eab1d2cc99b2e9d,ac5843a5b2798e8500cac73be37d8147d820498f,full_annotation_pool,4,zh,Instruction Following & Task Completion,Public Administration,adjacent,False,True,False
5dae917ce9c547b3426ad08f3ed26568e65e1f4a,ac5843a5b2798e8500cac73be37d8147d820498f,full_annotation_pool,3,zh,Reasoning Process Rigor,Public Administration,adjacent,False,True,False
1a8f9e815deea759df9aaa1b09ca5948bb2f901c,ac5843a5b2798e8500cac73be37d8147d820498f,full_annotation_pool,3,zh,"Motivation, Guidance & Positive Feedback",Public Administration,adjacent,True,True,False
5746487bccdd54c50a84d07f4d6db98cbab593b6,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,Scenario Element Integration,Computer Science,unanimous,False,True,False
ece79778fc1b917c433638f3fcdfa47342e748ea,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,Basic Factual Accuracy,Computer Science,unanimous,False,True,False
7f52dd1d97f054bbb35033cf92a6e23ba1f65fdc,8d6f3489f6b2e6537bde56dfdfb795a23952cc5a,full_annotation_pool,5,zh,Reasoning Process Rigor,Computer Science,unanimous,False,True,False
64d4f4ad6093e728396fd824f61301a40e779052,4cfe6cf5c0f826d38b6a22898e51a72f140e9f28,full_annotation_pool,4,zh,Scenario Element Integration,General Pedagogy,adjacent,True,True,False
d3248584ef5a38c2a825893c0850144159967595,4cfe6cf5c0f826d38b6a22898e51a72f140e9f28,full_annotation_pool,5,zh,Error Identification & Correction Precision,General Pedagogy,adjacent,False,True,False
1aa26fecede8b995ea8e6adb30f99d967cba464c,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,4,zh,Instruction Following & Task Completion,History,adjacent,False,True,True
8643d5e766e61e091b7bbdbf4c8b085333b7b506,33f24cdef61905293c51bb59ca561c1f2cef3965,full_annotation_pool,3,zh,"Clarity, Simplicity & Inspiration",History,adjacent,False,True,False
3850183ca37325e321b607f1203c6f0df49ec158,d2dfb2224f4f7d3f932930cf1d4240b74deb2f11,full_annotation_pool,5,zh,Instruction Following & Task Completion,Physics,adjacent,False,True,False
7c50bd9259591ac34e0fc974158d08133401202e,d2dfb2224f4f7d3f932930cf1d4240b74deb2f11,full_annotation_pool,5,zh,Reasoning Process Rigor,Physics,adjacent,False,True,False
