variant,seed,stratum_type,stratum_value,n,MAE,expected_score_MAE,Signed_Bias,abs_Signed_Bias,Exact_Match,Kendall_tau,QWK,Bin_Agreement,low_n,low_to_high_count,low_to_high_rate,high_n,high_to_low_count,high_to_low_rate,label1_recall,pred_count_1,label2_recall,pred_count_2,label3_recall,pred_count_3,label4_recall,pred_count_4,label5_recall,pred_count_5,human_CE,human_Brier,human_RPS
v01_soft_no_rubric,43,original_label,1,24,2.9583333333333335,3.05930999774916,2.9583333333333335,2.9583333333333335,0.125,nan,0.0,0.125,24,21,0.875,0,0,nan,0.125,3,nan,0,nan,0,nan,13,nan,8,7.212408927802798,1.298096613539496,0.648969719113419
v01_soft_no_rubric,43,original_label,2,52,2.3076923076923075,2.2736246122732373,2.3076923076923075,2.3076923076923075,0.0,nan,0.0,0.0,52,46,0.8846153846153846,0,0,nan,nan,0,0.0,0,nan,6,nan,24,nan,22,6.216590957081568,1.378648240997503,0.4827868025904174
v01_soft_no_rubric,43,original_label,3,251,1.0756972111553784,1.0228847587096512,1.0278884462151394,1.0278884462151394,0.14342629482071714,nan,0.0,0.14342629482071714,0,0,nan,0,0,nan,nan,1,nan,4,0.14342629482071714,36,nan,156,nan,54,2.521316404593455,0.8211421111921625,0.15650175028363794
v01_soft_no_rubric,43,original_label,4,946,0.30761099365750527,0.33864764215097476,0.21458773784355178,0.21458773784355178,0.6923890063424947,nan,0.0,0.9534883720930233,0,0,nan,946,0,0.0,nan,0,nan,0,nan,44,0.6923890063424947,655,nan,247,0.9709086375024529,0.26170632040267955,0.03683293783209567
v01_soft_no_rubric,43,original_label,5,1381,0.2433019551049964,0.3434687309578927,-0.2433019551049964,0.2433019551049964,0.7646632874728457,nan,0.0,0.9934829833454019,0,0,nan,1381,1,0.000724112961622013,nan,1,nan,0,nan,8,nan,316,0.7646632874728457,1056,0.6908255487601699,0.20443653144627832,0.029460672286474462
v01_soft_no_rubric,43,human_entropy_band,zero,1169,0.3712574850299401,0.4542985409163452,0.13857998289136014,0.13857998289136014,0.7322497861420018,0.5355295529176205,0.4099193272456909,0.8733960650128315,53,46,0.8679245283018868,1031,1,0.0009699321047526673,0.15,4,0.0,0,0.09411764705882353,32,0.7542087542087542,404,0.8460490463215259,729,0.9636724203159603,0.40954784458425614,0.07649910865046397
v01_soft_no_rubric,43,human_entropy_band,low,1485,0.4404040404040404,0.47946935139176766,0.1037037037037037,0.1037037037037037,0.602020202020202,0.4068995512576755,0.39568148688046645,0.87003367003367,23,21,0.9130434782608695,1296,0,0.0,0.0,1,0.0,4,0.1686746987951807,62,0.6640986132511556,760,0.6723338485316847,658,1.2627525630668173,0.24248504772747517,0.044487418127278265
v01_soft_no_rubric,43,subject,Applied Economics,55,0.32727272727272727,0.39548541063705345,0.18181818181818182,0.18181818181818182,0.6909090909090909,0.41458821907881704,0.4173728813559322,0.9818181818181818,0,0,nan,53,0,0.0,nan,0,nan,0,0.5,1,0.5555555555555556,19,0.8461538461538461,35,1.0593154995293714,0.28106659607848533,0.04562731175171654
v01_soft_no_rubric,43,subject,Aquaculture,143,0.3706293706293706,0.4057127121766634,-0.07692307692307693,0.07692307692307693,0.6293706293706294,0.5540222266142734,0.5567058548283325,0.8531468531468531,0,0,nan,129,0,0.0,nan,0,nan,0,0.14285714285714285,11,0.6470588235294118,68,0.7051282051282052,64,0.8274687713031452,0.25291900087786423,0.03728746625676089
v01_soft_no_rubric,43,subject,Automation,47,0.2765957446808511,0.3946982639509719,0.06382978723404255,0.06382978723404255,0.7872340425531915,0.4646608047873506,0.30345800988002825,0.9361702127659575,1,1,1.0,44,0,0.0,nan,0,0.0,0,0.0,0,0.7777777777777778,13,0.8571428571428571,34,1.0829379065575335,0.22444442431783637,0.04337544153563523
v01_soft_no_rubric,43,subject,Basic Medicine,159,0.6792452830188679,0.6714819204948171,0.5031446540880503,0.5031446540880503,0.5408805031446541,0.34862002249547597,0.17945109078113997,0.7735849056603774,13,13,1.0,124,0,0.0,0.0,0,0.0,0,0.0,1,0.5454545454545454,65,0.8115942028985508,93,2.0822145954388436,0.4931422436027891,0.12000078190024072
v01_soft_no_rubric,43,subject,Biology,130,0.45384615384615384,0.4804664854052597,0.06923076923076923,0.06923076923076923,0.5769230769230769,0.34751628856656963,0.386878783612558,0.9,3,2,0.6666666666666666,119,0,0.0,nan,0,0.0,1,0.0,3,0.6071428571428571,63,0.6507936507936508,63,1.1893882628610883,0.3385410768358587,0.052508919466089335
v01_soft_no_rubric,43,subject,Business Administration,123,0.7560975609756098,0.8310778135382938,0.5121951219512195,0.5121951219512195,0.5691056910569106,0.28870213728316846,0.1681325997827383,0.6910569105691057,19,18,0.9473684210526315,87,0,0.0,0.0,0,0.0,0,0.058823529411764705,5,0.8064516129032258,51,0.7857142857142857,67,2.2875649124089565,0.5482969537734171,0.14521709908158703
v01_soft_no_rubric,43,subject,Chemistry,140,0.40714285714285714,0.4565526020935698,0.12142857142857143,0.12142857142857143,0.6214285714285714,0.43210060305902,0.4593631178707225,0.8857142857142857,1,0,0.0,124,0,0.0,nan,0,0.0,0,0.2,7,0.5660377358490566,55,0.7605633802816901,78,1.0610946193500665,0.2913937605192656,0.04978505112531843
v01_soft_no_rubric,43,subject,Chinese,84,0.42857142857142855,0.4722044621901225,0.2857142857142857,0.2857142857142857,0.6547619047619048,0.46431899350965566,0.368421052631579,0.8452380952380952,2,2,1.0,71,0,0.0,nan,0,0.0,0,0.18181818181818182,4,0.6,31,0.8888888888888888,49,1.0321522291968752,0.3273324224686788,0.060623471847212146
v01_soft_no_rubric,43,subject,Clinical Medicine,64,0.203125,0.30187757013112687,-0.046875,0.046875,0.796875,0.7214132918713758,0.7037037037037037,0.9375,0,0,nan,59,0,0.0,nan,0,nan,0,0.2,1,0.9565217391304348,34,0.7777777777777778,29,0.6297071042485789,0.2016898338880228,0.02680650327852545
v01_soft_no_rubric,43,subject,Computer Science,95,0.3157894736842105,0.41510122088723583,-0.021052631578947368,0.021052631578947368,0.7263157894736842,0.6169369568961026,0.5198555956678701,0.9157894736842105,2,2,1.0,88,0,0.0,0.0,0,nan,0,0.2,3,0.7777777777777778,41,0.7704918032786885,51,0.9316181379632233,0.314893317142898,0.056115022322501075
v01_soft_no_rubric,43,subject,Crop Science,98,0.47959183673469385,0.5413306539571276,0.11224489795918367,0.11224489795918367,0.6122448979591837,0.504274683397664,0.39125109361329835,0.7857142857142857,4,4,1.0,80,0,0.0,0.0,0,0.0,0,0.07142857142857142,5,0.7741935483870968,52,0.7142857142857143,41,1.2651941527526687,0.359455444063984,0.06894927264734459
v01_soft_no_rubric,43,subject,English,95,0.30526315789473685,0.4009911755037972,0.09473684210526316,0.09473684210526316,0.7052631578947368,0.5709150396596654,0.5688771775728297,0.9052631578947369,1,0,0.0,86,0,0.0,nan,0,0.0,0,0.0,1,0.7352941176470589,42,0.8076923076923077,52,0.905833182694839,0.2937160444495714,0.042433741999526035
v01_soft_no_rubric,43,subject,General Pedagogy,91,0.4065934065934066,0.4702253570776998,-0.12087912087912088,0.12087912087912088,0.6483516483516484,0.5413591029198969,0.4924302788844622,0.8461538461538461,2,2,1.0,79,0,0.0,0.0,0,0.0,0,0.5,12,0.7777777777777778,50,0.6046511627906976,29,1.115646985593444,0.3159511413184414,0.058654862475720784
v01_soft_no_rubric,43,subject,Geography,72,0.3333333333333333,0.37682940857850394,0.1388888888888889,0.1388888888888889,0.6805555555555556,0.5363757624445974,0.5063291139240507,0.9166666666666666,1,1,1.0,66,0,0.0,nan,0,0.0,0,0.0,0,0.6296296296296297,30,0.8205128205128205,42,0.9754338079090535,0.26182365065102914,0.03929475758007581
v01_soft_no_rubric,43,subject,History,173,0.4624277456647399,0.5091692534273126,0.17341040462427745,0.17341040462427745,0.6127167630057804,0.35812452653061777,0.40637254901960784,0.884393063583815,6,4,0.6666666666666666,152,0,0.0,1.0,1,0.0,0,0.26666666666666666,9,0.5522388059701493,64,0.7529411764705882,99,1.2424817665634376,0.34848005651026936,0.06363244641488251
v01_soft_no_rubric,43,subject,Law,52,0.4807692307692308,0.570169347337477,0.17307692307692307,0.17307692307692307,0.6538461538461539,0.35752082619470643,0.21156558533145264,0.8461538461538461,3,3,1.0,44,0,0.0,nan,0,0.0,0,0.0,0,0.8571428571428571,24,0.7333333333333333,28,1.0813382098330557,0.34173059030209685,0.07346975604077827
v01_soft_no_rubric,43,subject,Literature and Art,143,0.3006993006993007,0.36315658056021244,0.07692307692307693,0.07692307692307693,0.7342657342657343,0.6164016779407891,0.5246398786959818,0.9020979020979021,2,2,1.0,131,0,0.0,0.0,0,nan,0,0.0,2,0.75,61,0.8313253012048193,80,0.9153407594455351,0.2259606891248097,0.036102116566365944
v01_soft_no_rubric,43,subject,Mathematics,158,0.5253164556962026,0.5548738007408893,0.10759493670886076,0.10759493670886076,0.5949367088607594,0.41698047173239416,0.298143496109307,0.8164556962025317,7,6,0.8571428571428571,132,1,0.007575757575757576,0.0,1,0.0,0,0.21052631578947367,11,0.6086956521739131,65,0.7209302325581395,81,1.1630053980014323,0.3598010304498307,0.07124513546350421
v01_soft_no_rubric,43,subject,Military Science,86,0.313953488372093,0.3837458622360491,0.1511627906976744,0.1511627906976744,0.7441860465116279,0.504567398860734,0.49667826637140144,0.9069767441860465,0,0,nan,77,0,0.0,nan,0,nan,1,0.2222222222222222,3,0.6296296296296297,23,0.9,59,0.9912814069593442,0.25706794469071154,0.045443143498454804
v01_soft_no_rubric,43,subject,Physical Education,66,0.4393939393939394,0.4723238303593861,-0.015151515151515152,0.015151515151515152,0.6060606060606061,0.3401486688942039,0.339622641509434,0.9090909090909091,1,1,1.0,59,0,0.0,nan,0,0.0,0,0.16666666666666666,1,0.7058823529411765,31,0.6428571428571429,34,1.1450398772351953,0.40560134769502404,0.0644644051327548
v01_soft_no_rubric,43,subject,Physics,171,0.24561403508771928,0.3308942838503804,0.08187134502923976,0.08187134502923976,0.7602339181286549,0.6385521254059426,0.6453619909502262,0.935672514619883,0,0,nan,156,0,0.0,nan,0,nan,0,0.26666666666666666,4,0.746031746031746,71,0.8494623655913979,96,0.7989021386462144,0.19805042252904884,0.02829599614417535
v01_soft_no_rubric,43,subject,Psychology,124,0.28225806451612906,0.3922646791163953,-0.07258064516129033,0.07258064516129033,0.7338709677419355,0.48515928030369593,0.6560455192034139,0.967741935483871,2,0,0.0,120,0,0.0,1.0,2,nan,0,0.0,2,0.8253968253968254,72,0.6491228070175439,48,0.8753076155590673,0.265413603670081,0.04149806958675879
v01_soft_no_rubric,43,subject,Public Administration,119,0.3025210084033613,0.3626837536119134,0.03361344537815126,0.03361344537815126,0.7058823529411765,0.5496777011578245,0.544703987112364,0.9159663865546218,0,0,nan,110,0,0.0,nan,0,nan,0,0.1111111111111111,3,0.717391304347826,54,0.78125,62,0.7833061131006501,0.25288383147997784,0.035586330954690694
v01_soft_no_rubric,43,subject,Sociology,36,0.5277777777777778,0.5811476496756364,0.1388888888888889,0.1388888888888889,0.5277777777777778,0.406677091727027,0.3839285714285714,0.7777777777777778,1,1,1.0,28,0,0.0,nan,0,0.0,0,0.14285714285714285,2,0.6923076923076923,21,0.6,13,1.3551771737282108,0.34527562571985015,0.07176242885144493
v01_soft_no_rubric,43,subject,Theoretical Economics,130,0.4,0.4546009024048566,0.1076923076923077,0.1076923076923077,0.6923076923076923,0.527906839846208,0.4544524053224156,0.8461538461538461,5,5,1.0,109,0,0.0,nan,1,0.0,2,0.125,3,0.851063829787234,64,0.7741935483870968,60,0.9808554189917386,0.30440904462919505,0.05819713436426673
v01_soft_no_rubric,44,language,en,1341,0.42058165548098436,0.47949483754583044,0.1401938851603281,0.1401938851603281,0.6674123788217748,0.40420262350419583,0.31368935026851696,0.8866517524235645,46,43,0.9347826086956522,1198,3,0.0025041736227045075,0.0,0,0.0,3,0.12371134020618557,33,0.5940860215053764,451,0.801452784503632,854,1.1109751773284233,0.29069970133287254,0.058056598044576795
v01_soft_no_rubric,44,language,zh,1313,0.4242193450114242,0.4702838333133742,0.115003808073115,0.115003808073115,0.6313785224676314,0.4493156914392875,0.3892498877262386,0.8621477532368621,30,28,0.9333333333333333,1129,0,0.0,0.0,0,0.0,0,0.15584415584415584,47,0.7526132404181185,741,0.6720720720720721,525,1.0633758044519155,0.32624945916505665,0.05835613800125549
v01_soft_no_rubric,44,metric_group,Factual & Reasoning Accuracy,788,0.44923857868020306,0.5179983530306218,0.19289340101522842,0.19289340101522842,0.6700507614213198,0.36519023506643067,0.23667144473783475,0.8921319796954315,33,33,1.0,701,0,0.0,0.0,0,0.0,0,0.07407407407407407,6,0.6020408163265306,259,0.803960396039604,523,1.1602614452897744,0.33622115514684475,0.07177244639848755
v01_soft_no_rubric,44,metric_group,Pedagogical Application,714,0.47619047619047616,0.5110791978417336,0.14565826330532214,0.14565826330532214,0.5938375350140056,0.42159082747111726,0.37905329854640324,0.8025210084033614,24,20,0.8333333333333334,574,3,0.005226480836236934,0.0,0,0.0,3,0.22413793103448276,54,0.7300613496932515,412,0.6451612903225806,245,1.1767679557407678,0.33958002823339334,0.06195118257554914
v01_soft_no_rubric,44,metric_group,Scenario Adaptability,1152,0.3706597222222222,0.42308333406448895,0.0720486111111111,0.0720486111111111,0.6701388888888888,0.4498430115246541,0.40318136562550644,0.9071180555555556,19,18,0.9473684210526315,1052,0,0.0,0.0,0,0.0,0,0.07407407407407407,20,0.7004716981132075,521,0.7468152866242038,611,0.9822324694058425,0.2697842265249523,0.0466021484830518
v01_soft_no_rubric,44,original_label,1,24,3.4583333333333335,3.2751530527052637,3.4583333333333335,3.4583333333333335,0.0,nan,0.0,0.0,24,24,1.0,0,0,nan,0.0,0,nan,0,nan,0,nan,13,nan,11,6.434761953661218,1.4737780205365063,0.7247594428429318
v01_soft_no_rubric,44,original_label,2,52,2.3461538461538463,2.2798575416659137,2.3461538461538463,2.3461538461538463,0.0,nan,0.0,0.0,52,47,0.9038461538461539,0,0,nan,nan,0,0.0,0,nan,5,nan,24,nan,23,6.036457510892681,1.4399128391617642,0.49287056485986874
v01_soft_no_rubric,44,original_label,3,251,1.0637450199203187,1.026593254203996,1.0637450199203187,1.0637450199203187,0.14342629482071714,nan,0.0,0.14342629482071714,0,0,nan,0,0,nan,nan,0,nan,0,0.14342629482071714,36,nan,163,nan,52,2.410504427598302,0.7890367922901284,0.15376326976269647
v01_soft_no_rubric,44,original_label,4,946,0.3128964059196617,0.32884349370644717,0.23255813953488372,0.23255813953488372,0.6902748414376322,nan,0.0,0.9630021141649049,0,0,nan,946,3,0.003171247357293869,nan,0,nan,3,nan,32,0.6902748414376322,653,nan,258,0.9473063050971695,0.2475733796657184,0.035365316375758356
v01_soft_no_rubric,44,original_label,5,1381,0.2556118754525706,0.35812319551510735,-0.2556118754525706,0.2556118754525706,0.7494569152787834,nan,0.0,0.9949312092686459,0,0,nan,1381,0,0.0,nan,0,nan,0,nan,7,nan,339,0.7494569152787834,1035,0.6636579946700913,0.19963435714208677,0.028531383903387535
v01_soft_no_rubric,44,human_entropy_band,zero,1169,0.3806672369546621,0.4600456495015587,0.15483319076133448,0.15483319076133448,0.7236954662104362,0.5165630179510612,0.3565526271705054,0.8819503849443969,53,50,0.9433962264150944,1031,1,0.0009699321047526673,0.0,0,0.0,1,0.10588235294117647,20,0.7575757575757576,422,0.8337874659400545,726,0.9200417821676096,0.4105570080901657,0.07724646765578759
v01_soft_no_rubric,44,human_entropy_band,low,1485,0.45521885521885525,0.4866612027084828,0.1063973063973064,0.1063973063973064,0.5912457912457912,0.37587418912642634,0.3589460247692854,0.8686868686868687,23,21,0.9130434782608695,1296,2,0.0015432098765432098,0.0,0,0.0,2,0.16265060240963855,60,0.6594761171032357,770,0.6537867078825348,653,1.2191927950766632,0.227779593881278,0.043215075073272886
v01_soft_no_rubric,44,subject,Applied Economics,55,0.3090909090909091,0.3745929282983773,0.16363636363636364,0.16363636363636364,0.7090909090909091,0.44279292050969277,0.44444444444444453,0.9818181818181818,0,0,nan,53,0,0.0,nan,0,nan,0,0.5,1,0.5925925925925926,20,0.8461538461538461,34,0.9832742248187804,0.2482302436101466,0.04025524696676658
v01_soft_no_rubric,44,subject,Aquaculture,143,0.27972027972027974,0.3664048666122394,-0.055944055944055944,0.055944055944055944,0.7202797202797203,0.636393839052487,0.6424553069133642,0.9090909090909091,0,0,nan,129,0,0.0,nan,0,nan,0,0.2857142857142857,7,0.8235294117647058,73,0.7307692307692307,63,0.7625799241096322,0.2109481242253904,0.030750951374182683
v01_soft_no_rubric,44,subject,Automation,47,0.23404255319148937,0.2857171191680683,0.10638297872340426,0.10638297872340426,0.8085106382978723,0.573911070939733,0.4239365537130497,0.9361702127659575,1,1,1.0,44,0,0.0,nan,0,0.0,0,0.0,0,0.6666666666666666,11,0.9142857142857143,36,1.0113925875235221,0.19382156988798663,0.03671482194536588
v01_soft_no_rubric,44,subject,Basic Medicine,159,0.5974842767295597,0.6276688297265727,0.4339622641509434,0.4339622641509434,0.6037735849056604,0.43174863741648983,0.24655208996392963,0.7924528301886793,13,12,0.9230769230769231,124,0,0.0,0.0,0,0.0,0,0.13636363636363635,5,0.6545454545454545,68,0.8260869565217391,86,1.7181047580834965,0.4097692022624002,0.10415281494568451
v01_soft_no_rubric,44,subject,Biology,130,0.47692307692307695,0.5032378307834094,0.1076923076923077,0.1076923076923077,0.5692307692307692,0.32885311136227113,0.3362891307268575,0.8923076923076924,3,2,0.6666666666666666,119,1,0.008403361344537815,nan,0,0.0,1,0.125,5,0.5178571428571429,54,0.6984126984126984,70,1.1289458765321627,0.32575248000499535,0.05349956349849737
v01_soft_no_rubric,44,subject,Business Administration,123,0.8292682926829268,0.8186737586364375,0.5203252032520326,0.5203252032520326,0.4715447154471545,0.22106827921798042,0.12673056443024489,0.6991869918699187,19,19,1.0,87,0,0.0,0.0,0,0.0,0,0.058823529411764705,3,0.5806451612903226,54,0.6964285714285714,66,2.03117792723755,0.5778984576748538,0.1406089044214097
v01_soft_no_rubric,44,subject,Chemistry,140,0.4142857142857143,0.47784873182677073,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.4217325229579079,0.42271442035815276,0.8571428571428571,1,0,0.0,124,0,0.0,nan,0,0.0,0,0.13333333333333333,9,0.6792452830188679,64,0.704225352112676,67,1.0150355336002663,0.2541771326464664,0.04849837950083498
v01_soft_no_rubric,44,subject,Chinese,84,0.4166666666666667,0.45176104082570473,0.27380952380952384,0.27380952380952384,0.6666666666666666,0.4976553083566051,0.4269662921348315,0.8452380952380952,2,2,1.0,71,0,0.0,nan,0,0.0,0,0.2727272727272727,6,0.5714285714285714,28,0.9166666666666666,50,1.1009635959723847,0.3024265970579333,0.061753731447639994
v01_soft_no_rubric,44,subject,Clinical Medicine,64,0.203125,0.2950367447850297,-0.015625,0.015625,0.796875,0.7297280994943193,0.6900149031296572,0.921875,0,0,nan,59,0,0.0,nan,0,nan,0,0.0,0,0.9565217391304348,34,0.8055555555555556,30,0.6374827716584646,0.19138318906634738,0.025771742404885348
v01_soft_no_rubric,44,subject,Computer Science,95,0.43157894736842106,0.46235461624968427,-0.010526315789473684,0.010526315789473684,0.6526315789473685,0.39244129377526776,0.2731018246027076,0.9052631578947369,2,2,1.0,88,1,0.011363636363636364,0.0,0,nan,1,0.0,1,0.7037037037037037,41,0.7049180327868853,52,0.9184826258258699,0.31927899532845083,0.05831241469701329
v01_soft_no_rubric,44,subject,Crop Science,98,0.46938775510204084,0.5335429611732035,0.22448979591836735,0.22448979591836735,0.6326530612244898,0.4663040333527444,0.3560435759986166,0.8469387755102041,4,4,1.0,80,0,0.0,0.0,0,0.0,0,0.21428571428571427,3,0.7096774193548387,45,0.7551020408163265,50,1.171232020417495,0.33207689586053274,0.06899761998688624
v01_soft_no_rubric,44,subject,English,95,0.37894736842105264,0.41495488226324406,0.14736842105263157,0.14736842105263157,0.6631578947368421,0.44258648642623677,0.3929712460063898,0.8947368421052632,1,1,1.0,86,0,0.0,nan,0,0.0,0,0.0,1,0.6176470588235294,37,0.8076923076923077,57,0.8666145669793792,0.284483019328664,0.04462921402999981
v01_soft_no_rubric,44,subject,General Pedagogy,91,0.4725274725274725,0.5039278408148076,-0.03296703296703297,0.03296703296703297,0.5934065934065934,0.3906857301756394,0.3266022827041265,0.8461538461538461,2,2,1.0,79,0,0.0,0.0,0,0.0,0,0.2,6,0.7777777777777778,54,0.5581395348837209,31,1.1583181029864449,0.35149875264189345,0.06489351027175135
v01_soft_no_rubric,44,subject,Geography,72,0.4166666666666667,0.4180096799839832,0.2222222222222222,0.2222222222222222,0.6388888888888888,0.38255384962187383,0.38043478260869557,0.9027777777777778,1,0,0.0,66,1,0.015151515151515152,nan,0,0.0,1,0.0,1,0.4444444444444444,19,0.8717948717948718,51,0.8967927681420949,0.24370373675990997,0.03903824708920002
v01_soft_no_rubric,44,subject,History,173,0.4393063583815029,0.47696748433881997,0.20809248554913296,0.20809248554913296,0.6416184971098265,0.39895778772149165,0.3200449185850647,0.8901734104046243,6,6,1.0,152,0,0.0,0.0,0,0.0,0,0.13333333333333333,2,0.6567164179104478,76,0.7647058823529411,95,1.102361143029327,0.31267541861157566,0.05916627679612633
v01_soft_no_rubric,44,subject,Law,52,0.4423076923076923,0.5245023923861593,0.17307692307692307,0.17307692307692307,0.6730769230769231,0.43094625178726476,0.3557814485387547,0.8461538461538461,3,2,0.6666666666666666,44,0,0.0,nan,0,0.0,0,0.2,3,0.7142857142857143,18,0.8,31,1.2145999947096926,0.35959794480018104,0.07546395764491738
v01_soft_no_rubric,44,subject,Literature and Art,143,0.2937062937062937,0.3844914797318891,0.055944055944055944,0.055944055944055944,0.7482517482517482,0.6076903067989748,0.4733277889984554,0.9090909090909091,2,2,1.0,131,0,0.0,0.0,0,nan,0,0.0,1,0.8333333333333334,66,0.8072289156626506,76,0.9190447755397206,0.2255193080083905,0.04009864884275933
v01_soft_no_rubric,44,subject,Mathematics,158,0.5253164556962026,0.5724313900736528,0.0949367088607595,0.0949367088607595,0.5822784810126582,0.3849259078526185,0.27966868518131827,0.8291139240506329,7,7,1.0,132,0,0.0,0.0,0,0.0,0,0.10526315789473684,5,0.7608695652173914,83,0.6395348837209303,70,1.2075347477628193,0.3725361666256898,0.07517055481329989
v01_soft_no_rubric,44,subject,Military Science,86,0.4069767441860465,0.4283459075251454,0.08139534883720931,0.08139534883720931,0.6511627906976745,0.394517550633776,0.3855192124483964,0.872093023255814,0,0,nan,77,0,0.0,nan,0,nan,0,0.2222222222222222,6,0.5185185185185185,26,0.8,54,1.0286101438917492,0.27359995320348135,0.045748692815279705
v01_soft_no_rubric,44,subject,Physical Education,66,0.48484848484848486,0.5346327240267645,-0.09090909090909091,0.09090909090909091,0.5454545454545454,0.3113470097083678,0.322690992018244,0.9090909090909091,1,1,1.0,59,0,0.0,nan,0,0.0,0,0.16666666666666666,1,0.7058823529411765,36,0.5476190476190477,29,1.112127644035879,0.4046079936201924,0.06319395042742824
v01_soft_no_rubric,44,subject,Physics,171,0.23976608187134502,0.3406913385945471,0.06432748538011696,0.06432748538011696,0.7719298245614035,0.6377885789621216,0.6365311038684993,0.935672514619883,0,0,nan,156,0,0.0,nan,0,nan,0,0.26666666666666666,4,0.7936507936507936,74,0.8387096774193549,93,0.7936818325662429,0.20146113054469825,0.029199870595629528
v01_soft_no_rubric,44,subject,Psychology,124,0.3548387096774194,0.4300576633895424,0.06451612903225806,0.06451612903225806,0.6854838709677419,0.4205414453388757,0.3622982798368505,0.9596774193548387,2,2,1.0,120,0,0.0,0.0,0,nan,0,0.0,1,0.7142857142857143,65,0.7017543859649122,58,0.9266971664027547,0.276662591327934,0.04754603437240375
v01_soft_no_rubric,44,subject,Public Administration,119,0.31092436974789917,0.3812975701962475,0.058823529411764705,0.058823529411764705,0.6890756302521008,0.5500407394005749,0.5578873380861531,0.9159663865546218,0,0,nan,110,0,0.0,nan,0,nan,0,0.1111111111111111,3,0.6521739130434783,51,0.796875,65,0.8280947499944881,0.2610352705947573,0.03828015106444782
v01_soft_no_rubric,44,subject,Sociology,36,0.4722222222222222,0.5708368597138865,0.08333333333333333,0.08333333333333333,0.5555555555555556,0.4840561198620797,0.4722222222222222,0.8333333333333334,1,1,1.0,28,0,0.0,nan,0,0.0,0,0.2857142857142857,2,0.7692307692307693,23,0.5333333333333333,11,1.3046738800847875,0.35633659263164363,0.06725360414785869
v01_soft_no_rubric,44,subject,Theoretical Economics,130,0.47692307692307695,0.5228977281839748,0.1076923076923077,0.1076923076923077,0.6,0.40482109969328267,0.3141486810551558,0.823076923076923,5,5,1.0,109,0,0.0,nan,0,0.0,0,0.0625,4,0.7659574468085106,72,0.6612903225806451,54,1.090610145389325,0.36330181817286106,0.06694691338552781
v10_hard_raw_rubric,42,language,en,1341,0.41834451901565994,0.429247265634533,0.1528709917971663,0.1528709917971663,0.6726323639075317,0.4234132926360998,0.3514411696603926,0.8732289336316182,46,40,0.8695652173913043,1198,2,0.001669449081803005,0.0,0,0.0,3,0.13402061855670103,57,0.532258064516129,386,0.8365617433414043,895,1.8551343369211442,0.3944093574826795,0.07187448651565553
v10_hard_raw_rubric,42,language,zh,1313,0.4265041888804265,0.4378584050801211,0.11424219345011424,0.11424219345011424,0.6306169078446306,0.45560104856520145,0.4164656018319802,0.8545316070068545,30,21,0.7,1129,0,0.0,0.0,0,0.0,0,0.21428571428571427,82,0.705574912891986,672,0.7027027027027027,559,1.5105961083401371,0.3995207128954162,0.06604631208275819
v10_hard_raw_rubric,42,metric_group,Factual & Reasoning Accuracy,788,0.4593908629441624,0.4687703141211409,0.1802030456852792,0.1802030456852792,0.666243654822335,0.3691503191704266,0.28276631026842225,0.8705583756345178,33,28,0.8484848484848485,701,0,0.0,0.0,0,0.0,0,0.1111111111111111,32,0.5255102040816326,217,0.8237623762376237,539,1.7589749462512019,0.4111521143529346,0.08166256324355609
v10_hard_raw_rubric,42,metric_group,Pedagogical Application,714,0.4943977591036415,0.49343095779267293,0.10224089635854341,0.10224089635854341,0.5700280112044818,0.4134940067085877,0.39659879865824166,0.7829131652661064,24,18,0.75,574,2,0.003484320557491289,0.0,0,0.0,3,0.22413793103448276,71,0.7024539877300614,409,0.6129032258064516,231,1.8004971425383776,0.45398732312425455,0.07361042164453226
v10_hard_raw_rubric,42,metric_group,Scenario Adaptability,1152,0.3524305555555556,0.37224649105441,0.12152777777777778,0.12152777777777778,0.6927083333333334,0.4738682208676454,0.42887586574320724,0.9097222222222222,19,15,0.7894736842105263,1052,0,0.0,0.0,0,0.0,0,0.1728395061728395,36,0.6391509433962265,432,0.8168789808917197,684,1.562083870350265,0.3518566229124344,0.05746054973267128
v10_hard_raw_rubric,42,original_label,1,24,3.1666666666666665,3.093889834347349,3.1666666666666665,3.1666666666666665,0.0,nan,0.0,0.0,24,20,0.8333333333333334,0,0,nan,0.0,0,nan,0,nan,4,nan,12,nan,8,7.474315125913466,1.5317253278858267,0.6849111828519933
v10_hard_raw_rubric,42,original_label,2,52,2.2115384615384617,2.151411224346825,2.2115384615384617,2.2115384615384617,0.0,nan,0.0,0.0,52,41,0.7884615384615384,0,0,nan,nan,0,0.0,0,nan,11,nan,19,nan,22,8.794549779685447,1.5705484165909156,0.47789219231597146
v10_hard_raw_rubric,42,original_label,3,251,1.0637450199203187,1.0268502640519384,1.0557768924302788,1.0557768924302788,0.18326693227091634,nan,0.0,0.18326693227091634,0,0,nan,0,0,nan,nan,0,nan,1,0.18326693227091634,46,nan,142,nan,62,3.3451538453745866,0.9271640146736835,0.17316544984872673
