sample_id,split,candidate_type,question_key,metric,language,subject,gold_label,score_model_pred,risk_model_pred,score_risk_gap,question_preview,answer_preview,rubric_preview,manual_should_flag,manual_final_action,manual_failure_type,manual_score_cap,manual_label_conflict,manual_notes
38d70b6e4574e86f730b29404adbf643018d7ab1,train,train_mid_borderline_candidates,1aa181bce1f718f6c1980cd975c0621670e3e5c9,Higher-Order Thinking & Skill Development,en,Aquaculture,3,4,3,1,"Student Profile: Student Profile: {'Name': 'Alex Johnson', 'Research Focus': 'Sustainable aquaculture practices in marine environments', 'Strengths': 'Strong analytical skills, proficient in data analysis software, excellent understanding of marine biology'...","```json { ""personalized_learning_content"": [ { ""task"": ""Data Analysis Project"", ""description"": ""Conduct a data analysis project using real-world datasets related to sustainable aquaculture practices. Utilize your proficiency in data analysis software to ide...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moderately challenging...",,,,,,
cd41f11eb0dca822ef1b9bb4128bac76f794be22,train,train_mid_borderline_candidates,4313f036000c452831d9baa30d1ba9a9a6cc0647,Scenario Element Integration,en,Computer Science,3,4,3,1,"Question: Explain the difference between a stack and a queue data structure. Original Answer: A stack is a data structure that follows the First In, First Out (FIFO) principle, while a queue follows the Last In, First Out (LIFO) principle. You are providing...","{ ""Corrected Answer"": ""A stack is a data structure that follows the Last In, First Out (LIFO) principle, where the most recently added element is removed first. A queue follows the First In, First Out (FIFO) principle, where the oldest added element is remo...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, possibly overlooks m...",,,,,,
f8fe4a6504e3441dd41d9b45f63f2c13152dabe6,train,train_mid_borderline_candidates,f705a20fd802b901fb36788b9a24a96983b5ab1e,"Motivation, Guidance & Positive Feedback",en,Literature and Art,3,3,2,1,"Question: Which of the following paintings is attributed to Vincent van Gogh? Original Answer: The Persistence of Memory You are providing error-correction services for the student's response. Based on this question and the original answer, provide the ""Cor...","{ ""Corrected Answer"": ""Starry Night"", ""Error Explanation"": ""The original answer 'The Persistence of Memory' is incorrect because it is a painting created by Salvador Dalí, not Vincent van Gogh. A well-known painting by Vincent van Gogh that fits the context...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive language; provides useful guidance thou...",,,,,,
34629670e7f3e43af2231d686548c68fd6534077,train,train_mid_borderline_candidates,578358b94591dcdb7b73304c5498c56a12d9c95d,"Motivation, Guidance & Positive Feedback",en,Law,3,3,2,1,Question: Which legal principle is primarily concerned with the prevention of double jeopardy in the United States? Original Answer: The principle of stare decisis. You are providing error-correction services for the student's response. Based on this questi...,"```json { ""Corrected Answer"": ""The principle of double jeopardy."", ""Error Explanation"": ""Stare decisis refers to the doctrine of precedent in common law systems, where courts are bound to follow previous decisions. It does not specifically address the preve...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive language; provides useful guidance thou...",,,,,,
86899b73325bc0a283a4124974b1b1e3dd043965,train,train_mid_borderline_candidates,578358b94591dcdb7b73304c5498c56a12d9c95d,"Motivation, Guidance & Positive Feedback",en,Law,3,3,2,1,Question: Which legal principle is primarily concerned with the prevention of double jeopardy in the United States? Original Answer: The principle of stare decisis. You are providing error-correction services for the student's response. Based on this questi...,"{ ""Corrected Answer"": ""The legal principle primarily concerned with the prevention of double jeopardy in the United States is the Fifth Amendment to the U.S. Constitution."", ""Error Explanation"": ""The original answer incorrectly identified 'stare decisis' as...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive language; provides useful guidance thou...",,,,,,
92daf9b19527bc04b322e7ff200a23950ba4724b,train,train_mid_borderline_candidates,77549e9a87652e35c3eb0c10ff7c6e47a57e0ceb,Higher-Order Thinking & Skill Development,en,Public Administration,3,3,2,1,"Subject:Public Administration Education Level:PhD Knowledge Point:Public administration at the PhD level often involves understanding complex governance structures, policy analysis, and the implementation of public policies in various political and economic...","```json { ""Question"": ""Which of the following best describes the primary focus of public administration at the PhD level?"", ""Options"": [ ""A) Developing marketing strategies for public sector organizations"", ""B) Understanding complex governance structures an...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moderately challenging...",,,,,,
9244fd8961a537574c99075f27020808b8899d64,train,train_mid_borderline_candidates,5f10a3a85e0efd1be4f1e1773e836f0ef17e29b2,Higher-Order Thinking & Skill Development,en,Physical Education,3,3,2,1,"Subject:Physical Education Education Level:Undergraduate Knowledge Point:The FITT principle is a foundational concept in physical education that stands for Frequency, Intensity, Time, and Type. It is used to structure exercise programs to improve fitness le...","```json { ""Question"": ""What are the four components of the FITT principle, and briefly explain each one?"", ""Provided Reasoning"": ""This question directly addresses the foundational elements of the FITT principle (Frequency, Intensity, Time, Type), requiring...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moderately challenging...",,,,,,
a37abff5770cacb87d058dba9bd6df3bb94b41bb,train,train_mid_borderline_candidates,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Domain Knowledge Accuracy,en,Business Administration,3,3,2,1,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{ ""reasoning"": ""Porter's Five Forces is a framework for analyzing the competitive environment of an industry, which helps in understanding where power lies in a business situation. The analysis involves assessing five key areas: the threat of new entrants,...","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of proficiency; minor shortcomings in depth or de...",,,,,,
b53779ad0cb30b8d06a3305b451ef1c73411de43,train,train_mid_borderline_candidates,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Domain Knowledge Accuracy,en,Business Administration,3,3,2,1,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json { ""Reasoning Provided"": ""To answer this question, it is essential to understand the components of Porter's Five Forces framework and how they interact to shape the competitive environment of an industry. The framework includes five forces: 1) the th...","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of proficiency; minor shortcomings in depth or de...",,,,,,
6c5fed7f1c159d7a24e2032426abf24e23a3e809,train,train_mid_borderline_candidates,b8341c9d33cad1b053ba0bafa03c407e4791c4da,"Clarity, Simplicity & Inspiration",en,Business Administration,3,3,2,1,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json { ""Reasoning Provided"": ""To answer this question, it is essential to understand the components of Porter's Five Forces framework and how they interact to shape the competitive environment of an industry. The framework includes five forces: 1) the th...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can...",,,,,,
f4c97611a747acd221ea7c23b165bea5cdee4d8c,train,train_mid_borderline_candidates,2c3431500658778ea0788f7745c59f0b024746a9,Higher-Order Thinking & Skill Development,en,Crop Science,3,3,2,1,Question: Which of the following factors is most crucial for determining the success of a crop in a particular region? A) Soil pH B) Seed variety C) Irrigation method D) Climate conditions Please provide reasoning based on this question. Do not provide the...,"```json { ""Reasoning Provided"": { ""Analysis of Options"": { ""A) Soil pH"": { ""Role"": ""Affects nutrient availability and plant health."", ""Adjustability"": ""Can be modified with amendments like lime or sulfur."", ""Limitation"": ""Manageable but secondary if climate...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moderately challenging...",,,,,,
1245acdcd53a75c04f36c1bef3d8536ddd3f0cff,train,train_mid_borderline_candidates,5a7b2f18ce6931feaaba02ce67a2309b10580098,Higher-Order Thinking & Skill Development,zh,Biology,3,3,2,1,"学生画像：学生的画像：{'姓名': '小明', '年级': '小学四年级', '兴趣': ['观察自然', '阅读科普书籍'], '学习风格': '动手实践型', '能力水平': '理解力较强，但记忆力和专注度需要加强', '性格特点': '好奇心强，喜欢提出问题'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""小明"", ""年级"": ""小学四年级"", ""个性化学习内容或任务"": [ { ""主题"": ""自然观察"", ""内容"": ""每周选择一个不同的自然环境进行观察，例如公园、河流或森林，并记录下所见的动植物种类及其习性。"", ""方式"": ""动手实践型"", ""目标"": ""提高观察力和动手能力，增强对自然的兴趣"" }, { ""主题"": ""科普知识探索"", ""内容"": ""挑选感兴趣的科普书籍，每天阅读至少20分钟，并尝试通过实验或制作模型来验证书中的科学原理。"", ""方式"":...","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要高阶思维的活动或问题。"", ""1分...",,,,,,
3943bdcf7fdf08eb1418b4235d84d913ba48b7b3,train,train_mid_borderline_candidates,414ba6d9775b2d468e4fbb2fbc213cbff8960997,Higher-Order Thinking & Skill Development,zh,Public Administration,3,3,2,1,"学生画像：学生的画像：{'姓名': '李明', '年龄': 26, '背景': '本科工商管理学士，具有两年政府部门工作经验', '学习目标': '深入理解公共政策制定及其影响，提升数据分析能力用于政策评估', '兴趣': '社科研究，政策分析，社会经济发展', '学习风格': '偏向实践，喜欢通过案例学习', '挑战': '数据分析技能有待提升，理论概念记忆较慢'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生"": { ""姓名"": ""李明"", ""年龄"": 26, ""背景"": ""本科工商管理学士，具有两年政府部门工作经验"", ""学习目标"": ""深入理解公共政策制定及其影响，提升数据分析能力用于政策评估"", ""兴趣"": ""社科研究，政策分析，社会经济发展"", ""学习风格"": ""偏向实践，喜欢通过案例学习"", ""挑战"": ""数据分析技能有待提升，理论概念记忆较慢"", ""个性化学习内容或任务"": [ { ""类型"": ""案例研究"", ""描述"": ""选择一个具体的公共政策案例，如减税政策、环保政策等，...","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要高阶思维的活动或问题。"", ""1分...",,,,,,
c214c2c703b40f343bd11359a52f9c8f11993750,train,train_mid_borderline_candidates,0d15c361c4d8191bd918c895893f7acb5b4970f8,Higher-Order Thinking & Skill Development,zh,Aquaculture,3,3,2,1,"学生画像：学生的画像：{'姓名': '李华', '年龄': 21, '专业年级': '水产养殖专业三年级', '学习风格': '喜欢实践操作，动手能力强', '兴趣': '对鱼类繁殖和养殖技术感兴趣', '挑战': '理论知识消化较慢，需要更多视觉化材料', '目标': '希望在毕业前能够独立设计一个水产养殖方案'} 请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json { ""学生姓名"": ""李华"", ""年龄"": 21, ""专业年级"": ""水产养殖专业三年级"", ""个性化学习内容或任务"": [ { ""类型"": ""实践操作"", ""内容"": ""参与鱼类繁殖和养殖的实地考察活动，包括参观当地的养殖场、研究设施以及养殖环境"", ""目的"": ""增强对实际操作的理解和体验"" }, { ""类型"": ""项目设计"", ""内容"": ""根据自己的兴趣和目标，设计并实施一个小型的水产养殖实验项目"", ""目的"": ""提高独立解决问题的能力，并将所学理论知识应用于实践"" }, { ""类型...","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要高阶思维的活动或问题。"", ""1分...",,,,,,
43e451fbfa148300c82398ca68537386d5a9fe44,train,train_mid_borderline_candidates,33f24cdef61905293c51bb59ca561c1f2cef3965,"Motivation, Guidance & Positive Feedback",zh,History,3,3,2,1,"问题：请简述第二次世界大战的主要参战国和其领导者。 原答案：第二次世界大战的主要参战国包括德国的希特勒、美国的罗斯福、法国的拿破仑和苏联的列宁。 你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","{ ""纠错后答案"": ""第二次世界大战的主要参战国包括轴心国（如德国、意大利、日本）和同盟国（如美国、英国、苏联）。轴心国方面，德国由希特勒领导；意大利由墨索里尼领导；日本由军阀集团控制。同盟国方面，美国由罗斯福领导；英国由丘吉尔领导；苏联由斯大林领导。"", ""纠错说明"": ""原答案中存在多个错误。首先，拿破仑和列宁并不是二战时期的领导人，而是之前的著名人物。其次，法国和意大利在二战中的领导人分别是戴高乐和墨索里尼，而不是拿破仑和列宁。正确的描述应包括二战期间的主要国家及其领导人。"" }","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]",,,,,,
83cdf9d720242dc1ac4c7886b41698e669396f35,train,train_mid_borderline_candidates,fdcc493923c6536e26519ec07f9693ca405da624,"Motivation, Guidance & Positive Feedback",zh,English,3,3,2,1,"问题：What is the past tense of the verb 'run'? 原答案：The past tense of 'run' is 'runned'. 你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json { ""corrected_answer"": ""The past tense of 'run' is 'ran'."", ""correction_explanation"": ""The original answer, 'runned,' is incorrect. The correct past tense form of the verb 'run' is 'ran.' This is an irregular verb, meaning it does not follow the stan...","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]",,,,,,
59dd136764697de5064d11ddeacde149d00620e0,train,train_mid_borderline_candidates,77d00ade0a12aec5950865383e8616ee7ef4e5d5,Reasoning Process Rigor,zh,Applied Economics,3,4,3,1,"问题：考虑一个两部门经济模型，其中一个部门生产消费品，另一个部门生产资本品。假设资本品的生产需要使用消费品作为投入，并且有一个固定的资本折旧率。请分析如何在这个模型中达到动态效率，即如何选择消费和资本的生产以最大化社会福利。 请根据这个问题提供思路。""提供的思路"":,以json格式返回","```json { ""思路"": { ""理解模型"": ""首先，需要明确这个两部门经济模型的基本设定。一个部门专注于生产消费品（用于直接消费），而另一个则负责生产资本品（用于支持未来的生产和消费）。在这个框架下，资本品的生成依赖于一定量的消费品作为投入，并且存在一定的折旧率来反映资本随时间自然损耗的现象。"", ""目标设定"": ""动态效率的目标是在给定资源和技术条件下，通过合理分配当前消费与未来生产能力之间的关系，使得社会总福利最大化。这涉及到如何平衡即期享受与长期发展之间的关系。"", ""关键考量因素"": [ ""消...","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]",,,,,,
b0e59d6589f82e0c9cdfd2b5b5df6961f5e8536d,train,train_mid_borderline_candidates,0a3152b6a40fc98b07a15855ba40ec0882507e78,Error Identification & Correction Precision,zh,History,3,3,1,2,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个） A. 农奴制 B. 城市化进程 C. 十字军东征 D. 文艺复兴 E. 黑死病的流行 F. 军事科技的进步 学生的答案：['A', 'C', 'E', 'F'] 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 8, ""评分细节"": { ""A"": true, ""B"": false, ""C"": true, ""D"": false, ""E"": true, ""F"": false }, ""个性化反馈"": ""你的回答中包含了几个非常关键的因素，比如农奴制(A)、十字军东征(C)以及黑死病的流行(E)，这些都是对中世纪封建制度演变产生了重要影响的历史事件或社会结构。但是，你选择了军事科技的进步(F)，这在当时虽然也有其发展，但并不是直接影响封建制度演变的主要因素之一。同时，你忽略了城市化进程(B)对...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完全错误的纠正建议，起到了误导作用。""]",,,,,,
cee900ae54fa6eebba02a393eb17608c77e96b4b,train,train_mid_borderline_candidates,60286ca13f8911fb790079d9f9c83f8858745790,Instruction Following & Task Completion,zh,Chemistry,3,3,2,1,"问题：以下哪些选项是化学反应速率的影响因素？（可多选） A. 反应物的浓度 B. 温度 C. 反应物的颜色 D. 催化剂的存在 E. 反应物的物理状态 学生的答案：A, B, D, E 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 4, ""评分细节"": { ""正确选项"": [""A"", ""B"", ""D"", ""E""], ""未选中"": [""C""] }, ""个性化反馈"": [ ""你的答案非常接近，恭喜你选对了A、B、D和E。这些确实是影响化学反应速率的因素。"", ""需要注意到的是，反应物的颜色并不直接影响反应速率，除非颜色变化与反应过程相关联，例如某些氧化还原反应中颜色的变化可以指示反应进程。因此，C选项不是正确的答案。"" ] } ```","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]",,,,,,
f039a41fad3824842e2abc63d07fbc25515aec94,train,train_mid_borderline_candidates,0a3152b6a40fc98b07a15855ba40ec0882507e78,Instruction Following & Task Completion,zh,History,3,3,2,1,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个） A. 农奴制 B. 城市化进程 C. 十字军东征 D. 文艺复兴 E. 黑死病的流行 F. 军事科技的进步 学生的答案：['A', 'C', 'E', 'F'] 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 3, ""评分细节"": { ""正确答案"": [""A"", ""C"", ""E"", ""F""], ""学生答案"": [""A"", ""C"", ""E"", ""F""], ""未选中但正确的选项"": [], ""错误选中的选项"": [] }, ""个性化反馈"": [ ""你的答案是正确的。农奴制、十字军东征、黑死病的流行以及军事科技的进步确实对中世纪封建制度的发展产生了重要影响。"" ] } ```","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]",,,,,,
09e806b59f8dc0c32ce21b860ec742dc4ca4bb89,train,train_mid_borderline_candidates,0a3152b6a40fc98b07a15855ba40ec0882507e78,"Motivation, Guidance & Positive Feedback",zh,History,3,3,2,1,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个） A. 农奴制 B. 城市化进程 C. 十字军东征 D. 文艺复兴 E. 黑死病的流行 F. 军事科技的进步 学生的答案：['A', 'C', 'E', 'F'] 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 3, ""评分细节"": { ""正确答案"": [""A"", ""C"", ""E"", ""F""], ""学生答案"": [""A"", ""C"", ""E"", ""F""], ""未选中但正确的选项"": [], ""错误选中的选项"": [] }, ""个性化反馈"": [ ""你的答案是正确的。农奴制、十字军东征、黑死病的流行以及军事科技的进步确实对中世纪封建制度的发展产生了重要影响。"" ] } ```","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]",,,,,,
ace8e8c753768bd92cca1109688beec1d0397396,train,train_mid_borderline_candidates,60286ca13f8911fb790079d9f9c83f8858745790,Instruction Following & Task Completion,zh,Chemistry,3,4,3,1,"问题：以下哪些选项是化学反应速率的影响因素？（可多选） A. 反应物的浓度 B. 温度 C. 反应物的颜色 D. 催化剂的存在 E. 反应物的物理状态 学生的答案：A, B, D, E 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": ""4/5"", ""评分细节"": { ""A. 反应物的浓度"": ""正确"", ""B. 温度"": ""正确"", ""C. 反应物的颜色"": ""未选中，这是正确的。因为反应物的颜色通常不会直接影响化学反应速率。"", ""D. 催化剂的存在"": ""正确"", ""E. 反应物的物理状态"": ""正确，但需注意，虽然物理状态（如固态、液态或气态）确实可以影响反应速率，这主要通过改变分子间的接触机会来实现，但它不是最直接的影响因素之一。不过，基于题目要求，选择这个选项是可以接受的。"" }, ""个性化反馈""...","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]",,,,,,
5a7034cf565046534fb141dd933ce5efdee89eb4,train,train_mid_borderline_candidates,85398269c1c07a9498c3eae4b08315e4db78a74e,Reasoning Process Rigor,zh,General Pedagogy,3,3,1,2,"问题：在教育学中，哪个教学方法最强调学生的主动参与？ 学生的答案：合作学习法 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": ""部分正确"", ""评分细节"": ""合作学习法确实强调学生的主动参与，但它并不是唯一强调学生主动参与的教学方法。其他方法如项目式学习、探究式学习等也强调学生的主动参与。"", ""个性化反馈"": ""你的答案部分正确。合作学习法确实强调学生的主动参与，这是一个很好的选择。然而，还有其他教学方法如项目式学习和探究式学习也强调学生的主动参与。你可以考虑这些方法，以便更全面地理解教育学中强调学生主动参与的各种教学策略。继续加油！"" } ```","[""5分： 推理逻辑链条完整、清晰、严密，步骤正确无误，论证充分有力，无逻辑跳跃或漏洞。"", ""4分： 推理过程主体正确且逻辑清晰，可能在个别步骤的表述或论证细节上略有瑕疵，但不影响最终结论的有效性。"", ""3分： 推理过程大体可见，但存在一些逻辑不清、步骤缺失或论证不足之处，结论可能受到影响。"", ""2分： 推理过程存在明显的逻辑错误、步骤混乱或严重缺失，难以得出正确或可靠的结论。"", ""1分： 几乎没有有效的推理过程，逻辑混乱，步骤完全错误或不相关。""]",,,,,,
fa1185b0d39c5672a438e0c801f08aa836e50bc1,train,train_mid_borderline_candidates,0a3152b6a40fc98b07a15855ba40ec0882507e78,Instruction Following & Task Completion,zh,History,3,3,2,1,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个） A. 农奴制 B. 城市化进程 C. 十字军东征 D. 文艺复兴 E. 黑死病的流行 F. 军事科技的进步 学生的答案：['A', 'C', 'E', 'F'] 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 3, ""评分细节"": ""学生正确选择了四个因素中的三个，但漏掉了对城市化进程的影响。"", ""个性化反馈"": ""您的回答非常接近完全正确。您准确地指出了农奴制、十字军东征、黑死病的流行以及军事科技的进步对中世纪封建制度演变的关键影响。然而，城市化进程同样是一个重要的因素，它促进了经济和社会结构的变化，进一步削弱了封建制度的基础。希望您能更加全面地考虑各个因素的影响。"" } ```","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完成或完全错误，格式混乱或不相关。""]",,,,,,
