source_record_id,source_question_key,source_triple_key,metric_canonical,language,scenario_canonical,subject_canonical,education_level_canonical,current_label_5,rubric_text,selected_for_generation,planned_error_types,planned_target_labels,notes
016540423ea53b5e0973f79a57e2d4cb12777b0c,2c3431500658778ea0788f7745c59f0b024746a9,b9fe62ec180cd542bec778a8a5d13cf1df0ba65e,Basic Factual Accuracy,en,Idea Provision,Crop Science,Undergraduate,5,"[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there are some notable factual errors that require review."", ""2: Contains several or key factual inaccuracies; information is not trustworthy."", ""1: Riddled with factual errors; information is completely incorrect or misleading.""]",True,"[""factual_error"", ""overconfident_wrong"", ""reasoning_gap""]","[1, 2, 3]",train-only source; metric/language train low-count=2; budget=3
4c646c69440f2582b479b0a5eafd80a31a54ae7e,af118a044e3b1291ec846f46ee9e224b55ec6e7a,8b2afdb7cf6234ac0156cf65788fdfc0e13273e9,Instruction Following & Task Completion,en,Personalized Content Creation,Mathematics,PhD,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
4da9f4adc9b46cf2f4eda5615bb8e93b5a5ca760,b7036c32a59491e7304339cad703b6953309017b,4f813d65166d3218ef0570d4776e525c02522ee5,Instruction Following & Task Completion,en,Emotional Support,Computer Science,Undergraduate,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
4dd02cc677565b675307c1d1329f08feef7b06f6,1bbfb9a5f532b875aaa1b5a1500fb88535b21a51,e8083b0d340531d48da98ae6a24a23817c1dc856,Instruction Following & Task Completion,en,Automatic Grading,Business Administration,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
4fa47ca9ea0f0a9b652e66e6e7e0837668a8fe6c,d04e77ea904a8a27d914aadf24446d13fcf617b1,d27345a9b3233f1803eb93b48e0b9179701686f3,Instruction Following & Task Completion,en,Emotional Support,Clinical Medicine,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5156b817ff8b26b0e640838829f22d383353b8f2,77549e9a87652e35c3eb0c10ff7c6e47a57e0ceb,50b56b09fe217ec64fc9c72dcad3db713a15a581,Instruction Following & Task Completion,en,Question Generation,Public Administration,PhD,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
51695c3213f788f6307146b181422b26989bbdfd,394a5e6d4f924f8dee0aa354155ba986481815e7,903dc78ca52b761f2369899b4b1907acddcf05c0,Instruction Following & Task Completion,en,Automatic Grading,Sociology,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
52c007fafe18ddccafe1125ba38c1240dbad1413,c305b07d3e5049944f2cbd8512d5e2a0d2096f3d,a397177c625e99bfc5c346e37f299542a31ccc97,Instruction Following & Task Completion,en,Personalized Learning Support,Physics,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
52fe2ddd3f0de180f118658a1307ea966b4fa1d6,bbbb87022034ec8c0b0a3e1103b6d447bd1cdf3f,4afc794e909051ee97c006d5782e5730375c1949,Instruction Following & Task Completion,en,Personalized Content Creation,English,Elementary School,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
56482e327fad5d766b7b04796be08239f87c4c07,35926f81037efd0b4c59ccf56bbc2c9f7d71e0e2,58a2c634bcf923f9a26d7ca83c1aa0fa5a08dc9d,Instruction Following & Task Completion,en,Personalized Content Creation,Geography,Elementary School,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
574212794931a862e5706314d6706ff53823a374,e4d01b85df4567e5140f2b386f947d196784e009,8703d961d0e34e2333e8e4dcf4c9665a58be060e,Instruction Following & Task Completion,en,Error Correction,Applied Economics,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5a0a332d6f6b04abb342c71b5a8c6a7892dbf3b3,32ad39fb545d59e13fa61dcd53566a23d4605c7b,a4efe3a6eb07301a62097c63a111a588fa59c58d,Instruction Following & Task Completion,en,Question Answering,Business Administration,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5a7339369e02b0bf86476fd651b3f89bbde8699b,8cdf1aba67fd11f6ef4d3de526d6c99b7ecebfd4,39f84bb3599033788c61ad0d4368d0310a8c6725,Instruction Following & Task Completion,en,Personalized Content Creation,Applied Economics,PhD,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5a789cb59febb0aa0db52bc906ae7c363d24ab9f,578358b94591dcdb7b73304c5498c56a12d9c95d,222de9d33c223e60921b1541916f65d30e0429c0,Instruction Following & Task Completion,en,Error Correction,Law,PhD,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5b798542cd62f8944d6dd0fbf1e0926a43a31d34,7d8005597b09cd02be60c120fc68546f79f3a5d7,911048b592acd2d5024ca6e2e8c0cc077f50e213,Instruction Following & Task Completion,en,Personalized Content Creation,Chinese,Elementary School,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5be47f54fc2c3b69357b7fd7ac9e07f043cd25be,80821dde94820931139007ec347a98d42be34695,754949fb17fe69494ab2ce0f35bc5613424fb69e,Instruction Following & Task Completion,en,Emotional Support,History,High School,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5ebf07fc43aedf8ef292e8e461309e7989e87ef2,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,f9dfd0250c1ba241c02340ed84277a20c5f99734,Instruction Following & Task Completion,en,Personalized Learning Support,Military Science,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5fae477aac282c14a0a9319f0440c01b46270bd2,e2b4ff890c3f248c79d4a3ec0079511a5a269c6d,db4006c2d3b18bfdc4247c19c9abd8a98357bab8,Instruction Following & Task Completion,en,Teaching Material Generation,Aquaculture,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
5fd04c47b35a3e50676ad48450079402d07de44d,17b7d5ef28c4ab973e25c03486cef8f85327b921,bcdbd42ac2ca0f04b905cb7588679cd54fb42e22,Instruction Following & Task Completion,en,Emotional Support,Crop Science,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
62b2cc4828c16383397c0f6eba7db729544d5d77,ba35192a049e868eedae5ba310638e7e75c9f363,dd29373e9397f9572bb34a254ba787d7116517aa,Instruction Following & Task Completion,en,Error Correction,Basic Medicine,Undergraduate,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
631652a447d3232e500437a8d5ec20f47fc133cf,2c3431500658778ea0788f7745c59f0b024746a9,2c939922b59430b8b4924b0ba21bbc59490f95fc,Instruction Following & Task Completion,en,Idea Provision,Crop Science,Undergraduate,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
637f2cfdfb53dd6cc83c9d070d8bc5ced69d0d16,2c3431500658778ea0788f7745c59f0b024746a9,5786859a1f5af24f0ba8efb229f25f70bd670ed1,Instruction Following & Task Completion,en,Idea Provision,Crop Science,Undergraduate,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
674a002b365c63754008c72fecf4173f9ba9ab32,6dfa5410ccd6bff4e82457549f460215c4105f79,49d3da97ffc9e9213cd63e201548c3ded774029e,Instruction Following & Task Completion,en,Question Generation,Military Science,Undergraduate,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6884a393ed7c16124abf13a87b8d6772fd8c3a3c,639f94d782b2c115eb52a4aae8b943c69735f697,e0d73666037d20601079d1f722f6e134d9a5db81,Instruction Following & Task Completion,en,Personalized Content Creation,History,High School,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
696ba193025f25d05c1b1f8dfad77c2ca28f12c4,8cdf1aba67fd11f6ef4d3de526d6c99b7ecebfd4,f1298fb438099866abdf6806ffc1b5f874f51b41,Instruction Following & Task Completion,en,Personalized Content Creation,Applied Economics,PhD,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6b1d22832f8c2d9e51459ade117c52581ec16bf8,14ba3cb00f998348fe1c491eab066379d3bf192b,73a576570af0102a24efe87d4fb636419a5578f3,Instruction Following & Task Completion,en,Error Correction,Business Administration,Undergraduate,2,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6bc36b99f77c520d1812a8ede03437e7a66317eb,af118a044e3b1291ec846f46ee9e224b55ec6e7a,984a85ab8429c4c603d51367816b738b9ba54823,Instruction Following & Task Completion,en,Personalized Content Creation,Mathematics,PhD,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,c04591812a74c0f93a39213181001137fb5fc89d,Instruction Following & Task Completion,en,Automatic Grading,Theoretical Economics,Undergraduate,2,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6ccf5d92b3f691f50675d0a2e4dad8766ed09559,9170c4d4b31f4dd5c699c2524cc746bd54865e83,c77b37f08bd04531fc158a7f2d04e27a63ceaca6,Instruction Following & Task Completion,en,Automatic Grading,Psychology,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6d0e3fade89ad7d83f9e22afa027e68a61a3122c,7d8005597b09cd02be60c120fc68546f79f3a5d7,aa66d0427e7eafc84f2dbbaec764a55bab2507e6,Instruction Following & Task Completion,en,Personalized Content Creation,Chinese,Elementary School,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6dec1a92a9ebf7f0f48c0f9c9d7494f77cbe2611,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,0ecd015fe074ec7cc50f7b173513f2defc2b4221,Instruction Following & Task Completion,en,Personalized Learning Support,Military Science,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6e8585a14c5550830fc6c17733ef08dc99be6e3f,5a8663d57769fe35066bd7a0879ffa16b30fef1f,e18a25943e7cb81177c5698cb74efe658c43da5c,Instruction Following & Task Completion,en,Personalized Learning Support,Chemistry,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
6ed1d320c7ce13e37477096ebb5b538ab4143a77,996d28c355ccad86b17cc2b7d50103a2b9dfb2a9,c5df2c04816529fb2ef43f0ab1895e33ca2ea881,Instruction Following & Task Completion,en,Emotional Support,Biology,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
71d8aecb1789f7e20231134c4b6b2d9070474ad7,3355c2772a62c5b8736da4f74d3aa9f79fde0f3d,de5249206b6fa9d40786139f73fb06668f355e38,Instruction Following & Task Completion,en,Idea Provision,Military Science,Undergraduate,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
72165e1e7401d326a7ca07eea3934d2f4cde1fdf,6dfa5410ccd6bff4e82457549f460215c4105f79,0197689726df8b2e95ac18f3c2f63a683ca074ab,Instruction Following & Task Completion,en,Question Generation,Military Science,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
73afea9ca9893266c2b147977e2bc6cb794b82bc,c5e865a068a848238f34733509b1d670a4295978,48306e1df7b2e552e195b409f2cd769be27a11c5,Instruction Following & Task Completion,en,Automatic Grading,Literature and Art,Undergraduate,4,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
7496c90a96f6033c4bc474146bb6b1c1fe5f5c21,639f94d782b2c115eb52a4aae8b943c69735f697,f1ca86ef2d626148a196ee3bc94cee7edfb97b07,Instruction Following & Task Completion,en,Personalized Content Creation,History,High School,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
765f05c9f39d3f4c3005d9d1bc0b0f7a923dc6e6,08019f2165bce2d8cfc49849d40aa7a44344525b,7f65f042977def4d9b0f452a133b66c001817bbe,Instruction Following & Task Completion,en,Question Answering,Automation,PhD,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
76b7e681b8a1bd6fb739b906ff13297c3b2b9a3f,42fca1e21a602a4719433f012846ec7165b7aa0d,7a57d7f6ec35d347f708f92812ec404d0ca8818e,Instruction Following & Task Completion,en,Emotional Support,Chinese,Middle School,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
79578290b5204df5e21b484daeb9c2ff5857f8a8,aa48c48cd6bf14c4713397de0e37c7971495e79d,3d0a61b57efa87c7bca69b20884eba57a11e66fe,Instruction Following & Task Completion,en,Question Answering,Mathematics,PhD,3,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
79f2577664431c1521fb39b31d7f80587cf19f04,ebf6383ccf11081172d762d21b7079671bd2437d,55f5adad3954b3504af6370d6102a781174dbe5c,Instruction Following & Task Completion,en,Personalized Learning Support,Physical Education,Master,5,"[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well achieved; format is mostly correct with only minor omissions or deviations."", ""3: Understood the general intent but may miss some details; task largely completed but with some inaccuracies or omissions; formatting attempts present but with notable flaws."", ""...",False,"[""instruction_violation"", ""rubric_violation"", ""superficial_fluency""]","[1, 2, 3]",train-only source; metric/language train low-count=7; budget=2
