record_id,source_file,source_row_index,human_1_raw,human_2_raw,human_3_raw,human_mean_raw,raw_score_scale_detected,human_1_5,human_2_5,human_3_5,human_mean_5,label_5,label_mapping_method,mapping_verified,notes
46e39f7221fa2af238f36f6dd8cab2d2adb4c9ca,results_merge.jsonl,2172,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
39786ddb87e227ba0df8d480dc95a0001c03cc25,results_merge.jsonl,2173,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
fa73ee742640fd050629ad275f7a105f452ebcd0,results_merge.jsonl,2174,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
12fdae1104918f9500de221ae3261d5371995582,results_merge.jsonl,2175,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
4f681917b842b874abbca3b774e3ea046482448a,results_merge.jsonl,2176,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
f020276d16479f8b2f9ab19515d59950843a1fb8,results_merge.jsonl,2177,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
e5d83dd1f4f339f7db58fb2a743814744f6144cb,results_merge.jsonl,2178,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
942977edb2d26a4d17407d33ccb5194ae2f8771e,results_merge.jsonl,2179,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
7f5ab56a715e85d77d9949a888ee38075566ab9f,results_merge.jsonl,2180,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
1f2428b2225afb1d6c2034e2b9c6bc38b84b8743,results_merge.jsonl,2181,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
e927013b12cac98ecddc4843316f9befc695ed6d,results_merge.jsonl,2182,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
366f7b41d5134e7561de9a49b3fa40d8382c16c8,results_merge.jsonl,2183,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
c44834512256e0b3a522214d5006bfffd91cf63f,results_merge.jsonl,2184,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
a05dd072249693df14447d1b70c337b09cdb79cd,results_merge.jsonl,2185,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
4d7bf133006cfe7af549f11532074cddc0cfd780,results_merge.jsonl,2186,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
46e3a5cbede9f1b74ca770b58371321a158cfe7c,results_merge.jsonl,2187,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
84ef908692a15366d08358141c8eb419c3fa43c1,results_merge.jsonl,2188,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
a9a4ddae16794544f4bb3cccfa9054949f865e6f,results_merge.jsonl,2189,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
5e12562cccb6a1b5ebd22237a5504edec8d79fa7,results_merge.jsonl,2190,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
22144913c3e6a579bef0f73dcf423cf1da40b96b,results_merge.jsonl,2191,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
93d126c0a2f73ad392102a1486155d1c187f1f4d,results_merge.jsonl,2192,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
aa89954ec47df560b0afa4dddc4806b6db9e17fe,results_merge.jsonl,2193,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
64f6a0824a7a8adbbcf76e68cfe83a2788f443af,results_merge.jsonl,2194,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
ad14023eebac62d6ea845efe3a15e166e42f1539,results_merge.jsonl,2195,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
9140f1805c785e10ca3fa3002040b38cef179365,results_merge.jsonl,2196,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
fa899c8e1355bcba53432bc57fbcd965a8455683,results_merge.jsonl,2197,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
bb2fd76e9b0fb1d62e01c5bf8fc076796e7326bc,results_merge.jsonl,2198,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
f93360c6fab6ac71503d7ec911a57a4daf28e421,results_merge.jsonl,2199,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
732c01eb32ba393e7e67c41802948f7b1bd8191f,results_merge.jsonl,2200,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
0db9a4e5e5414e006f2936aa3dcdf7dcd598c28a,results_merge.jsonl,2201,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
8c6f9d02dcbd709e49532b1eb567d176b9ef1b77,results_merge.jsonl,2202,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
0d0381648fe4a4fe0190a9078762a6c964c16c3f,results_merge.jsonl,2203,3.0,3.0,3.0,3.0,1-5,3.0,3.0,3.0,3.0,3,already_1_5_round,True,raw human scores already on 1-5 scale
634603950d0e92ec045e2dc00ea399038b473ce1,results_merge.jsonl,2204,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
dd43afdd47f0db627b8c4dfec04e464ceaf3aceb,results_merge.jsonl,2205,3.0,3.0,3.0,3.0,1-5,3.0,3.0,3.0,3.0,3,already_1_5_round,True,raw human scores already on 1-5 scale
2a878445cbd288dd7309d855e13df5d7c90dbd04,results_merge.jsonl,2206,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
57f4b712f937dab9065a6526d87b5d84723339b2,results_merge.jsonl,2207,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
7cf68dd2454965360f2c24e9c3a6d43c0e3c9d88,results_merge.jsonl,2208,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
cd0ca31f935a9fed7f91ffe3c32a08426105986a,results_merge.jsonl,2209,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
40d3c5724398b56087ec4b063f50ef843c7edc21,results_merge.jsonl,2210,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
e3727237f85e88bde39f1ec2148031781af1fc84,results_merge.jsonl,2211,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
4bea7d31269509f9619fcb288d810a8287a0b4a6,results_merge.jsonl,2212,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
1b76ad30062f7fbff6f46a2e5b8183da200a2122,results_merge.jsonl,2213,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
d71a3322ca162b4a144273345dbc965030871e71,results_merge.jsonl,2214,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
46c0558ecff993e3a0f17db240e55fd52e98d3a2,results_merge.jsonl,2215,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
fbadf445fe13b54c31e61ec594ff53c54a0fd354,results_merge.jsonl,2216,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
8083d151bcc337ffeb5d19a1cf80868b336ff637,results_merge.jsonl,2217,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
8000b8a20b99dac6c41efdc4ab9e8fd8408125f7,results_merge.jsonl,2218,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
e8f46f10a1be58e732840ce04cee4a0bea3c264d,results_merge.jsonl,2219,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
f6b85457b100a5679e00a0cb7dc3d8a6e03a6a4b,results_merge.jsonl,2220,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
131489c6bd31f72e830c1c5f2e157ce00e795d5c,results_merge.jsonl,2221,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
f8ca84f92b4c307d8affb9ef2434213fdfd4ef49,results_merge.jsonl,2222,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
7c7ddf6dcdaccc915d37c8279752c0e907888165,results_merge.jsonl,2223,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
8032537608758659ad9aa7b6dfcabcb6d1c62410,results_merge.jsonl,2224,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
c02cabed27bb4d6d7eb5cffbddf923e6f051dd62,results_merge.jsonl,2225,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
3532e7b15f927709aff74814385b4064be9a667e,results_merge.jsonl,2226,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
cd993e6902efeaef43f981550a9cc64389abf989,results_merge.jsonl,2227,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
164ea71a6c52d2a4da56285bbb99e75cd64b02e6,results_merge.jsonl,2228,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
9846b27921cc58b739fea3178c41584b687ec30d,results_merge.jsonl,2229,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
a0e08be6e4e119d7ceb2994be2b3460f7a35869a,results_merge.jsonl,2230,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
30e9e7087eeab6d14b9a098b4479e1d4e9ba9368,results_merge.jsonl,2231,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
b151da59f8b4640d4bc916575804fa02c1651ec3,results_merge.jsonl,2232,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
0bf50da591b0093b48a6b1069868c7a60c1dce30,results_merge.jsonl,2233,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
9d52a5b600a0ca0d9a1d08a2fab3a1cda327f185,results_merge.jsonl,2234,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
4f909ce8ee9ae2e8d91986090220a057e4a27cd2,results_merge.jsonl,2235,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
4da9f4adc9b46cf2f4eda5615bb8e93b5a5ca760,results_merge.jsonl,2236,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
7dcb5deb57078dda61bf1f982d23b05d0b9ad6b7,results_merge.jsonl,2237,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
4135c9634c73a676fb2f6d6252bc060d6b2f0de6,results_merge.jsonl,2238,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
ca3eca6eda7db0475d7f5968f4e03113dac68ec1,results_merge.jsonl,2239,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
483b43541568a8e07efccd5a2d4b3ba358083cd9,results_merge.jsonl,2240,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
3cbde6680627e9bf2d23dd5ddc32e86160fe6b3f,results_merge.jsonl,2241,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
f613410ee93d788eff3adde47c92912b375e0042,results_merge.jsonl,2242,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
7afa9e4ae9eb7500f6d8aa2b8d320c146344f22c,results_merge.jsonl,2243,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
e917f360ccc32d4992556ca190016ce4209917c1,results_merge.jsonl,2244,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
6e2eafa7eabc8708653b458ee524d0e7e6f53636,results_merge.jsonl,2245,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
3c617c751373402c06fe9462873e436074779680,results_merge.jsonl,2246,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
2c6d22e6a1a887431c085158a0ea6f3a7a5d8ea8,results_merge.jsonl,2247,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
55df6c7daa9588138ea5f688f52c2cc8c13b509c,results_merge.jsonl,2248,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
80264e69e1a7046da156416d8d1dee224f2167d8,results_merge.jsonl,2249,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
deae06c8f5135c98fafe4737982570cfe9bc0575,results_merge.jsonl,2250,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
16347fef06c53ca8eaedd19d42981268fd906ca9,results_merge.jsonl,2251,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
5e1a2e4e77932cfa357c8261843841676f2cac2f,results_merge.jsonl,2252,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
e5aae9db6bf48c9645854e1c3da9c635458612f8,results_merge.jsonl,2253,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
e7fd449c1c265c87f0a5fe6376da7dfca94439ab,results_merge.jsonl,2254,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
0e02bd863554bbd67bdb44ef1f4ca3d8f75efbf9,results_merge.jsonl,2255,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
303c25c7d98f11d5de455e75ad143be1a3ab80fe,results_merge.jsonl,2256,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
bb168bd8a846acd4e0c4980c8d2e7f34ddf3fc50,results_merge.jsonl,2257,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
8b3726558423e3719c5c6e090e6cab72a06653f0,results_merge.jsonl,2258,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
bb216e7bcf3de8d8c5e385c24c6c9f3e8d10db12,results_merge.jsonl,2259,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
86db7c66e4ce2325c6cbcc628bbb5a1816c2759a,results_merge.jsonl,2260,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
2f917b4338101b6b33095a8ddb642c3d1f60d9ff,results_merge.jsonl,2261,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
bc7056a4264122026902d32bbe123584c89f282e,results_merge.jsonl,2262,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
ff8d61f61f015d919207729c8a807d1595a09b3f,results_merge.jsonl,2263,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
ee6efb2aa26975201ab845112248e1fe8f57bcb4,results_merge.jsonl,2264,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
3ef2161cc574620805b434e638f0b7a83711718c,results_merge.jsonl,2265,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
bd41aed1cc9743ac5244e232cb223de2cd2a24c3,results_merge.jsonl,2266,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
80ce5534aa0c0eaf3ef5ec4a9e92cf39e4631075,results_merge.jsonl,2267,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
f9db466cdc885c9358b0f01fff34efc537ccbe59,results_merge.jsonl,2268,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
83920b2b2b40fa57bdaac6fa499bfc88c9d65f8a,results_merge.jsonl,2269,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
a543ccbeb729635ccfb12381df8c5697567e503b,results_merge.jsonl,2270,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
4fa47ca9ea0f0a9b652e66e6e7e0837668a8fe6c,results_merge.jsonl,2271,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
d15a143939b7a1b0e5e8e1162c365f6b97e84f45,results_merge.jsonl,2272,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
fe17c32e7e6013c6a221d1ed8914a33d779944b2,results_merge.jsonl,2273,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
2bc7d38a21b7dba688eb1d90a3ea72edab4016f8,results_merge.jsonl,2274,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
2f2b8f8fa02a506938840601a6a634dc21be7a7b,results_merge.jsonl,2275,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
fc5a6938cce07d13f4003135d521c16204761dd7,results_merge.jsonl,2276,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
947a14cb1d885674e4f52c0ea6af16f910dc37b7,results_merge.jsonl,2277,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
b4cf7ac5834f887b70d2850c4c1651892cbad21e,results_merge.jsonl,2278,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
d15322bc66794cdac4ac14cdf4146e9e443d4588,results_merge.jsonl,2279,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
c81289516911a0d45cd99c69be0da22e6a3dc57b,results_merge.jsonl,2280,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
19b625eeac1eee877c7fa0972409740a05720a50,results_merge.jsonl,2281,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
1bdbe6d931ecc56955eea8ed81a363365ed28da9,results_merge.jsonl,2282,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
9c730c07c10ca7b7643ed308cf998db3739fa39e,results_merge.jsonl,2283,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
46149bce051e9093ad9de47f6b66d9726536759c,results_merge.jsonl,2284,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
694795ed02638486460655c42a5f95fec4519428,results_merge.jsonl,2285,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
b39e9a4cc38f4c70fdbc2efdaeb463707704fc76,results_merge.jsonl,2286,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
7eca566d992023e26a03a1810c6abeba9834106d,results_merge.jsonl,2287,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
f02ca54b16a900b12352f0d7ca301ebc019bf4aa,results_merge.jsonl,2288,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
7955e165bf10cd4852ccb53abc30d61719c0a124,results_merge.jsonl,2289,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
f438585e53af98b9b3ab2c584edf45aa08c3baf4,results_merge.jsonl,2290,3.0,3.0,3.0,3.0,1-5,3.0,3.0,3.0,3.0,3,already_1_5_round,True,raw human scores already on 1-5 scale
12735f724c1a17f5c1121a9439ab930c0160ac13,results_merge.jsonl,2291,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
7f4c6d2f2cfd5720e2c31614c9c3a7697db5e753,results_merge.jsonl,2292,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
b2a05db788af3e114612df1511336ec8678a6319,results_merge.jsonl,2293,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
a07a81235929a72315fd12882ca7a8d9165964c4,results_merge.jsonl,2294,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
0f0a4ffd12001317c8f0edd9bfffe6b66b603c87,results_merge.jsonl,2295,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
61495a6a375aaa3fd5ac36f11454caceb2ea365a,results_merge.jsonl,2296,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
964bfc2dc75a53532fc137ffd5aad23228e53895,results_merge.jsonl,2297,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
0c87cc101d1de7cce217ec168ed17010fb595ceb,results_merge.jsonl,2298,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
bdf32df263448a29bd908ddca07c3a0c31aa3240,results_merge.jsonl,2299,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
6fc9a3248a682be000702918099b13202dc6b339,results_merge.jsonl,2300,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
1dad1f103d575cf011469211eb4e75ca18c1f58c,results_merge.jsonl,2301,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
